# entry       : 11935 
# subentry    : 026 
# pointer     : XX 
# reaction    : (79-AU-197(N,G)79-AU-198,,SIG) 
# year        : 1961 
# author      : R.C.Block 
# institute   : 1USAORL 
# reference   : (C,61SACLAY,,203,6107) 
# facility    : None
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      2.33000E-04      0.00000E+00      1.23000E+04      0.00000E+00       # Lab                   
      2.45000E-04      0.00000E+00      1.57000E+04      0.00000E+00       # Lab                   
      2.55000E-04      0.00000E+00      1.45000E+04      0.00000E+00       # Lab                   
      2.65000E-04      0.00000E+00      1.35000E+04      0.00000E+00       # Lab                   
      2.73000E-04      0.00000E+00      1.23000E+04      0.00000E+00       # Lab                   
      2.80000E-04      0.00000E+00      1.50000E+04      0.00000E+00       # Lab                   
      2.95000E-04      0.00000E+00      1.28000E+04      0.00000E+00       # Lab                   
      3.14000E-04      0.00000E+00      1.12000E+04      0.00000E+00       # Lab                   
      3.30000E-04      0.00000E+00      1.18000E+04      0.00000E+00       # Lab                   
      3.34000E-04      0.00000E+00      1.37000E+04      0.00000E+00       # Lab                   
      3.48000E-04      0.00000E+00      1.53000E+04      0.00000E+00       # Lab                   
      3.57000E-04      0.00000E+00      1.65000E+04      0.00000E+00       # Lab                   
      3.80000E-04      0.00000E+00      1.35000E+04      0.00000E+00       # Lab                   
      4.05000E-04      0.00000E+00      8.10000E+03      0.00000E+00       # Lab                   
      4.40000E-04      0.00000E+00      8.00000E+03      0.00000E+00       # Lab                   
      4.45000E-04      0.00000E+00      1.09000E+04      0.00000E+00       # Lab                   
      4.70000E-04      0.00000E+00      1.23000E+04      0.00000E+00       # Lab                   
      4.95000E-04      0.00000E+00      9.20000E+03      0.00000E+00       # Lab                   
      5.30000E-04      0.00000E+00      7.40000E+03      0.00000E+00       # Lab                   
      5.50000E-04      0.00000E+00      1.08000E+04      0.00000E+00       # Lab                   
      5.80000E-04      0.00000E+00      1.35000E+04      0.00000E+00       # Lab                   
      6.30000E-04      0.00000E+00      1.35000E+04      0.00000E+00       # Lab                   
      6.50000E-04      0.00000E+00      1.13000E+04      0.00000E+00       # Lab                   
      7.00000E-04      0.00000E+00      1.08000E+04      0.00000E+00       # Lab                   
      7.50000E-04      0.00000E+00      1.15000E+04      0.00000E+00       # Lab                   
      7.95000E-04      0.00000E+00      9.90000E+03      0.00000E+00       # Lab                   
      8.60000E-04      0.00000E+00      8.20000E+03      0.00000E+00       # Lab                   
      9.30000E-04      0.00000E+00      6.40000E+03      0.00000E+00       # Lab                   
      9.90000E-04      0.00000E+00      7.40000E+03      0.00000E+00       # Lab                   
      1.08000E-03      0.00000E+00      7.50000E+03      0.00000E+00       # Lab                   
      1.18000E-03      0.00000E+00      7.20000E+03      0.00000E+00       # Lab                   
      1.26000E-03      0.00000E+00      7.60000E+03      0.00000E+00       # Lab                   
      1.38000E-03      0.00000E+00      6.90000E+03      0.00000E+00       # Lab                   
      1.68000E-03      0.00000E+00      5.40000E+03      0.00000E+00       # Lab                   
      1.78000E-03      0.00000E+00      4.70000E+03      0.00000E+00       # Lab                   
      2.13000E-03      0.00000E+00      4.30000E+03      0.00000E+00       # Lab                   
      2.40000E-03      0.00000E+00      3.60000E+03      0.00000E+00       # Lab                   
      2.88000E-03      0.00000E+00      2.53000E+03      0.00000E+00       # Lab                   
      3.50000E-03      0.00000E+00      2.80000E+03      0.00000E+00       # Lab                   
      4.40000E-03      0.00000E+00      2.40000E+03      0.00000E+00       # Lab                   
      5.50000E-03      0.00000E+00      2.13000E+03      0.00000E+00       # Lab                   
      7.60000E-03      0.00000E+00      1.80000E+03      0.00000E+00       # Lab                   
