# entry       : 23007 
# subentry    : 003 
# pointer     : XX 
# reaction    : (79-AU-197(N,G)79-AU-198,,SIG,,AV) 
# year        : 1983 
# author      : N.Yamamuro 
# institute   : 2JPNTIT 
# reference   : (J,NST,20,(10),797,198310) 
# facility    : {'type': 'LINAC', 'x4code': '2JPNKTO'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      3.20000E-03      0.00000E+00      2.83000E+03      0.00000E+00       # Lab                   
      4.00000E-03      0.00000E+00      2.26000E+03      0.00000E+00       # Lab                   
      5.00000E-03      0.00000E+00      1.89000E+03      0.00000E+00       # Lab                   
      6.00000E-03      0.00000E+00      1.62000E+03      0.00000E+00       # Lab                   
      8.00000E-03      0.00000E+00      1.25000E+03      0.00000E+00       # Lab                   
      1.00000E-02      0.00000E+00      1.13000E+03      0.00000E+00       # Lab                   
      1.20000E-02      0.00000E+00      9.23000E+02      0.00000E+00       # Lab                   
      1.50000E-02      0.00000E+00      7.68000E+02      0.00000E+00       # Lab                   
      1.80000E-02      0.00000E+00      6.81000E+02      0.00000E+00       # Lab                   
      2.10000E-02      0.00000E+00      6.38000E+02      0.00000E+00       # Lab                   
      2.50000E-02      0.00000E+00      5.92000E+02      0.00000E+00       # Lab                   
      3.00000E-02      0.00000E+00      5.37000E+02      0.00000E+00       # Lab                   
      3.50000E-02      0.00000E+00      4.87000E+02      0.00000E+00       # Lab                   
      4.50000E-02      0.00000E+00      4.19000E+02      0.00000E+00       # Lab                   
      5.50000E-02      0.00000E+00      3.69000E+02      0.00000E+00       # Lab                   
      6.50000E-02      0.00000E+00      3.60000E+02      0.00000E+00       # Lab                   
      8.00000E-02      0.00000E+00      3.18000E+02      0.00000E+00       # Lab                   
      1.00000E-01      0.00000E+00      3.03000E+02      0.00000E+00       # Lab                   
      1.20000E-01      0.00000E+00      2.75000E+02      0.00000E+00       # Lab                   
      1.50000E-01      0.00000E+00      2.65000E+02      0.00000E+00       # Lab                   
      1.80000E-01      0.00000E+00      2.56000E+02      0.00000E+00       # Lab                   
      2.20000E-01      0.00000E+00      2.46000E+02      0.00000E+00       # Lab                   
