# entry       : 22370 
# subentry    : 004 
# pointer     : XX 
# reaction    : (79-AU-197(N,G)79-AU-198,,SIG) 
# year        : 1996 
# author      : S.Yamamoto 
# institute   : 2JPNKTO 
# reference   : (J,NST,33,(11),815,199611) 
# facilitie   : {'x4code': 'LINAC'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      1.33800E-08      0.00000E+00      1.33460E+05      0.00000E+00       # Lab                   
      1.50300E-08      0.00000E+00      1.25390E+05      0.00000E+00       # Lab                   
      1.68600E-08      0.00000E+00      1.18050E+05      0.00000E+00       # Lab                   
      1.89300E-08      0.00000E+00      1.12120E+05      0.00000E+00       # Lab                   
      2.12600E-08      0.00000E+00      1.05710E+05      0.00000E+00       # Lab                   
      2.38700E-08      0.00000E+00      1.00550E+05      0.00000E+00       # Lab                   
      2.67900E-08      0.00000E+00      9.47460E+04      0.00000E+00       # Lab                   
      3.00900E-08      0.00000E+00      8.94880E+04      0.00000E+00       # Lab                   
      3.37800E-08      0.00000E+00      8.43990E+04      0.00000E+00       # Lab                   
      3.79100E-08      0.00000E+00      7.98920E+04      0.00000E+00       # Lab                   
      4.25700E-08      0.00000E+00      7.63980E+04      0.00000E+00       # Lab                   
      4.78400E-08      0.00000E+00      7.24090E+04      0.00000E+00       # Lab                   
      5.37600E-08      0.00000E+00      6.87470E+04      0.00000E+00       # Lab                   
      6.03900E-08      0.00000E+00      6.47590E+04      0.00000E+00       # Lab                   
      6.77900E-08      0.00000E+00      6.15320E+04      0.00000E+00       # Lab                   
      7.61000E-08      0.00000E+00      5.83300E+04      0.00000E+00       # Lab                   
      8.54800E-08      0.00000E+00      5.52300E+04      0.00000E+00       # Lab                   
      9.60500E-08      0.00000E+00      5.24740E+04      0.00000E+00       # Lab                   
      1.07900E-07      0.00000E+00      4.96380E+04      0.00000E+00       # Lab                   
      1.21300E-07      0.00000E+00      4.71390E+04      0.00000E+00       # Lab                   
      1.36100E-07      0.00000E+00      4.46310E+04      0.00000E+00       # Lab                   
      1.52800E-07      0.00000E+00      4.26790E+04      0.00000E+00       # Lab                   
      1.71500E-07      0.00000E+00      4.04660E+04      0.00000E+00       # Lab                   
      1.92800E-07      0.00000E+00      3.88250E+04      0.00000E+00       # Lab                   
      2.17000E-07      0.00000E+00      3.64600E+04      0.00000E+00       # Lab                   
      2.43900E-07      0.00000E+00      3.51600E+04      0.00000E+00       # Lab                   
      2.74300E-07      0.00000E+00      3.33820E+04      0.00000E+00       # Lab                   
      3.08400E-07      0.00000E+00      3.23470E+04      0.00000E+00       # Lab                   
      3.46700E-07      0.00000E+00      3.06210E+04      0.00000E+00       # Lab                   
      3.90500E-07      0.00000E+00      2.99430E+04      0.00000E+00       # Lab                   
      4.39300E-07      0.00000E+00      2.81610E+04      0.00000E+00       # Lab                   
      4.93200E-07      0.00000E+00      2.71810E+04      0.00000E+00       # Lab                   
      5.54100E-07      0.00000E+00      2.65000E+04      0.00000E+00       # Lab                   
      6.22800E-07      0.00000E+00      2.59240E+04      0.00000E+00       # Lab                   
      6.99900E-07      0.00000E+00      2.51430E+04      0.00000E+00       # Lab                   
      7.86200E-07      0.00000E+00      2.49120E+04      0.00000E+00       # Lab                   
      8.85900E-07      0.00000E+00      2.43190E+04      0.00000E+00       # Lab                   
      1.00100E-06      0.00000E+00      2.39990E+04      0.00000E+00       # Lab                   
      1.13000E-06      0.00000E+00      2.43780E+04      0.00000E+00       # Lab                   
      1.27400E-06      0.00000E+00      2.52110E+04      0.00000E+00       # Lab                   
      1.43800E-06      0.00000E+00      2.54720E+04      0.00000E+00       # Lab                   
      1.62800E-06      0.00000E+00      2.70040E+04      0.00000E+00       # Lab                   
      1.83600E-06      0.00000E+00      2.89120E+04      0.00000E+00       # Lab                   
      2.07300E-06      0.00000E+00      3.27290E+04      0.00000E+00       # Lab                   
      2.34400E-06      0.00000E+00      3.81190E+04      0.00000E+00       # Lab                   
      2.65300E-06      0.00000E+00      4.59170E+04      0.00000E+00       # Lab                   
      3.00400E-06      0.00000E+00      6.15390E+04      0.00000E+00       # Lab                   
      3.40300E-06      0.00000E+00      9.54730E+04      0.00000E+00       # Lab                   
      3.85300E-06      0.00000E+00      1.93580E+05      0.00000E+00       # Lab                   
      4.35900E-06      0.00000E+00      7.43300E+05      0.00000E+00       # Lab                   
      5.54800E-06      0.00000E+00      4.40720E+05      0.00000E+00       # Lab                   
      6.30100E-06      0.00000E+00      8.23840E+04      0.00000E+00       # Lab                   
      7.13000E-06      0.00000E+00      3.06420E+04      0.00000E+00       # Lab                   
      8.03900E-06      0.00000E+00      1.53230E+04      0.00000E+00       # Lab                   
