# entry       : 10432 
# subentry    : 003 
# pointer     : XX 
# reaction    : (79-AU-197(N,G)79-AU-198,,SIG,,AV) 
# year        : 1975 
# author      : R.L.Macklin 
# institute   : 1USAORL 
# reference   : (J,PR/C,11,1270,197504) 
# facilitie   : {'type': 'LINAC', 'x4code': '1USAORL'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      1.01000E-01      5.00000E-04      3.30400E+02      0.00000E+00       # Lab                   
      1.02000E-01      5.00000E-04      3.25200E+02      0.00000E+00       # Lab                   
      1.03000E-01      5.00000E-04      3.07700E+02      0.00000E+00       # Lab                   
      1.04000E-01      5.00000E-04      3.28600E+02      0.00000E+00       # Lab                   
      1.05000E-01      5.00000E-04      3.27000E+02      0.00000E+00       # Lab                   
      1.06000E-01      5.00000E-04      3.10500E+02      0.00000E+00       # Lab                   
      1.07000E-01      5.00000E-04      3.14500E+02      0.00000E+00       # Lab                   
      1.08000E-01      5.00000E-04      3.14000E+02      0.00000E+00       # Lab                   
      1.09000E-01      5.00000E-04      2.92400E+02      0.00000E+00       # Lab                   
      1.10000E-01      5.00000E-04      3.14600E+02      0.00000E+00       # Lab                   
      1.11000E-01      5.00000E-04      3.14400E+02      0.00000E+00       # Lab                   
      1.12000E-01      5.00000E-04      3.21600E+02      0.00000E+00       # Lab                   
      1.13000E-01      5.00000E-04      3.11300E+02      0.00000E+00       # Lab                   
      1.14000E-01      5.00000E-04      3.15100E+02      0.00000E+00       # Lab                   
      1.15000E-01      5.00000E-04      2.84500E+02      0.00000E+00       # Lab                   
      1.16000E-01      5.00000E-04      2.80800E+02      0.00000E+00       # Lab                   
      1.17000E-01      5.00000E-04      2.86700E+02      0.00000E+00       # Lab                   
      1.18000E-01      5.00000E-04      3.00200E+02      0.00000E+00       # Lab                   
      1.19000E-01      5.00000E-04      2.75700E+02      0.00000E+00       # Lab                   
      1.20000E-01      5.00000E-04      2.88800E+02      0.00000E+00       # Lab                   
      1.21000E-01      5.00000E-04      3.00400E+02      0.00000E+00       # Lab                   
      1.22000E-01      5.00000E-04      2.85200E+02      0.00000E+00       # Lab                   
      1.23000E-01      5.00000E-04      2.98300E+02      0.00000E+00       # Lab                   
      1.24000E-01      5.00000E-04      3.01600E+02      0.00000E+00       # Lab                   
      1.25000E-01      5.00000E-04      2.96200E+02      0.00000E+00       # Lab                   
      1.26000E-01      5.00000E-04      2.94700E+02      0.00000E+00       # Lab                   
      1.27000E-01      5.00000E-04      2.94700E+02      0.00000E+00       # Lab                   
      1.28000E-01      5.00000E-04      2.86200E+02      0.00000E+00       # Lab                   
      1.29000E-01      5.00000E-04      3.02100E+02      0.00000E+00       # Lab                   
      1.30000E-01      5.00000E-04      2.94100E+02      0.00000E+00       # Lab                   
      1.31000E-01      5.00000E-04      2.85800E+02      0.00000E+00       # Lab                   
      1.32000E-01      5.00000E-04      3.00700E+02      0.00000E+00       # Lab                   
      1.33000E-01      5.00000E-04      3.06200E+02      0.00000E+00       # Lab                   
      1.34000E-01      5.00000E-04      2.85200E+02      0.00000E+00       # Lab                   
      1.35000E-01      5.00000E-04      2.93000E+02      0.00000E+00       # Lab                   
      1.36000E-01      5.00000E-04      2.80400E+02      0.00000E+00       # Lab                   
      1.37000E-01      5.00000E-04      2.91900E+02      0.00000E+00       # Lab                   
      1.38000E-01      5.00000E-04      2.79300E+02      0.00000E+00       # Lab                   
      1.39000E-01      5.00000E-04      2.67800E+02      0.00000E+00       # Lab                   
      1.40000E-01      5.00000E-04      2.86100E+02      0.00000E+00       # Lab                   
      1.41000E-01      5.00000E-04      2.86300E+02      0.00000E+00       # Lab                   
      1.42000E-01      5.00000E-04      2.95200E+02      0.00000E+00       # Lab                   
      1.43000E-01      5.00000E-04      2.88000E+02      0.00000E+00       # Lab                   
      1.44000E-01      5.00000E-04      2.72300E+02      0.00000E+00       # Lab                   
      1.45000E-01      5.00000E-04      2.81300E+02      0.00000E+00       # Lab                   
      1.46000E-01      5.00000E-04      2.71800E+02      0.00000E+00       # Lab                   
      1.47000E-01      5.00000E-04      2.63900E+02      0.00000E+00       # Lab                   
      1.48000E-01      5.00000E-04      2.74600E+02      0.00000E+00       # Lab                   
      1.49000E-01      5.00000E-04      2.78400E+02      0.00000E+00       # Lab                   
      1.50000E-01      5.00000E-04      2.75000E+02      0.00000E+00       # Lab                   
      1.51000E-01      5.00000E-04      2.62400E+02      0.00000E+00       # Lab                   
      1.52000E-01      5.00000E-04      2.85500E+02      0.00000E+00       # Lab                   
      1.53000E-01      5.00000E-04      2.78900E+02      0.00000E+00       # Lab                   
      1.54000E-01      5.00000E-04      2.73800E+02      0.00000E+00       # Lab                   
      1.55000E-01      5.00000E-04      2.72700E+02      0.00000E+00       # Lab                   
      1.56000E-01      5.00000E-04      2.67600E+02      0.00000E+00       # Lab                   
      1.57000E-01      5.00000E-04      2.95200E+02      0.00000E+00       # Lab                   
      1.58000E-01      5.00000E-04      2.69400E+02      0.00000E+00       # Lab                   
