# entry       : 23253 
# subentry    : 002 
# pointer     : XX 
# reaction    : (79-AU-197(N,G)79-AU-198,,SIG,,AV) 
# year        : 2014 
# author      : C.Massimi 
# institute   : 2ITYUBO 
# reference   : (J,EPJ/A,50,124,2014) 
# facilitie   : {'type': 'LINAC', 'x4code': '2ZZZGEL'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      4.00000E-03      0.00000E+00      2.86960E+03      0.00000E+00       # Lab                   
      4.50000E-03      0.00000E+00      2.28330E+03      0.00000E+00       # Lab                   
      5.00000E-03      0.00000E+00      2.08880E+03      0.00000E+00       # Lab                   
      5.50000E-03      0.00000E+00      1.54800E+03      0.00000E+00       # Lab                   
      6.00000E-03      0.00000E+00      2.18860E+03      0.00000E+00       # Lab                   
      6.50000E-03      0.00000E+00      1.73500E+03      0.00000E+00       # Lab                   
      7.00000E-03      0.00000E+00      1.72190E+03      0.00000E+00       # Lab                   
      8.00000E-03      0.00000E+00      1.56640E+03      0.00000E+00       # Lab                   
      9.00000E-03      0.00000E+00      1.31200E+03      0.00000E+00       # Lab                   
      1.00000E-02      0.00000E+00      1.15020E+03      0.00000E+00       # Lab                   
      1.20000E-02      0.00000E+00      1.16250E+03      0.00000E+00       # Lab                   
      1.40000E-02      0.00000E+00      9.57200E+02      0.00000E+00       # Lab                   
      1.60000E-02      0.00000E+00      8.56900E+02      0.00000E+00       # Lab                   
      1.80000E-02      0.00000E+00      8.21500E+02      0.00000E+00       # Lab                   
      2.00000E-02      0.00000E+00      7.32900E+02      0.00000E+00       # Lab                   
      2.40000E-02      0.00000E+00      6.41800E+02      0.00000E+00       # Lab                   
      2.80000E-02      0.00000E+00      6.16500E+02      0.00000E+00       # Lab                   
      3.20000E-02      0.00000E+00      5.84200E+02      0.00000E+00       # Lab                   
      3.60000E-02      0.00000E+00      5.16000E+02      0.00000E+00       # Lab                   
      4.00000E-02      0.00000E+00      5.16800E+02      0.00000E+00       # Lab                   
      4.40000E-02      0.00000E+00      4.70900E+02      0.00000E+00       # Lab                   
      5.20000E-02      0.00000E+00      4.40300E+02      0.00000E+00       # Lab                   
      6.00000E-02      0.00000E+00      4.19200E+02      0.00000E+00       # Lab                   
      6.80000E-02      0.00000E+00      3.89400E+02      0.00000E+00       # Lab                   
      7.60000E-02      0.00000E+00      3.77100E+02      0.00000E+00       # Lab                   
      8.40000E-02      0.00000E+00      3.42900E+02      0.00000E+00       # Lab                   
