# entry       : 20558 
# subentry    : 003 
# pointer     : XX 
# reaction    : (79-AU-197(N,G)79-AU-198,,SIG,,AV) 
# year        : 1973 
# author      : C.Le Rigoleur 
# institute   : 2FR CAD 
# reference   : (R,CEA-N-1662,,7308) 
# facilitie   : {'x4code': 'VDG  '}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      8.00000E-02      0.00000E+00      3.52310E+02      1.27100E+01       # Lab                   
      8.50000E-02      0.00000E+00      3.28300E+02      1.18400E+01       # Lab                   
      9.00000E-02      0.00000E+00      3.11700E+02      1.12400E+01       # Lab                   
      9.50000E-02      0.00000E+00      3.11990E+02      1.12500E+01       # Lab                   
      1.00000E-01      0.00000E+00      3.15460E+02      1.13800E+01       # Lab                   
      1.05000E-01      0.00000E+00      3.16090E+02      1.14000E+01       # Lab                   
      1.10000E-01      0.00000E+00      3.15290E+02      1.13700E+01       # Lab                   
      1.15000E-01      0.00000E+00      3.05620E+02      1.10200E+01       # Lab                   
      1.20000E-01      0.00000E+00      2.92400E+02      1.05500E+01       # Lab                   
      1.25000E-01      0.00000E+00      2.90790E+02      1.04900E+01       # Lab                   
      1.30000E-01      0.00000E+00      2.88080E+02      1.03900E+01       # Lab                   
      1.35000E-01      0.00000E+00      2.99040E+02      1.07900E+01       # Lab                   
      1.40000E-01      0.00000E+00      2.85880E+02      1.03100E+01       # Lab                   
      1.45000E-01      0.00000E+00      2.79010E+02      1.00600E+01       # Lab                   
      1.50000E-01      0.00000E+00      2.71600E+02      9.80000E+00       # Lab                   
      1.55000E-01      0.00000E+00      2.71000E+02      9.78000E+00       # Lab                   
      1.60000E-01      0.00000E+00      2.71940E+02      9.82000E+00       # Lab                   
      1.65000E-01      0.00000E+00      2.65720E+02      9.59000E+00       # Lab                   
      2.10000E-01      0.00000E+00      2.47900E+02      8.94000E+00       # Lab                   
      2.30000E-01      0.00000E+00      2.44350E+02      8.82000E+00       # Lab                   
      2.40000E-01      0.00000E+00      2.39200E+02      8.64000E+00       # Lab                   
      2.50000E-01      0.00000E+00      2.30790E+02      8.33000E+00       # Lab                   
      2.70000E-01      0.00000E+00      2.25040E+02      8.12000E+00       # Lab                   
      2.90000E-01      0.00000E+00      2.13120E+02      7.70000E+00       # Lab                   
      3.10000E-01      0.00000E+00      2.20710E+02      8.02000E+00       # Lab                   
      3.30000E-01      0.00000E+00      1.89780E+02      6.86000E+00       # Lab                   
      3.50000E-01      0.00000E+00      1.76060E+02      6.36000E+00       # Lab                   
      3.70000E-01      0.00000E+00      1.68750E+02      6.09000E+00       # Lab                   
      3.90000E-01      0.00000E+00      1.64240E+02      5.93000E+00       # Lab                   
      4.10000E-01      0.00000E+00      1.58620E+02      5.73000E+00       # Lab                   
      4.30000E-01      0.00000E+00      1.53330E+02      5.55000E+00       # Lab                   
      4.50000E-01      0.00000E+00      1.48480E+02      5.38000E+00       # Lab                   
      4.70000E-01      0.00000E+00      1.41160E+02      5.11000E+00       # Lab                   
      4.90000E-01      0.00000E+00      1.39750E+02      5.06000E+00       # Lab                   
      5.10000E-01      0.00000E+00      1.42120E+02      5.15000E+00       # Lab                   
      5.30000E-01      0.00000E+00      1.27660E+02      4.63000E+00       # Lab                   
      5.45000E-01      0.00000E+00      1.29580E+02      4.71000E+00       # Lab                   
