# entry       : 40799 
# subentry    : 004 
# pointer     : XX 
# reaction    : (79-AU-197(N,G)79-AU-198,,SIG) 
# year        : 1964 
# author      : V.A.Konks 
# institute   : 4RUSLEB 
# reference   : (J,JET,19,59,1964) 
# facility    : None
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      1.80000E-07      0.00000E+00      3.80000E+04      0.00000E+00       # Lab                   
      2.20000E-07      0.00000E+00      3.65000E+04      0.00000E+00       # Lab                   
      2.80000E-07      0.00000E+00      3.20000E+04      0.00000E+00       # Lab                   
      3.40000E-07      0.00000E+00      2.80000E+04      0.00000E+00       # Lab                   
      3.80000E-07      0.00000E+00      3.30000E+04      0.00000E+00       # Lab                   
      4.50000E-07      0.00000E+00      2.80000E+04      0.00000E+00       # Lab                   
      5.30000E-07      0.00000E+00      2.75000E+04      0.00000E+00       # Lab                   
      6.20000E-07      0.00000E+00      2.65000E+04      0.00000E+00       # Lab                   
      7.60000E-07      0.00000E+00      2.80000E+04      0.00000E+00       # Lab                   
      8.50000E-07      0.00000E+00      2.80000E+04      0.00000E+00       # Lab                   
      1.00000E-06      0.00000E+00      2.80000E+04      0.00000E+00       # Lab                   
      1.30000E-06      0.00000E+00      2.80000E+04      0.00000E+00       # Lab                   
      1.70000E-06      0.00000E+00      3.00000E+04      0.00000E+00       # Lab                   
      2.00000E-06      0.00000E+00      3.40000E+04      0.00000E+00       # Lab                   
      2.30000E-06      0.00000E+00      3.90000E+04      0.00000E+00       # Lab                   
      2.50000E-06      0.00000E+00      4.50000E+04      0.00000E+00       # Lab                   
      3.00000E-06      0.00000E+00      5.20000E+04      0.00000E+00       # Lab                   
      3.30000E-06      0.00000E+00      7.20000E+04      0.00000E+00       # Lab                   
      3.50000E-06      0.00000E+00      8.00000E+04      0.00000E+00       # Lab                   
      3.60000E-06      0.00000E+00      9.20000E+04      0.00000E+00       # Lab                   
      3.70000E-06      0.00000E+00      1.10000E+05      0.00000E+00       # Lab                   
      3.90000E-06      0.00000E+00      1.30000E+05      0.00000E+00       # Lab                   
      4.10000E-06      0.00000E+00      1.70000E+05      0.00000E+00       # Lab                   
      4.35000E-06      0.00000E+00      2.00000E+05      0.00000E+00       # Lab                   
      4.50000E-06      0.00000E+00      2.25000E+05      0.00000E+00       # Lab                   
      4.70000E-06      0.00000E+00      2.70000E+05      0.00000E+00       # Lab                   
      4.90000E-06      0.00000E+00      3.00000E+05      0.00000E+00       # Lab                   
      5.10000E-06      0.00000E+00      3.10000E+05      0.00000E+00       # Lab                   
      5.70000E-06      0.00000E+00      2.90000E+05      0.00000E+00       # Lab                   
      6.00000E-06      0.00000E+00      2.60000E+05      0.00000E+00       # Lab                   
      6.20000E-06      0.00000E+00      2.10000E+05      0.00000E+00       # Lab                   
      6.50000E-06      0.00000E+00      1.70000E+05      0.00000E+00       # Lab                   
      6.90000E-06      0.00000E+00      1.25000E+05      0.00000E+00       # Lab                   
      7.00000E-06      0.00000E+00      1.15000E+05      0.00000E+00       # Lab                   
      7.80000E-06      0.00000E+00      9.00000E+04      0.00000E+00       # Lab                   
      8.00000E-06      0.00000E+00      6.50000E+04      0.00000E+00       # Lab                   
      8.60000E-06      0.00000E+00      4.50000E+04      0.00000E+00       # Lab                   
      9.20000E-06      0.00000E+00      3.10000E+04      0.00000E+00       # Lab                   
      9.50000E-06      0.00000E+00      2.70000E+04      0.00000E+00       # Lab                   
      1.00000E-05      0.00000E+00      2.00000E+04      0.00000E+00       # Lab                   
      1.10000E-05      0.00000E+00      1.50000E+04      0.00000E+00       # Lab                   
      1.20000E-05      0.00000E+00      1.30000E+04      0.00000E+00       # Lab                   
      1.30000E-05      0.00000E+00      1.10000E+04      0.00000E+00       # Lab                   
      1.50000E-05      0.00000E+00      8.00000E+03      0.00000E+00       # Lab                   
      1.70000E-05      0.00000E+00      7.00000E+03      0.00000E+00       # Lab                   
      1.75000E-05      0.00000E+00      5.50000E+03      0.00000E+00       # Lab                   
      1.80000E-05      0.00000E+00      5.20000E+03      0.00000E+00       # Lab                   
      2.00000E-05      0.00000E+00      4.00000E+03      0.00000E+00       # Lab                   
      2.30000E-05      0.00000E+00      3.00000E+03      0.00000E+00       # Lab                   
      2.40000E-05      0.00000E+00      2.80000E+03      0.00000E+00       # Lab                   
      3.00000E-05      0.00000E+00      2.20000E+03      0.00000E+00       # Lab                   
      3.20000E-05      0.00000E+00      1.90000E+03      0.00000E+00       # Lab                   
      3.80000E-05      0.00000E+00      1.90000E+03      0.00000E+00       # Lab                   
      4.20000E-05      0.00000E+00      2.25000E+03      0.00000E+00       # Lab                   
      4.50000E-05      0.00000E+00      3.40000E+03      0.00000E+00       # Lab                   
      4.60000E-05      0.00000E+00      4.10000E+03      0.00000E+00       # Lab                   
      4.80000E-05      0.00000E+00      6.20000E+03      0.00000E+00       # Lab                   
      5.00000E-05      0.00000E+00      8.00000E+03      0.00000E+00       # Lab                   
      5.10000E-05      0.00000E+00      1.25000E+04      0.00000E+00       # Lab                   
