# entry       : 10049 
# subentry    : 007 
# pointer     : XX 
# reaction    : (79-AU-197(N,G)79-AU-198,,SIG) 
# year        : 1970 
# author      : M.P.Fricke 
# institute   : 1USAGRT 
# reference   : (C,70HELSINKI,2,265,1970) 
# facility    : {'type': 'LINAC', 'x4code': '1USAGRT'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      9.57600E-04      0.00000E+00      5.53000E+03      1.16130E+03       # Lab                   
      1.00700E-03      0.00000E+00      9.21000E+03      1.84200E+03       # Lab                   
      1.06400E-03      0.00000E+00      7.02000E+03      1.33380E+03       # Lab                   
      1.12400E-03      0.00000E+00      6.54000E+03      1.17720E+03       # Lab                   
      1.19000E-03      0.00000E+00      6.84000E+03      1.16280E+03       # Lab                   
      1.25300E-03      0.00000E+00      7.03000E+03      1.12480E+03       # Lab                   
      1.32100E-03      0.00000E+00      6.87000E+03      1.03050E+03       # Lab                   
      1.39300E-03      0.00000E+00      6.43000E+03      9.64500E+02       # Lab                   
      1.46900E-03      0.00000E+00      6.76000E+03      9.46400E+02       # Lab                   
      1.55300E-03      0.00000E+00      3.99000E+03      5.58600E+02       # Lab                   
      1.64500E-03      0.00000E+00      3.92000E+03      5.48800E+02       # Lab                   
      1.74500E-03      0.00000E+00      5.35000E+03      7.49000E+02       # Lab                   
      1.84300E-03      0.00000E+00      4.24000E+03      5.51200E+02       # Lab                   
      1.94100E-03      0.00000E+00      3.57000E+03      4.64100E+02       # Lab                   
      2.04600E-03      0.00000E+00      5.10000E+03      6.12000E+02       # Lab                   
      2.16100E-03      0.00000E+00      4.38000E+03      5.25600E+02       # Lab                   
      2.28500E-03      0.00000E+00      3.06000E+03      3.67200E+02       # Lab                   
      2.42000E-03      0.00000E+00      3.51000E+03      3.86100E+02       # Lab                   
      2.56800E-03      0.00000E+00      3.28000E+03      3.60800E+02       # Lab                   
      2.73000E-03      0.00000E+00      2.73000E+03      2.73000E+02       # Lab                   
      2.89000E-03      0.00000E+00      2.84000E+03      2.84000E+02       # Lab                   
      3.04400E-03      0.00000E+00      2.58000E+03      2.32200E+02       # Lab                   
      3.20900E-03      0.00000E+00      2.14000E+03      1.92600E+02       # Lab                   
      3.39300E-03      0.00000E+00      2.72000E+03      2.44800E+02       # Lab                   
      3.58800E-03      0.00000E+00      2.76000E+03      2.48400E+02       # Lab                   
      3.80000E-03      0.00000E+00      2.64000E+03      2.37600E+02       # Lab                   
