# entry       : 20573 
# subentry    : 003 
# pointer     : XX 
# reaction    : (79-AU-197(N,G)79-AU-198,,SIG,,AV) 
# year        : 1975 
# author      : E.Fort 
# institute   : 2FR CAD 
# reference   : (C,75WASH,2,957,7503) 
# facility    : {'x4code': 'VDG  '}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      1.50000E-02      0.00000E+00      8.17820E+02      3.06000E+01       # Lab                   
      2.00000E-02      0.00000E+00      6.69900E+02      2.50700E+01       # Lab                   
      2.50000E-02      0.00000E+00      6.26280E+02      2.34300E+01       # Lab                   
      3.00000E-02      0.00000E+00      5.53760E+02      2.07200E+01       # Lab                   
      3.50000E-02      0.00000E+00      5.55360E+02      2.07800E+01       # Lab                   
      4.00000E-02      0.00000E+00      5.12740E+02      1.91900E+01       # Lab                   
      4.50000E-02      0.00000E+00      4.73500E+02      1.77200E+01       # Lab                   
      5.00000E-02      0.00000E+00      4.61260E+02      1.72600E+01       # Lab                   
      5.50000E-02      0.00000E+00      4.39930E+02      1.64600E+01       # Lab                   
      6.00000E-02      0.00000E+00      4.12090E+02      1.54200E+01       # Lab                   
      6.50000E-02      0.00000E+00      4.02210E+02      1.50500E+01       # Lab                   
      7.00000E-02      0.00000E+00      3.83130E+02      1.43400E+01       # Lab                   
      7.50000E-02      0.00000E+00      3.58690E+02      1.34200E+01       # Lab                   
      8.00000E-02      0.00000E+00      3.31470E+02      1.24100E+01       # Lab                   
      8.50000E-02      0.00000E+00      3.22310E+02      1.20600E+01       # Lab                   
      9.00000E-02      0.00000E+00      3.11870E+02      1.16700E+01       # Lab                   
      9.50000E-02      0.00000E+00      3.14720E+02      1.17800E+01       # Lab                   
      1.00000E-01      0.00000E+00      3.12110E+02      1.16800E+01       # Lab                   
      1.05000E-01      0.00000E+00      3.19450E+02      1.19600E+01       # Lab                   
      1.10000E-01      0.00000E+00      3.07230E+02      1.15000E+01       # Lab                   
      1.15000E-01      0.00000E+00      2.88510E+02      1.08000E+01       # Lab                   
      1.20000E-01      0.00000E+00      2.94280E+02      1.10200E+01       # Lab                   
      1.25000E-01      0.00000E+00      2.93300E+02      1.09800E+01       # Lab                   
      1.30000E-01      0.00000E+00      2.93180E+02      1.09700E+01       # Lab                   
      1.35000E-01      0.00000E+00      2.83400E+02      1.06100E+01       # Lab                   
      1.40000E-01      0.00000E+00      2.75970E+02      1.03300E+01       # Lab                   
      1.45000E-01      0.00000E+00      2.73080E+02      1.02200E+01       # Lab                   
      1.50000E-01      0.00000E+00      2.65140E+02      9.93000E+00       # Lab                   
      1.55000E-01      0.00000E+00      2.70110E+02      1.01100E+01       # Lab                   
