# entry       : 40890 
# subentry    : 003 
# pointer     : XX 
# reaction    : (79-AU-197(N,G)79-AU-198,,SIG,,AV) 
# year        : 1985 
# author      : L.E.Kazakov 
# institute   : 4RUSFEI 
# reference   : (J,YK,,(2),44,1985) 
# facility    : {'type': 'VDG', 'x4code': '4RUSFEI'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      3.00000E-03      0.00000E+00      2.76700E+03      0.00000E+00       # Lab                   
      4.00000E-03      0.00000E+00      2.17600E+03      0.00000E+00       # Lab                   
      5.00000E-03      0.00000E+00      2.02100E+03      0.00000E+00       # Lab                   
      6.00000E-03      0.00000E+00      1.73200E+03      0.00000E+00       # Lab                   
      7.00000E-03      0.00000E+00      1.55000E+03      0.00000E+00       # Lab                   
      8.00000E-03      0.00000E+00      1.35500E+03      0.00000E+00       # Lab                   
      9.00000E-03      0.00000E+00      1.18900E+03      0.00000E+00       # Lab                   
      1.00000E-02      0.00000E+00      1.17000E+03      0.00000E+00       # Lab                   
      1.20000E-02      0.00000E+00      9.87000E+02      0.00000E+00       # Lab                   
      1.40000E-02      0.00000E+00      8.25000E+02      0.00000E+00       # Lab                   
      1.60000E-02      0.00000E+00      8.02000E+02      0.00000E+00       # Lab                   
      1.80000E-02      0.00000E+00      7.09000E+02      0.00000E+00       # Lab                   
      2.00000E-02      0.00000E+00      6.88000E+02      0.00000E+00       # Lab                   
      2.20000E-02      0.00000E+00      6.17000E+02      0.00000E+00       # Lab                   
      2.40000E-02      0.00000E+00      6.28000E+02      0.00000E+00       # Lab                   
      2.60000E-02      0.00000E+00      6.01000E+02      0.00000E+00       # Lab                   
      2.80000E-02      0.00000E+00      6.21000E+02      0.00000E+00       # Lab                   
      3.00000E-02      0.00000E+00      5.53000E+02      0.00000E+00       # Lab                   
      3.50000E-02      0.00000E+00      5.26000E+02      0.00000E+00       # Lab                   
      4.00000E-02      0.00000E+00      4.68000E+02      0.00000E+00       # Lab                   
      4.50000E-02      0.00000E+00      4.48000E+02      0.00000E+00       # Lab                   
      5.00000E-02      0.00000E+00      4.08000E+02      0.00000E+00       # Lab                   
      5.50000E-02      0.00000E+00      4.00000E+02      0.00000E+00       # Lab                   
      6.00000E-02      0.00000E+00      3.91000E+02      0.00000E+00       # Lab                   
      6.50000E-02      0.00000E+00      3.82000E+02      0.00000E+00       # Lab                   
      7.00000E-02      0.00000E+00      3.69000E+02      0.00000E+00       # Lab                   
      7.50000E-02      0.00000E+00      3.59000E+02      0.00000E+00       # Lab                   
      8.00000E-02      0.00000E+00      3.46000E+02      0.00000E+00       # Lab                   
      8.50000E-02      0.00000E+00      3.32000E+02      0.00000E+00       # Lab                   
      9.00000E-02      0.00000E+00      3.23000E+02      0.00000E+00       # Lab                   
      9.50000E-02      0.00000E+00      3.18000E+02      0.00000E+00       # Lab                   
      1.00000E-01      0.00000E+00      3.22000E+02      0.00000E+00       # Lab                   
      1.10000E-01      0.00000E+00      2.96000E+02      0.00000E+00       # Lab                   
      1.20000E-01      0.00000E+00      2.85000E+02      0.00000E+00       # Lab                   
      1.30000E-01      0.00000E+00      2.83000E+02      0.00000E+00       # Lab                   
      1.40000E-01      0.00000E+00      2.77000E+02      0.00000E+00       # Lab                   
      1.50000E-01      0.00000E+00      2.81000E+02      0.00000E+00       # Lab                   
      1.60000E-01      0.00000E+00      2.76000E+02      0.00000E+00       # Lab                   
      1.70000E-01      0.00000E+00      2.71000E+02      0.00000E+00       # Lab                   
      1.80000E-01      0.00000E+00      2.66000E+02      0.00000E+00       # Lab                   
      1.90000E-01      0.00000E+00      2.60000E+02      0.00000E+00       # Lab                   
      2.00000E-01      0.00000E+00      2.61000E+02      0.00000E+00       # Lab                   
      2.10000E-01      0.00000E+00      2.69000E+02      0.00000E+00       # Lab                   
      2.20000E-01      0.00000E+00      2.69000E+02      0.00000E+00       # Lab                   
      2.30000E-01      0.00000E+00      2.58000E+02      0.00000E+00       # Lab                   
      2.40000E-01      0.00000E+00      2.57000E+02      0.00000E+00       # Lab                   
      2.50000E-01      0.00000E+00      2.50000E+02      0.00000E+00       # Lab                   
      2.60000E-01      0.00000E+00      2.49000E+02      0.00000E+00       # Lab                   
      2.70000E-01      0.00000E+00      2.47000E+02      0.00000E+00       # Lab                   
      2.80000E-01      0.00000E+00      2.17000E+02      0.00000E+00       # Lab                   
      2.90000E-01      0.00000E+00      2.09000E+02      0.00000E+00       # Lab                   
      3.00000E-01      0.00000E+00      2.04000E+02      0.00000E+00       # Lab                   
      3.20000E-01      0.00000E+00      1.89000E+02      0.00000E+00       # Lab                   
      3.40000E-01      0.00000E+00      1.75000E+02      0.00000E+00       # Lab                   
      3.60000E-01      0.00000E+00      1.63000E+02      0.00000E+00       # Lab                   
      3.80000E-01      0.00000E+00      1.55000E+02      0.00000E+00       # Lab                   
      4.00000E-01      0.00000E+00      1.51000E+02      0.00000E+00       # Lab                   
