# entry       : 22196 
# subentry    : 003 
# pointer     : XX 
# reaction    : (79-AU-197(N,G)79-AU-198,,SIG) 
# year        : 1990 
# author      : S.Yamamoto 
# institute   : 2JPNKTO 
# reference   : (P,NEANDC(J)-155,59,9008) 
# facilitie   : {'type': 'LINAC', 'x4code': '2JPNKTO'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      8.85900E-07      0.00000E+00      2.47200E+04      3.68500E+01       # Lab                   
      7.86200E-07      0.00000E+00      2.30800E+04      4.72800E+01       # Lab                   
      6.99900E-07      0.00000E+00      2.49600E+04      6.81700E+01       # Lab                   
      6.22800E-07      0.00000E+00      2.53000E+04      7.82100E+01       # Lab                   
      5.54100E-07      0.00000E+00      2.89200E+04      6.87000E+01       # Lab                   
      4.93200E-07      0.00000E+00      2.74000E+04      7.22200E+01       # Lab                   
      4.39300E-07      0.00000E+00      2.93900E+04      6.27500E+01       # Lab                   
      3.90500E-07      0.00000E+00      3.09200E+04      5.65400E+01       # Lab                   
      3.46700E-07      0.00000E+00      3.00600E+04      5.35800E+01       # Lab                   
      3.08400E-07      0.00000E+00      3.27700E+04      4.99200E+01       # Lab                   
      2.74300E-07      0.00000E+00      3.24800E+04      4.97000E+01       # Lab                   
      2.43900E-07      0.00000E+00      3.52300E+04      4.63300E+01       # Lab                   
      2.17000E-07      0.00000E+00      3.93200E+04      4.24500E+01       # Lab                   
      1.92800E-07      0.00000E+00      3.84700E+04      3.92500E+01       # Lab                   
      1.71500E-07      0.00000E+00      4.19400E+04      3.57800E+01       # Lab                   
      1.52800E-07      0.00000E+00      4.21500E+04      3.36600E+01       # Lab                   
      1.36100E-07      0.00000E+00      4.65600E+04      3.13000E+01       # Lab                   
      1.21300E-07      0.00000E+00      4.83000E+04      2.97500E+01       # Lab                   
      1.07900E-07      0.00000E+00      5.08700E+04      2.86600E+01       # Lab                   
      9.60500E-08      0.00000E+00      5.26100E+04      2.80900E+01       # Lab                   
      8.54800E-08      0.00000E+00      5.49500E+04      2.76400E+01       # Lab                   
      7.61000E-08      0.00000E+00      5.81900E+04      2.74700E+01       # Lab                   
      6.77900E-08      0.00000E+00      6.05900E+04      2.73700E+01       # Lab                   
      6.03900E-08      0.00000E+00      6.41800E+04      2.72500E+01       # Lab                   
      5.37600E-08      0.00000E+00      6.80000E+04      2.72900E+01       # Lab                   
      4.78400E-08      0.00000E+00      7.20600E+04      2.73900E+01       # Lab                   
      4.25700E-08      0.00000E+00      7.72800E+04      2.75200E+01       # Lab                   
      3.79100E-08      0.00000E+00      8.14800E+04      2.78200E+01       # Lab                   
      3.37800E-08      0.00000E+00      8.37300E+04      2.82600E+01       # Lab                   
      3.00900E-08      0.00000E+00      8.95900E+04      2.88100E+01       # Lab                   
      2.67900E-08      0.00000E+00      9.39000E+04      2.95100E+01       # Lab                   
      2.38700E-08      0.00000E+00      1.02200E+05      3.04300E+01       # Lab                   
      2.12600E-08      0.00000E+00      1.09000E+05      3.15900E+01       # Lab                   
      1.89300E-08      0.00000E+00      1.16700E+05      3.31300E+01       # Lab                   
      1.68600E-08      0.00000E+00      1.21300E+05      3.55400E+01       # Lab                   
      1.50300E-08      0.00000E+00      1.33600E+05      3.78800E+01       # Lab                   
      1.33800E-08      0.00000E+00      1.35600E+05      4.11300E+01       # Lab                   
