# entry       : 40968 
# subentry    : 003 
# pointer     : XX 
# reaction    : (79-AU-197(N,G)79-AU-198,,SIG) 
# year        : 1988 
# author      : A.N.Davletshin 
# institute   : 4RUSFEI 
# reference   : (J,AE,65,(5),343,198810) 
# facility    : {'type': 'VDG', 'x4code': '4RUSFEI'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      1.64000E-01      2.30000E-02      2.75000E+02      0.00000E+00       # Lab                   
      1.66000E-01      2.20000E-02      3.12000E+02      0.00000E+00       # Lab                   
      1.66100E-01      2.20000E-02      2.75000E+02      0.00000E+00       # Lab                   
      3.36000E-01      1.70000E-02      1.93000E+02      0.00000E+00       # Lab                   
      3.40000E-01      1.70000E-02      1.98000E+02      0.00000E+00       # Lab                   
      3.40100E-01      1.70000E-02      1.85000E+02      0.00000E+00       # Lab                   
      3.42000E-01      1.00000E-02      1.98000E+02      0.00000E+00       # Lab                   
      3.44000E-01      2.40000E-02      1.80000E+02      0.00000E+00       # Lab                   
      3.44100E-01      2.40000E-02      1.85000E+02      0.00000E+00       # Lab                   
      4.67000E-01      2.10000E-02      1.42000E+02      0.00000E+00       # Lab                   
      4.71000E-01      2.20000E-02      1.44000E+02      0.00000E+00       # Lab                   
      4.75000E-01      2.10000E-02      1.40000E+02      0.00000E+00       # Lab                   
      5.44000E-01      2.70000E-02      1.20000E+02      0.00000E+00       # Lab                   
      5.44100E-01      2.80000E-02      1.18000E+02      0.00000E+00       # Lab                   
      6.19000E-01      3.50000E-02      1.07000E+02      0.00000E+00       # Lab                   
      6.27000E-01      3.40000E-02      1.00000E+02      0.00000E+00       # Lab                   
      6.30000E-01      3.70000E-02      1.06000E+02      0.00000E+00       # Lab                   
      6.36000E-01      3.40000E-02      1.00000E+02      0.00000E+00       # Lab                   
      6.36100E-01      2.10000E-02      1.01000E+02      0.00000E+00       # Lab                   
      6.37000E-01      2.00000E-02      1.00000E+02      0.00000E+00       # Lab                   
      6.37100E-01      2.00000E-02      1.06000E+02      0.00000E+00       # Lab                   
      6.45000E-01      2.30000E-02      1.02000E+02      0.00000E+00       # Lab                   
      6.93000E-01      2.20000E-02      1.18000E+02      0.00000E+00       # Lab                   
      7.08000E-01      2.20000E-02      9.70000E+01      0.00000E+00       # Lab                   
      7.10000E-01      2.30000E-02      9.00000E+01      0.00000E+00       # Lab                   
      7.64000E-01      3.40000E-02      9.20000E+01      0.00000E+00       # Lab                   
      7.79000E-01      3.10000E-02      8.60000E+01      0.00000E+00       # Lab                   
      7.79100E-01      3.10000E-02      8.60000E+01      0.00000E+00       # Lab                   
      7.80000E-01      3.10000E-02      9.10000E+01      0.00000E+00       # Lab                   
      8.81000E-01      2.10000E-02      9.10000E+01      0.00000E+00       # Lab                   
      8.83000E-01      1.70000E-02      9.10000E+01      0.00000E+00       # Lab                   
      8.85000E-01      2.10000E-02      9.00000E+01      0.00000E+00       # Lab                   
      1.03700E+00      1.80000E-02      8.10000E+01      0.00000E+00       # Lab                   
      1.04200E+00      2.20000E-02      8.00000E+01      0.00000E+00       # Lab                   
      1.13300E+00      2.00000E-02      8.30000E+01      0.00000E+00       # Lab                   
      1.13500E+00      2.10000E-02      8.10000E+01      0.00000E+00       # Lab                   
      1.14200E+00      1.70000E-02      8.00000E+01      0.00000E+00       # Lab                   
      1.18100E+00      2.00000E-02      7.40000E+01      0.00000E+00       # Lab                   
      1.19200E+00      1.50000E-02      7.20000E+01      0.00000E+00       # Lab                   
      1.38900E+00      1.70000E-02      6.80000E+01      0.00000E+00       # Lab                   
