# entry       : 23152 
# subentry    : 002 
# pointer     : XX 
# reaction    : (79-AU-197(N,G)79-AU-198,,SIG,,AV) 
# year        : 2011 
# author      : C.Lederer 
# institute   : 2FR FR  
# reference   : (J,PR/C,83,034608,2011) 
# facilitie   : {'type': 'SYNCY', 'x4code': '2ZZZCER'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      5.62100E-03      0.00000E+00      1.81700E+03      0.00000E+00       # Lab                   
      6.30700E-03      0.00000E+00      1.97000E+03      0.00000E+00       # Lab                   
      7.07600E-03      0.00000E+00      1.66100E+03      0.00000E+00       # Lab                   
      7.94000E-03      0.00000E+00      1.56900E+03      0.00000E+00       # Lab                   
      8.90800E-03      0.00000E+00      1.44700E+03      0.00000E+00       # Lab                   
      9.99500E-03      0.00000E+00      1.09200E+03      0.00000E+00       # Lab                   
      1.12150E-02      0.00000E+00      1.15000E+03      0.00000E+00       # Lab                   
      1.25830E-02      0.00000E+00      1.12600E+03      0.00000E+00       # Lab                   
      1.41190E-02      0.00000E+00      1.00000E+03      0.00000E+00       # Lab                   
      1.58420E-02      0.00000E+00      8.94000E+02      0.00000E+00       # Lab                   
      1.77750E-02      0.00000E+00      7.86000E+02      0.00000E+00       # Lab                   
      1.99430E-02      0.00000E+00      7.30000E+02      0.00000E+00       # Lab                   
      2.23770E-02      0.00000E+00      6.66000E+02      0.00000E+00       # Lab                   
      2.51070E-02      0.00000E+00      6.08000E+02      0.00000E+00       # Lab                   
      2.81710E-02      0.00000E+00      6.23000E+02      0.00000E+00       # Lab                   
      3.16080E-02      0.00000E+00      6.01000E+02      0.00000E+00       # Lab                   
      3.54650E-02      0.00000E+00      5.09000E+02      0.00000E+00       # Lab                   
      3.97920E-02      0.00000E+00      5.47000E+02      0.00000E+00       # Lab                   
      4.46480E-02      0.00000E+00      4.50000E+02      0.00000E+00       # Lab                   
      5.00960E-02      0.00000E+00      4.63000E+02      0.00000E+00       # Lab                   
      5.62080E-02      0.00000E+00      4.46000E+02      0.00000E+00       # Lab                   
      6.30670E-02      0.00000E+00      3.57000E+02      0.00000E+00       # Lab                   
      7.07620E-02      0.00000E+00      4.00000E+02      0.00000E+00       # Lab                   
      7.93960E-02      0.00000E+00      3.89000E+02      0.00000E+00       # Lab                   
      8.90840E-02      0.00000E+00      3.42000E+02      0.00000E+00       # Lab                   
      9.99540E-02      0.00000E+00      3.04000E+02      0.00000E+00       # Lab                   
      1.12150E-01      0.00000E+00      3.32000E+02      0.00000E+00       # Lab                   
      1.25835E-01      0.00000E+00      2.74000E+02      0.00000E+00       # Lab                   
      1.41189E-01      0.00000E+00      2.87000E+02      0.00000E+00       # Lab                   
      1.58416E-01      0.00000E+00      2.80000E+02      0.00000E+00       # Lab                   
      1.77746E-01      0.00000E+00      2.56000E+02      0.00000E+00       # Lab                   
      1.99434E-01      0.00000E+00      2.49000E+02      0.00000E+00       # Lab                   
      2.23769E-01      0.00000E+00      2.36000E+02      0.00000E+00       # Lab                   
      2.51073E-01      0.00000E+00      2.22000E+02      0.00000E+00       # Lab                   
      2.81709E-01      0.00000E+00      2.40000E+02      0.00000E+00       # Lab                   
      3.16082E-01      0.00000E+00      1.91000E+02      0.00000E+00       # Lab                   
      3.54650E-01      0.00000E+00      1.90000E+02      0.00000E+00       # Lab                   
      3.97924E-01      0.00000E+00      1.66000E+02      0.00000E+00       # Lab                   
