# entry       : 23152 
# subentry    : 004 
# pointer     : XX 
# reaction    : (79-AU-197(N,G)79-AU-198,,SIG) 
# year        : 2011 
# author      : C.Lederer 
# institute   : 2FR FR  
# reference   : (J,PR/C,83,034608,2011) 
# facility    : {'type': 'SYNCY', 'x4code': '2ZZZCER'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      5.01000E-03      0.00000E+00      8.00000E+02      0.00000E+00       # Lab                   
      5.05600E-03      0.00000E+00      6.58000E+02      0.00000E+00       # Lab                   
      5.10300E-03      0.00000E+00      1.25000E+03      0.00000E+00       # Lab                   
      5.15000E-03      0.00000E+00      2.09900E+03      0.00000E+00       # Lab                   
      5.19800E-03      0.00000E+00      1.62300E+03      0.00000E+00       # Lab                   
      5.24600E-03      0.00000E+00      1.07600E+03      0.00000E+00       # Lab                   
      5.29400E-03      0.00000E+00      2.32800E+03      0.00000E+00       # Lab                   
      5.34300E-03      0.00000E+00      2.25500E+03      0.00000E+00       # Lab                   
      5.39300E-03      0.00000E+00      1.56400E+03      0.00000E+00       # Lab                   
      5.44300E-03      0.00000E+00      1.49800E+03      0.00000E+00       # Lab                   
      5.49300E-03      0.00000E+00      2.55400E+03      0.00000E+00       # Lab                   
      5.54400E-03      0.00000E+00      3.30700E+03      0.00000E+00       # Lab                   
      5.59500E-03      0.00000E+00      2.19700E+03      0.00000E+00       # Lab                   
      5.64700E-03      0.00000E+00      1.46000E+03      0.00000E+00       # Lab                   
      5.69900E-03      0.00000E+00      2.57500E+03      0.00000E+00       # Lab                   
      5.75200E-03      0.00000E+00      1.31200E+03      0.00000E+00       # Lab                   
      5.80500E-03      0.00000E+00      2.84300E+03      0.00000E+00       # Lab                   
      5.85900E-03      0.00000E+00      2.06800E+03      0.00000E+00       # Lab                   
      5.91300E-03      0.00000E+00      2.39900E+03      0.00000E+00       # Lab                   
      5.96800E-03      0.00000E+00      1.29900E+03      0.00000E+00       # Lab                   
      6.02300E-03      0.00000E+00      2.04500E+03      0.00000E+00       # Lab                   
      6.07900E-03      0.00000E+00      2.29800E+03      0.00000E+00       # Lab                   
      6.13500E-03      0.00000E+00      2.08000E+03      0.00000E+00       # Lab                   
      6.19200E-03      0.00000E+00      1.38500E+03      0.00000E+00       # Lab                   
      6.24900E-03      0.00000E+00      2.10400E+03      0.00000E+00       # Lab                   
      6.30700E-03      0.00000E+00      1.54400E+03      0.00000E+00       # Lab                   
      6.36500E-03      0.00000E+00      1.05400E+03      0.00000E+00       # Lab                   
