# entry       : 12115 
# subentry    : 007 
# pointer     : XX 
# reaction    : (79-AU-197(N,G)79-AU-198,,SIG) 
# year        : 1962 
# author      : J.A.Miskel 
# institute   : 1USALRL 
# reference   : (J,PR,128,2717,1962) 
# facility    : {'type': 'VDG', 'x4code': '1USABNL'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      6.90000E-02      4.00000E-03      6.29000E+02      0.00000E+00       # Lab                   
      1.12000E-01      1.10000E-02      4.01000E+02      0.00000E+00       # Lab                   
      2.40000E-01      4.00000E-02      3.53000E+02      0.00000E+00       # Lab                   
      2.47000E-01      2.40000E-02      3.67000E+02      0.00000E+00       # Lab                   
      2.55000E-01      1.00000E-02      2.74000E+02      0.00000E+00       # Lab                   
      4.30000E-01      2.30000E-02      2.08000E+02      0.00000E+00       # Lab                   
      5.80000E-01      7.00000E-02      1.80000E+02      0.00000E+00       # Lab                   
      7.10000E-01      1.50000E-02      1.13000E+02      0.00000E+00       # Lab                   
      7.90000E-01      2.10000E-02      1.50000E+02      0.00000E+00       # Lab                   
      8.50000E-01      2.00000E-02      9.16000E+01      0.00000E+00       # Lab                   
      8.70000E-01      8.00000E-02      1.23000E+02      0.00000E+00       # Lab                   
      9.90000E-01      5.00000E-02      1.28000E+02      0.00000E+00       # Lab                   
      1.00000E+00      9.00000E-02      1.08000E+02      0.00000E+00       # Lab                   
      1.61000E+00      4.00000E-02      9.43000E+01      0.00000E+00       # Lab                   
      1.79000E+00      8.00000E-02      7.80000E+01      0.00000E+00       # Lab                   
      2.00000E+00      9.00000E-02      6.40000E+01      0.00000E+00       # Lab                   
      2.72000E+00      4.00000E-02      3.40000E+01      0.00000E+00       # Lab                   
      3.00000E+00      4.00000E-02      2.95000E+01      0.00000E+00       # Lab                   
      3.65000E+00      7.00000E-02      2.11000E+01      0.00000E+00       # Lab                   
      3.97000E+00      7.00000E-02      1.94000E+01      0.00000E+00       # Lab                   
