# entry       : 20419 
# subentry    : 002 
# pointer     : XX 
# reaction    : (79-AU-197(N,G)79-AU-198-G,,SIG) 
# year        : 1975 
# author      : A.Paulsen 
# institute   : 2ZZZGEL 
# reference   : (J,AKE,26,80,1975) 
# facility    : {'type': 'VDG', 'x4code': '2ZZZGEL'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      2.00000E-01      1.70000E-03      2.71100E+02      0.00000E+00       # Lab                   
      3.00000E-01      2.40000E-03      2.07500E+02      0.00000E+00       # Lab                   
      4.00000E-01      3.20000E-03      1.79700E+02      0.00000E+00       # Lab                   
      5.00000E-01      3.80000E-03      1.52200E+02      0.00000E+00       # Lab                   
      6.25000E-01      4.70000E-03      1.23900E+02      0.00000E+00       # Lab                   
      7.37000E-01      5.50000E-03      1.09200E+02      0.00000E+00       # Lab                   
      8.75000E-01      6.40000E-03      9.18000E+01      0.00000E+00       # Lab                   
      9.85000E-01      7.20000E-03      9.27000E+01      0.00000E+00       # Lab                   
      1.23200E+00      9.00000E-03      8.25000E+01      0.00000E+00       # Lab                   
      1.50000E+00      1.09000E-02      7.60000E+01      0.00000E+00       # Lab                   
      1.75000E+00      1.26000E-02      6.75000E+01      0.00000E+00       # Lab                   
      2.00000E+00      1.40000E-02      5.63000E+01      0.00000E+00       # Lab                   
      2.25000E+00      1.58000E-02      4.38000E+01      0.00000E+00       # Lab                   
      2.50000E+00      1.75000E-02      3.60000E+01      0.00000E+00       # Lab                   
