# entry       : 12720 
# subentry    : 002 
# pointer     : XX 
# reaction    : (79-AU-197(N,G)79-AU-198,,SIG,,AV) 
# year        : 1981 
# author      : R.L.Macklin 
# institute   : 1USAORL 
# reference   : (J,NSE,79,265,8111) 
# facilitie   : {'x4code': 'LINAC'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      2.75000E-03      0.00000E+00      2.48700E+03      0.00000E+00       # Lab                   
      3.00000E-03      0.00000E+00      2.10570E+03      0.00000E+00       # Lab                   
      3.25000E-03      0.00000E+00      2.65530E+03      0.00000E+00       # Lab                   
      3.50000E-03      0.00000E+00      2.84490E+03      0.00000E+00       # Lab                   
      3.75000E-03      0.00000E+00      1.85940E+03      0.00000E+00       # Lab                   
      4.00000E-03      0.00000E+00      2.99140E+03      0.00000E+00       # Lab                   
      4.25000E-03      0.00000E+00      2.58850E+03      0.00000E+00       # Lab                   
      4.50000E-03      0.00000E+00      1.76910E+03      0.00000E+00       # Lab                   
      4.75000E-03      0.00000E+00      1.74570E+03      0.00000E+00       # Lab                   
      5.00000E-03      0.00000E+00      1.65700E+03      0.00000E+00       # Lab                   
      5.25000E-03      0.00000E+00      1.60680E+03      0.00000E+00       # Lab                   
      5.50000E-03      0.00000E+00      2.11370E+03      0.00000E+00       # Lab                   
      5.75000E-03      0.00000E+00      1.90780E+03      0.00000E+00       # Lab                   
      6.00000E-03      0.00000E+00      1.99280E+03      0.00000E+00       # Lab                   
      6.25000E-03      0.00000E+00      1.73640E+03      0.00000E+00       # Lab                   
      6.50000E-03      0.00000E+00      1.51100E+03      0.00000E+00       # Lab                   
      6.75000E-03      0.00000E+00      1.59890E+03      0.00000E+00       # Lab                   
      7.00000E-03      0.00000E+00      1.80330E+03      0.00000E+00       # Lab                   
      7.25000E-03      0.00000E+00      1.51260E+03      0.00000E+00       # Lab                   
      7.50000E-03      0.00000E+00      1.69470E+03      0.00000E+00       # Lab                   
      7.75000E-03      0.00000E+00      1.06600E+03      0.00000E+00       # Lab                   
      8.00000E-03      0.00000E+00      1.52630E+03      0.00000E+00       # Lab                   
      8.25000E-03      0.00000E+00      1.29970E+03      0.00000E+00       # Lab                   
      8.50000E-03      0.00000E+00      1.26060E+03      0.00000E+00       # Lab                   
      8.75000E-03      0.00000E+00      1.12200E+03      0.00000E+00       # Lab                   
      9.00000E-03      0.00000E+00      1.29270E+03      0.00000E+00       # Lab                   
      9.25000E-03      0.00000E+00      1.23280E+03      0.00000E+00       # Lab                   
      9.50000E-03      0.00000E+00      9.99500E+02      0.00000E+00       # Lab                   
      9.75000E-03      0.00000E+00      1.02660E+03      0.00000E+00       # Lab                   
      1.00000E-02      0.00000E+00      1.23800E+03      0.00000E+00       # Lab                   
      1.02500E-02      0.00000E+00      1.12930E+03      0.00000E+00       # Lab                   
      1.05000E-02      0.00000E+00      9.52500E+02      0.00000E+00       # Lab                   
