# entry       : 20558 
# subentry    : 002 
# pointer     : XX 
# reaction    : (79-AU-197(N,G)79-AU-198,,SIG) 
# year        : 1973 
# author      : C.Le Rigoleur 
# institute   : 2FR CAD 
# reference   : (R,CEA-N-1662,,7308) 
# facilitie   : {'x4code': 'VDG  '}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      7.52500E-02      6.00000E-04      3.49720E+02      4.82800E+01       # Lab                   
      7.57500E-02      6.10000E-04      3.48880E+02      4.66100E+01       # Lab                   
      7.62500E-02      6.20000E-04      2.93240E+02      3.95200E+01       # Lab                   
      7.67500E-02      6.20000E-04      3.81970E+02      4.76200E+01       # Lab                   
      7.72500E-02      6.30000E-04      3.68190E+02      5.12700E+01       # Lab                   
      7.77500E-02      6.30000E-04      3.71460E+02      4.97100E+01       # Lab                   
      7.82500E-02      6.40000E-04      3.62130E+02      4.52300E+01       # Lab                   
      7.87500E-02      6.50000E-04      3.24590E+02      4.07900E+01       # Lab                   
      7.92500E-02      6.50000E-04      3.90810E+02      4.55200E+01       # Lab                   
      7.97500E-02      6.60000E-04      3.32090E+02      4.08300E+01       # Lab                   
      8.02500E-02      6.70000E-04      3.57240E+02      2.71000E+01       # Lab                   
      8.07500E-02      6.70000E-04      3.23000E+02      2.43300E+01       # Lab                   
      8.12500E-02      6.80000E-04      3.55300E+02      2.58800E+01       # Lab                   
      8.17500E-02      6.80000E-04      3.44770E+02      2.41800E+01       # Lab                   
      8.22500E-02      6.90000E-04      3.39930E+02      2.34400E+01       # Lab                   
      8.27500E-02      7.00000E-04      3.26110E+02      2.15600E+01       # Lab                   
      8.32500E-02      7.00000E-04      2.93590E+02      1.95200E+01       # Lab                   
      8.37500E-02      7.10000E-04      3.16630E+02      2.07400E+01       # Lab                   
      8.42500E-02      7.20000E-04      3.20370E+02      2.00100E+01       # Lab                   
      8.47500E-02      7.20000E-04      3.06090E+02      1.90100E+01       # Lab                   
      8.52500E-02      7.30000E-04      3.04650E+02      1.86700E+01       # Lab                   
      8.57500E-02      7.40000E-04      3.25450E+02      1.91100E+01       # Lab                   
      8.62500E-02      7.40000E-04      3.19050E+02      1.83100E+01       # Lab                   
      8.67500E-02      7.50000E-04      3.24570E+02      1.78200E+01       # Lab                   
      8.72500E-02      7.50000E-04      2.97920E+02      1.59500E+01       # Lab                   
      8.77500E-02      7.60000E-04      3.07390E+02      1.62100E+01       # Lab                   
      8.82500E-02      7.70000E-04      3.11500E+02      1.60400E+01       # Lab                   
      8.87500E-02      7.70000E-04      3.04750E+02      1.55600E+01       # Lab                   
      8.92500E-02      7.80000E-04      3.12120E+02      1.57300E+01       # Lab                   
      8.97500E-02      7.90000E-04      3.09580E+02      1.53200E+01       # Lab                   
      9.02500E-02      7.90000E-04      3.18130E+02      1.55800E+01       # Lab                   
      9.07500E-02      8.00000E-04      3.26080E+02      1.58800E+01       # Lab                   
      9.12500E-02      8.10000E-04      3.00590E+02      1.48000E+01       # Lab                   
      9.17500E-02      8.10000E-04      3.03210E+02      1.49100E+01       # Lab                   
      9.22500E-02      8.20000E-04      3.06060E+02      1.49800E+01       # Lab                   
      9.27500E-02      8.30000E-04      3.11300E+02      1.48300E+01       # Lab                   
      9.32500E-02      8.30000E-04      3.12090E+02      1.44400E+01       # Lab                   
