# entry       : 13488 
# subentry    : 005 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG,,AV) 
# year        : 1992 
# author      : L.W.Weston 
# institute   : 1USAORL 
# reference   : (J,NSE,111,415,1992) 
# facility    : {'type': 'LINAC', 'x4code': '1USAORL'} 
# frame       : 
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)
      1.50000E-04      5.00000E-05      1.81500E+04      0.00000E+00
      2.50000E-04      5.00000E-05      1.68900E+04      0.00000E+00
      3.50000E-04      5.00000E-05      8.34000E+03      0.00000E+00
      4.50000E-04      5.00000E-05      9.29000E+03      0.00000E+00
      5.50000E-04      5.00000E-05      1.43900E+04      0.00000E+00
      6.50000E-04      5.00000E-05      4.45000E+03      0.00000E+00
      7.50000E-04      5.00000E-05      5.65000E+03      0.00000E+00
      8.50000E-04      5.00000E-05      4.83000E+03      0.00000E+00
      9.50000E-04      5.00000E-05      7.99000E+03      0.00000E+00
      1.50000E-03      5.00000E-04      4.30000E+03      0.00000E+00
      2.50000E-03      5.00000E-04      3.13000E+03      0.00000E+00
      3.50000E-03      5.00000E-04      2.88000E+03      0.00000E+00
      4.50000E-03      5.00000E-04      2.27000E+03      0.00000E+00
      5.50000E-03      5.00000E-04      2.21000E+03      0.00000E+00
      6.50000E-03      5.00000E-04      1.96000E+03      0.00000E+00
      7.50000E-03      5.00000E-04      2.04000E+03      0.00000E+00
      8.50000E-03      5.00000E-04      2.11000E+03      0.00000E+00
      9.50000E-03      5.00000E-04      1.77000E+03      0.00000E+00
      1.50000E-02      5.00000E-03      1.62000E+03      0.00000E+00
