# entry       : 13488 
# subentry    : 003 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG) 
# year        : 1992 
# author      : L.W.Weston 
# institute   : 1USAORL 
# reference   : (J,NSE,111,415,1992) 
# facility    : {'type': 'LINAC', 'x4code': '1USAORL'} 
# frame       : Lab
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)
      9.99273E-05      0.00000E+00      1.75283E+04      0.00000E+00
      1.00009E-04      0.00000E+00      1.56023E+04      0.00000E+00
      1.00091E-04      0.00000E+00      1.86227E+04      0.00000E+00
      1.00173E-04      0.00000E+00      1.86546E+04      0.00000E+00
      1.00255E-04      0.00000E+00      1.70591E+04      0.00000E+00
      1.00337E-04      0.00000E+00      1.00055E+04      0.00000E+00
      1.00420E-04      0.00000E+00      1.15256E+04      0.00000E+00
      1.00502E-04      0.00000E+00      1.27583E+04      0.00000E+00
      1.00585E-04      0.00000E+00      1.45492E+04      0.00000E+00
      1.00667E-04      0.00000E+00      1.57357E+04      0.00000E+00
      1.00750E-04      0.00000E+00      1.70192E+04      0.00000E+00
      1.00833E-04      0.00000E+00      1.84025E+04      0.00000E+00
      1.00916E-04      0.00000E+00      1.80422E+04      0.00000E+00
      1.00999E-04      0.00000E+00      1.48283E+04      0.00000E+00
      1.01082E-04      0.00000E+00      1.47163E+04      0.00000E+00
      1.01165E-04      0.00000E+00      1.30396E+04      0.00000E+00
      1.01248E-04      0.00000E+00      1.58705E+04      0.00000E+00
      1.01332E-04      0.00000E+00      1.87075E+04      0.00000E+00
      1.01415E-04      0.00000E+00      1.60576E+04      0.00000E+00
      1.01499E-04      0.00000E+00      1.55421E+04      0.00000E+00
      1.01583E-04      0.00000E+00      1.87049E+04      0.00000E+00
      1.01667E-04      0.00000E+00      1.61634E+04      0.00000E+00
      1.01751E-04      0.00000E+00      1.49207E+04      0.00000E+00
      1.01835E-04      0.00000E+00      1.53440E+04      0.00000E+00
      1.01919E-04      0.00000E+00      1.32937E+04      0.00000E+00
      1.02003E-04      0.00000E+00      1.39916E+04      0.00000E+00
      1.02088E-04      0.00000E+00      1.48527E+04      0.00000E+00
      1.02172E-04      0.00000E+00      1.29140E+04      0.00000E+00
      1.02257E-04      0.00000E+00      1.17206E+04      0.00000E+00
      1.02341E-04      0.00000E+00      1.47041E+04      0.00000E+00
      1.02426E-04      0.00000E+00      1.03754E+04      0.00000E+00
      1.02511E-04      0.00000E+00      1.34884E+04      0.00000E+00
      1.02596E-04      0.00000E+00      1.65207E+04      0.00000E+00
      1.02681E-04      0.00000E+00      7.18538E+03      0.00000E+00
      1.02766E-04      0.00000E+00      1.46186E+04      0.00000E+00
      1.02852E-04      0.00000E+00      2.73513E+04      0.00000E+00
