# entry       : 20951 
# subentry    : 002 
# pointer     : 1 
# reaction    : (94-PU-239(N,F),,SIG,,AV) 
# year        : 1972 
# author      : J.P.Theobald 
# institute   : 2ZZZGEL 
# reference   : (P,EANDC(E)-150U,116,7205) 
# facility    : {'x4code': 'LINAC'} 
# frame       : 
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)
      5.50000E-05      5.00000E-06      7.46200E+04      0.00000E+00
      6.50000E-05      5.00000E-06      5.42900E+04      0.00000E+00
      7.50000E-05      5.00000E-06      5.96600E+04      0.00000E+00
      8.50000E-05      5.00000E-06      6.73300E+04      0.00000E+00
      9.50000E-05      5.00000E-06      3.01900E+04      0.00000E+00
      2.50000E-04      5.00000E-05      1.87800E+04      0.00000E+00
      3.50000E-04      5.00000E-05      8.82000E+03      0.00000E+00
      4.50000E-04      5.00000E-05      9.49000E+03      0.00000E+00
      5.50000E-04      5.00000E-05      1.56700E+04      0.00000E+00
      6.50000E-04      5.00000E-05      4.17000E+03      0.00000E+00
      7.50000E-04      5.00000E-05      5.56000E+03      0.00000E+00
      8.50000E-04      5.00000E-05      4.74000E+03      0.00000E+00
      9.50000E-04      5.00000E-05      8.15000E+03      0.00000E+00
      1.50000E-03      5.00000E-04      3.93000E+03      0.00000E+00
