# entry       : 20917 
# subentry    : 024 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG,,,DERIV) 
# year        : 1966 
# author      : F.D.Brooks 
# institute   : 2UK HAR 
# reference   : (R,AERE-M-1709,196609) 
# facility    : {'type': 'LINAC', 'x4code': '2UK HAR'} 
# frame       : Lab
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)
      1.91300E-06      0.00000E+00      1.71200E+04      2.18000E+03
      1.92000E-06      0.00000E+00      1.52400E+04      2.53000E+03
      1.92700E-06      0.00000E+00      1.73100E+04      2.41000E+03
      1.93500E-06      0.00000E+00      1.52400E+04      2.50000E+03
      1.94200E-06      0.00000E+00      1.46400E+04      2.06000E+03
      1.94900E-06      0.00000E+00      1.57800E+04      2.27000E+03
      1.95700E-06      0.00000E+00      1.54600E+04      2.58000E+03
      1.96400E-06      0.00000E+00      1.56300E+04      2.30000E+03
      1.97200E-06      0.00000E+00      1.49200E+04      2.28000E+03
      1.98000E-06      0.00000E+00      1.60700E+04      2.28000E+03
      1.98700E-06      0.00000E+00      1.51300E+04      2.32000E+03
      1.99500E-06      0.00000E+00      1.65000E+04      2.37000E+03
      2.00300E-06      0.00000E+00      1.64400E+04      2.41000E+03
      2.01100E-06      0.00000E+00      1.48900E+04      2.05000E+03
      2.01800E-06      0.00000E+00      1.53100E+04      2.22000E+03
      2.02600E-06      0.00000E+00      1.60000E+04      2.63000E+03
      2.03400E-06      0.00000E+00      1.71700E+04      2.41000E+03
      2.04200E-06      0.00000E+00      1.42700E+04      2.08000E+03
      2.05000E-06      0.00000E+00      1.32400E+04      2.44000E+03
      2.05800E-06      0.00000E+00      1.59400E+04      2.24000E+03
      2.06600E-06      0.00000E+00      1.49900E+04      2.22000E+03
      2.07400E-06      0.00000E+00      1.50700E+04      2.71000E+03
      2.08300E-06      0.00000E+00      1.40400E+04      2.25000E+03
      2.09100E-06      0.00000E+00      1.34500E+04      2.11000E+03
      2.09900E-06      0.00000E+00      1.47600E+04      2.27000E+03
      2.10800E-06      0.00000E+00      1.36700E+04      2.26000E+03
      2.11600E-06      0.00000E+00      1.56000E+04      2.63000E+03
      2.12400E-06      0.00000E+00      1.48100E+04      2.34000E+03
      2.13300E-06      0.00000E+00      1.25100E+04      2.21000E+03
      2.14200E-06      0.00000E+00      1.35900E+04      2.11000E+03
      2.15000E-06      0.00000E+00      1.33300E+04      2.18000E+03
      2.15900E-06      0.00000E+00      1.46500E+04      2.37000E+03
      2.16700E-06      0.00000E+00      1.36700E+04      2.19000E+03
      2.17600E-06      0.00000E+00      1.39500E+04      2.05000E+03
      2.18500E-06      0.00000E+00      1.29300E+04      2.05000E+03
      2.19400E-06      0.00000E+00      1.34100E+04      1.93000E+03
      2.20300E-06      0.00000E+00      1.29900E+04      2.30000E+03
      2.21200E-06      0.00000E+00      1.32400E+04      2.20000E+03
      2.22100E-06      0.00000E+00      1.23000E+04      2.34000E+03
      2.23000E-06      0.00000E+00      1.40900E+04      2.48000E+03
      2.23900E-06      0.00000E+00      1.31800E+04      2.19000E+03
      2.24800E-06      0.00000E+00      1.44100E+04      1.98000E+03
      2.25800E-06      0.00000E+00      1.36500E+04      2.53000E+03
      2.26700E-06      0.00000E+00      1.38900E+04      1.98000E+03
      2.27600E-06      0.00000E+00      1.32100E+04      2.29000E+03
      2.28600E-06      0.00000E+00      1.20500E+04      2.42000E+03
      2.29500E-06      0.00000E+00      1.35600E+04      2.49000E+03
      2.30500E-06      0.00000E+00      1.12900E+04      2.22000E+03
      2.31400E-06      0.00000E+00      1.43900E+04      2.15000E+03
      2.32400E-06      0.00000E+00      1.23500E+04      2.08000E+03
      2.33400E-06      0.00000E+00      1.30100E+04      2.33000E+03
      2.34400E-06      0.00000E+00      1.15000E+04      2.27000E+03
      2.35300E-06      0.00000E+00      1.28300E+04      2.01000E+03
      2.36300E-06      0.00000E+00      1.31000E+04      1.94000E+03
      2.37300E-06      0.00000E+00      1.26200E+04      1.94000E+03
      2.38300E-06      0.00000E+00      1.32400E+04      2.12000E+03
      2.39400E-06      0.00000E+00      1.12700E+04      2.23000E+03
      2.40400E-06      0.00000E+00      1.30000E+04      1.99000E+03
      2.41400E-06      0.00000E+00      1.17400E+04      2.58000E+03
      2.42400E-06      0.00000E+00      1.30100E+04      1.93000E+03
      2.43500E-06      0.00000E+00      1.21400E+04      2.22000E+03
      2.44500E-06      0.00000E+00      1.12100E+04      2.04000E+03
      2.45600E-06      0.00000E+00      1.28800E+04      1.98000E+03
      2.46600E-06      0.00000E+00      1.16100E+04      2.34000E+03
      2.47700E-06      0.00000E+00      1.20500E+04      2.24000E+03
      2.48700E-06      0.00000E+00      1.24800E+04      2.10000E+03
      2.49800E-06      0.00000E+00      1.16800E+04      1.91000E+03
      2.50900E-06      0.00000E+00      1.17300E+04      1.98000E+03
      2.52000E-06      0.00000E+00      1.10700E+04      1.83000E+03
      2.53100E-06      0.00000E+00      1.16600E+04      1.79000E+03
      2.54200E-06      0.00000E+00      1.19100E+04      2.00000E+03
      2.55300E-06      0.00000E+00      1.04600E+04      2.35000E+03
      2.56400E-06      0.00000E+00      1.15200E+04      1.78000E+03
      2.57600E-06      0.00000E+00      1.09900E+04      1.65000E+03
      2.58700E-06      0.00000E+00      1.16000E+04      2.07000E+03
      2.59900E-06      0.00000E+00      1.05600E+04      1.81000E+03
      2.61000E-06      0.00000E+00      1.15600E+04      2.03000E+03
      2.62200E-06      0.00000E+00      1.09100E+04      1.78000E+03
      2.63300E-06      0.00000E+00      1.10500E+04      1.86000E+03
      2.64500E-06      0.00000E+00      1.08500E+04      1.78000E+03
      2.65700E-06      0.00000E+00      1.12200E+04      1.86000E+03
      2.66900E-06      0.00000E+00      1.09200E+04      1.89000E+03
      2.68100E-06      0.00000E+00      1.17600E+04      2.21000E+03
      2.69300E-06      0.00000E+00      1.03600E+04      1.76000E+03
      2.70500E-06      0.00000E+00      1.04200E+04      2.04000E+03
      2.71700E-06      0.00000E+00      1.10800E+04      1.91000E+03
      2.72900E-06      0.00000E+00      1.12200E+04      2.05000E+03
      2.74200E-06      0.00000E+00      1.04000E+04      1.85000E+03
      2.75400E-06      0.00000E+00      1.12900E+04      1.73000E+03
      2.76700E-06      0.00000E+00      1.07600E+04      1.82000E+03
      2.78000E-06      0.00000E+00      1.01500E+04      1.99000E+03
      2.79200E-06      0.00000E+00      1.20800E+04      1.82000E+03
      2.80500E-06      0.00000E+00      9.51000E+03      1.78000E+03
      2.81800E-06      0.00000E+00      1.04600E+04      2.47000E+03
      2.83100E-06      0.00000E+00      1.07900E+04      1.79000E+03
      2.84400E-06      0.00000E+00      9.69000E+03      2.06000E+03
      2.85700E-06      0.00000E+00      9.72000E+03      1.82000E+03
      2.87100E-06      0.00000E+00      9.91000E+03      1.60000E+03
      2.88400E-06      0.00000E+00      1.08000E+04      1.74000E+03
      2.89700E-06      0.00000E+00      9.78000E+03      1.86000E+03
      2.91100E-06      0.00000E+00      9.10000E+03      2.10000E+03
      2.92500E-06      0.00000E+00      9.75000E+03      1.87000E+03
      2.93800E-06      0.00000E+00      9.96000E+03      1.88000E+03
      2.95200E-06      0.00000E+00      9.33000E+03      1.89000E+03
      2.96600E-06      0.00000E+00      1.05200E+04      1.79000E+03
      2.98000E-06      0.00000E+00      9.72000E+03      2.00000E+03
      2.99400E-06      0.00000E+00      9.47000E+03      2.00000E+03
      3.00900E-06      0.00000E+00      9.07000E+03      1.78000E+03
      3.02300E-06      0.00000E+00      9.24000E+03      1.80000E+03
      3.03700E-06      0.00000E+00      9.94000E+03      1.71000E+03
      3.05200E-06      0.00000E+00      1.00900E+04      2.11000E+03
      3.06700E-06      0.00000E+00      9.72000E+03      1.56000E+03
      3.08100E-06      0.00000E+00      9.99000E+03      1.94000E+03
      3.09600E-06      0.00000E+00      9.55000E+03      1.92000E+03
      3.11100E-06      0.00000E+00      1.01400E+04      1.75000E+03
      3.12600E-06      0.00000E+00      8.46000E+03      1.82000E+03
      3.14100E-06      0.00000E+00      9.15000E+03      1.52000E+03
      3.15700E-06      0.00000E+00      9.07000E+03      1.66000E+03
      3.17200E-06      0.00000E+00      9.13000E+03      2.02000E+03
      3.18800E-06      0.00000E+00      9.07000E+03      1.85000E+03
      3.20300E-06      0.00000E+00      9.10000E+03      1.69000E+03
      3.21900E-06      0.00000E+00      8.64000E+03      1.74000E+03
      3.23500E-06      0.00000E+00      9.02000E+03      1.68000E+03
      3.25100E-06      0.00000E+00      9.07000E+03      1.57000E+03
      3.26700E-06      0.00000E+00      8.73000E+03      1.81000E+03
      3.28300E-06      0.00000E+00      9.24000E+03      1.66000E+03
      3.30000E-06      0.00000E+00      9.12000E+03      1.63000E+03
      3.31600E-06      0.00000E+00      8.41000E+03      1.54000E+03
      3.33300E-06      0.00000E+00      8.95000E+03      1.62000E+03
      3.34900E-06      0.00000E+00      8.55000E+03      1.62000E+03
      3.36600E-06      0.00000E+00      8.87000E+03      1.60000E+03
      3.38300E-06      0.00000E+00      8.56000E+03      1.49000E+03
      3.40000E-06      0.00000E+00      8.63000E+03      1.58000E+03
      3.41800E-06      0.00000E+00      8.24000E+03      1.63000E+03
      3.43500E-06      0.00000E+00      8.68000E+03      1.56000E+03
      3.45300E-06      0.00000E+00      7.71000E+03      1.71000E+03
      3.47000E-06      0.00000E+00      9.18000E+03      1.77000E+03
      3.48800E-06      0.00000E+00      8.34000E+03      1.55000E+03
      3.50600E-06      0.00000E+00      8.17000E+03      1.58000E+03
      3.52400E-06      0.00000E+00      8.62000E+03      1.67000E+03
      3.54200E-06      0.00000E+00      7.67000E+03      1.65000E+03
      3.56000E-06      0.00000E+00      8.14000E+03      1.80000E+03
      3.57900E-06      0.00000E+00      8.23000E+03      1.41000E+03
      3.59700E-06      0.00000E+00      7.84000E+03      1.50000E+03
      3.61600E-06      0.00000E+00      8.07000E+03      1.76000E+03
      3.63500E-06      0.00000E+00      8.08000E+03      1.62000E+03
      3.65400E-06      0.00000E+00      7.91000E+03      1.71000E+03
      3.67300E-06      0.00000E+00      8.63000E+03      1.51000E+03
      3.69300E-06      0.00000E+00      7.73000E+03      1.70000E+03
      3.71200E-06      0.00000E+00      8.08000E+03      1.70000E+03
      3.73200E-06      0.00000E+00      7.81000E+03      1.70000E+03
      3.75200E-06      0.00000E+00      8.00000E+03      1.50000E+03
      3.77200E-06      0.00000E+00      7.25000E+03      1.42000E+03
      3.79200E-06      0.00000E+00      7.08000E+03      1.52000E+03
      3.81200E-06      0.00000E+00      8.24000E+03      1.45000E+03
      3.83300E-06      0.00000E+00      7.44000E+03      1.57000E+03
      3.85300E-06      0.00000E+00      7.00000E+03      1.59000E+03
      3.87400E-06      0.00000E+00      7.28000E+03      1.48000E+03
      3.89500E-06      0.00000E+00      7.93000E+03      1.40000E+03
      3.91600E-06      0.00000E+00      7.15000E+03      1.42000E+03
      3.93800E-06      0.00000E+00      7.17000E+03      1.42000E+03
      3.95900E-06      0.00000E+00      7.65000E+03      1.35000E+03
      3.98100E-06      0.00000E+00      7.79000E+03      1.69000E+03
      4.00300E-06      0.00000E+00      7.60000E+03      1.57000E+03
      4.02500E-06      0.00000E+00      6.68000E+03      1.46000E+03
      4.04700E-06      0.00000E+00      7.67000E+03      1.64000E+03
      4.06900E-06      0.00000E+00      6.69000E+03      1.77000E+03
      4.09200E-06      0.00000E+00      7.32000E+03      1.44000E+03
      4.11400E-06      0.00000E+00      7.44000E+03      1.47000E+03
      4.13700E-06      0.00000E+00      7.16000E+03      1.51000E+03
      4.16100E-06      0.00000E+00      7.27000E+03      1.51000E+03
      4.18400E-06      0.00000E+00      6.97000E+03      1.49000E+03
      4.20700E-06      0.00000E+00      7.19000E+03      1.46000E+03
      4.23100E-06      0.00000E+00      7.59000E+03      1.65000E+03
      4.25500E-06      0.00000E+00      6.92000E+03      1.44000E+03
      4.27900E-06      0.00000E+00      6.98000E+03      1.35000E+03
      4.30400E-06      0.00000E+00      6.91000E+03      1.62000E+03
      4.32800E-06      0.00000E+00      6.57000E+03      1.23000E+03
      4.35300E-06      0.00000E+00      6.57000E+03      1.28000E+03
      4.37800E-06      0.00000E+00      7.46000E+03      1.54000E+03
      4.40300E-06      0.00000E+00      6.38000E+03      1.60000E+03
      4.42900E-06      0.00000E+00      6.88000E+03      1.27000E+03
      4.45400E-06      0.00000E+00      7.29000E+03      1.29000E+03
      4.48000E-06      0.00000E+00      7.10000E+03      1.37000E+03
      4.50600E-06      0.00000E+00      6.45000E+03      1.53000E+03
      4.53200E-06      0.00000E+00      7.13000E+03      1.33000E+03
      4.55900E-06      0.00000E+00      6.66000E+03      1.42000E+03
      4.58600E-06      0.00000E+00      6.19000E+03      1.57000E+03
      4.61300E-06      0.00000E+00      6.48000E+03      1.30000E+03
      4.64000E-06      0.00000E+00      6.34000E+03      1.33000E+03
      4.66800E-06      0.00000E+00      6.92000E+03      1.25000E+03
      4.69500E-06      0.00000E+00      6.37000E+03      1.35000E+03
      4.72300E-06      0.00000E+00      7.20000E+03      1.44000E+03
      4.75100E-06      0.00000E+00      6.26000E+03      1.40000E+03
      4.78000E-06      0.00000E+00      6.40000E+03      1.30000E+03
      4.80900E-06      0.00000E+00      6.24000E+03      1.40000E+03
      4.83800E-06      0.00000E+00      6.36000E+03      1.48000E+03
      4.86700E-06      0.00000E+00      6.50000E+03      1.27000E+03
      4.89700E-06      0.00000E+00      6.82000E+03      1.40000E+03
      4.92600E-06      0.00000E+00      6.21000E+03      1.22000E+03
      4.95600E-06      0.00000E+00      6.87000E+03      1.47000E+03
      4.98700E-06      0.00000E+00      5.92000E+03      1.38000E+03
      5.01700E-06      0.00000E+00      6.60000E+03      1.31000E+03
      5.04800E-06      0.00000E+00      6.58000E+03      1.25000E+03
      5.08000E-06      0.00000E+00      6.50000E+03      1.39000E+03
      5.11100E-06      0.00000E+00      6.63000E+03      1.24000E+03
      5.14300E-06      0.00000E+00      6.32000E+03      1.13000E+03
      5.17500E-06      0.00000E+00      5.98000E+03      1.22000E+03
      5.20700E-06      0.00000E+00      6.28000E+03      1.44000E+03
      5.24000E-06      0.00000E+00      6.38000E+03      1.50000E+03
      5.27300E-06      0.00000E+00      6.02000E+03      1.15000E+03
      5.30600E-06      0.00000E+00      6.51000E+03      1.34000E+03
      5.34000E-06      0.00000E+00      6.47000E+03      1.27000E+03
      5.37400E-06      0.00000E+00      6.05000E+03      1.26000E+03
      5.40800E-06      0.00000E+00      6.15000E+03      1.28000E+03
      5.44300E-06      0.00000E+00      6.26000E+03      1.11000E+03
      5.47800E-06      0.00000E+00      5.95000E+03      1.08000E+03
      5.51300E-06      0.00000E+00      5.87000E+03      1.23000E+03
      5.54900E-06      0.00000E+00      6.21000E+03      1.37000E+03
      5.58500E-06      0.00000E+00      6.67000E+03      1.30000E+03
      5.62100E-06      0.00000E+00      6.34000E+03      1.52000E+03
      5.65800E-06      0.00000E+00      6.71000E+03      1.38000E+03
      5.69500E-06      0.00000E+00      5.63000E+03      1.37000E+03
      5.73200E-06      0.00000E+00      6.18000E+03      1.40000E+03
      5.77000E-06      0.00000E+00      6.61000E+03      1.30000E+03
      5.80800E-06      0.00000E+00      6.20000E+03      1.55000E+03
      5.84700E-06      0.00000E+00      6.35000E+03      1.29000E+03
      5.88600E-06      0.00000E+00      6.47000E+03      1.24000E+03
      5.92500E-06      0.00000E+00      6.16000E+03      1.41000E+03
      5.96500E-06      0.00000E+00      6.36000E+03      1.41000E+03
      6.00500E-06      0.00000E+00      6.54000E+03      1.34000E+03
