# entry       : 40487 
# subentry    : 002 
# pointer     : 1 
# reaction    : (94-PU-239(N,F),,SIG,,AV) 
# year        : 1979 
# author      : Yu.V.Ryabov 
# institute   : 4RUSJIA 
# reference   : (J,AE,46,154,1979) 
# facility    : {'type': 'REAC', 'x4code': '4ZZZDUB'} 
# frame       : 
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)
      1.50000E-05      5.00000E-06      9.88400E+04      0.00000E+00
      2.50000E-05      5.00000E-06      3.47200E+04      0.00000E+00
      3.50000E-05      5.00000E-06      4.41000E+03      0.00000E+00
      4.50000E-05      5.00000E-06      2.36800E+04      0.00000E+00
      5.50000E-05      5.00000E-06      7.19200E+04      0.00000E+00
      6.50000E-05      5.00000E-06      5.80100E+04      0.00000E+00
      7.50000E-05      5.00000E-06      6.25900E+04      0.00000E+00
      8.50000E-05      5.00000E-06      6.41100E+04      0.00000E+00
      9.50000E-05      5.00000E-06      3.14900E+04      0.00000E+00
      1.50000E-04      5.00000E-05      1.83100E+04      0.00000E+00
      2.50000E-04      5.00000E-05      1.80700E+04      0.00000E+00
      3.50000E-04      5.00000E-05      8.82000E+03      0.00000E+00
      4.50000E-04      5.00000E-05      9.37000E+03      0.00000E+00
      5.50000E-04      5.00000E-05      1.50300E+04      0.00000E+00
      6.50000E-04      5.00000E-05      4.61000E+03      0.00000E+00
      7.50000E-04      5.00000E-05      5.55000E+03      0.00000E+00
      8.50000E-04      5.00000E-05      5.49000E+03      0.00000E+00
      9.50000E-04      5.00000E-05      8.97000E+03      0.00000E+00
      1.50000E-03      5.00000E-04      4.87000E+03      0.00000E+00
      2.50000E-03      5.00000E-04      3.20000E+03      0.00000E+00
