# entry       : 40487 
# subentry    : 002 
# pointer     : 2 
# reaction    : (94-PU-239(N,F),,SIG,,AV) 
# year        : 1979 
# author      : Yu.V.Ryabov 
# institute   : 4RUSJIA 
# reference   : (J,AE,46,154,1979) 
# facility    : {'type': 'REAC', 'x4code': '4ZZZDUB'} 
# frame       : 
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)
      1.50000E-05      5.00000E-06      9.82400E+04      0.00000E+00
      2.50000E-05      5.00000E-06      3.10200E+04      0.00000E+00
      3.50000E-05      5.00000E-06      4.08000E+03      0.00000E+00
      4.50000E-05      5.00000E-06      2.68000E+04      0.00000E+00
      5.50000E-05      5.00000E-06      7.17700E+04      0.00000E+00
      6.50000E-05      5.00000E-06      5.76900E+04      0.00000E+00
      7.50000E-05      5.00000E-06      6.41800E+04      0.00000E+00
      8.50000E-05      5.00000E-06      6.62700E+04      0.00000E+00
      9.50000E-05      5.00000E-06      3.08500E+04      0.00000E+00
      1.50000E-04      5.00000E-05      1.83100E+04      0.00000E+00
      2.50000E-04      5.00000E-05      1.79400E+04      0.00000E+00
      3.50000E-04      5.00000E-05      8.89000E+03      0.00000E+00
      4.50000E-04      5.00000E-05      9.08000E+03      0.00000E+00
      5.50000E-04      5.00000E-05      1.56900E+04      0.00000E+00
      6.50000E-04      5.00000E-05      5.03000E+03      0.00000E+00
      7.50000E-04      5.00000E-05      5.80000E+03      0.00000E+00
      8.50000E-04      5.00000E-05      5.09000E+03      0.00000E+00
      9.50000E-04      5.00000E-05      8.72000E+03      0.00000E+00
      1.50000E-03      5.00000E-04      4.31000E+03      0.00000E+00
      2.50000E-03      5.00000E-04      3.10000E+03      0.00000E+00
