# entry       : 21704 
# subentry    : 012 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG) 
# year        : 1980 
# author      : C.Wagemans 
# institute   : 2BLGMOL 
# reference   : (J,ANE,7,495,1980) 
# facility    : {'type': 'LINAC', 'x4code': '2ZZZGEL'} 
# frame       : Lab
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)
      4.10850E-03      0.00000E+00      9.56430E+02      0.00000E+00
      4.09890E-03      0.00000E+00      1.17170E+03      0.00000E+00
      4.08940E-03      0.00000E+00      1.50430E+03      0.00000E+00
      4.07990E-03      0.00000E+00      2.28610E+03      0.00000E+00
      4.07050E-03      0.00000E+00      2.36340E+03      0.00000E+00
      4.06100E-03      0.00000E+00      1.74780E+03      0.00000E+00
      4.05170E-03      0.00000E+00      3.06280E+03      0.00000E+00
      4.04230E-03      0.00000E+00      2.62240E+03      0.00000E+00
      4.03300E-03      0.00000E+00      1.71870E+03      0.00000E+00
      4.02370E-03      0.00000E+00      8.60330E+02      0.00000E+00
      4.01440E-03      0.00000E+00      3.14760E+03      0.00000E+00
      4.00520E-03      0.00000E+00      2.98460E+03      0.00000E+00
      3.99600E-03      0.00000E+00      3.37830E+03      0.00000E+00
      3.98680E-03      0.00000E+00      3.22830E+03      0.00000E+00
      3.97770E-03      0.00000E+00      4.64200E+03      0.00000E+00
      3.96860E-03      0.00000E+00      3.23660E+03      0.00000E+00
      3.95950E-03      0.00000E+00      4.33050E+03      0.00000E+00
      3.95050E-03      0.00000E+00      3.31680E+03      0.00000E+00
      3.94150E-03      0.00000E+00      2.81190E+03      0.00000E+00
      3.93250E-03      0.00000E+00      2.16930E+03      0.00000E+00
      3.92350E-03      0.00000E+00      1.61380E+03      0.00000E+00
      3.91460E-03      0.00000E+00      2.06170E+03      0.00000E+00
      3.90570E-03      0.00000E+00      2.21720E+03      0.00000E+00
      3.89690E-03      0.00000E+00      5.10170E+03      0.00000E+00
      3.88810E-03      0.00000E+00      5.82660E+03      0.00000E+00
      3.87930E-03      0.00000E+00      4.18200E+03      0.00000E+00
      3.87050E-03      0.00000E+00      2.41020E+03      0.00000E+00
      3.86180E-03      0.00000E+00      3.08260E+03      0.00000E+00
      3.85310E-03      0.00000E+00      4.98510E+03      0.00000E+00
      3.84440E-03      0.00000E+00      5.20460E+03      0.00000E+00
      3.83570E-03      0.00000E+00      1.99400E+03      0.00000E+00
      3.82710E-03      0.00000E+00      4.27960E+03      0.00000E+00
      3.81850E-03      0.00000E+00      4.26760E+03      0.00000E+00
      3.81000E-03      0.00000E+00      3.09480E+03      0.00000E+00
      3.80140E-03      0.00000E+00      3.16680E+03      0.00000E+00
      3.79290E-03      0.00000E+00      2.85040E+03      0.00000E+00
      3.78440E-03      0.00000E+00      2.89270E+03      0.00000E+00
      3.77600E-03      0.00000E+00      3.26190E+03      0.00000E+00
      3.76760E-03      0.00000E+00      2.61570E+03      0.00000E+00
      3.75920E-03      0.00000E+00      2.93630E+03      0.00000E+00
      3.75080E-03      0.00000E+00      2.71020E+03      0.00000E+00
      3.74250E-03      0.00000E+00      3.33610E+03      0.00000E+00
      3.73420E-03      0.00000E+00      4.85000E+03      0.00000E+00
      3.72590E-03      0.00000E+00      2.03340E+03      0.00000E+00
      3.71760E-03      0.00000E+00      1.99510E+03      0.00000E+00
      3.70940E-03      0.00000E+00      2.80490E+03      0.00000E+00
      3.70120E-03      0.00000E+00      3.63410E+03      0.00000E+00
      3.69310E-03      0.00000E+00      3.08020E+03      0.00000E+00
      3.68490E-03      0.00000E+00      2.79750E+03      0.00000E+00
      3.67680E-03      0.00000E+00      3.57770E+03      0.00000E+00
      3.66870E-03      0.00000E+00      3.08640E+03      0.00000E+00
      3.66060E-03      0.00000E+00      1.75930E+03      0.00000E+00
      3.65260E-03      0.00000E+00      2.00730E+03      0.00000E+00
      3.64460E-03      0.00000E+00      1.95480E+03      0.00000E+00
      3.63660E-03      0.00000E+00      1.25320E+03      0.00000E+00
      3.62870E-03      0.00000E+00      9.53060E+02      0.00000E+00
      3.62070E-03      0.00000E+00      1.70240E+03      0.00000E+00
      3.61280E-03      0.00000E+00      1.25890E+03      0.00000E+00
      3.60490E-03      0.00000E+00      1.78470E+03      0.00000E+00
      3.59710E-03      0.00000E+00      2.47730E+03      0.00000E+00
      3.58930E-03      0.00000E+00      3.35370E+03      0.00000E+00
      3.58140E-03      0.00000E+00      2.32970E+03      0.00000E+00
      3.57370E-03      0.00000E+00      1.93650E+03      0.00000E+00
      3.56590E-03      0.00000E+00      2.34080E+03      0.00000E+00
      3.55820E-03      0.00000E+00      2.60450E+03      0.00000E+00
      3.55050E-03      0.00000E+00      2.32720E+03      0.00000E+00
      3.54280E-03      0.00000E+00      2.00160E+03      0.00000E+00
      3.53520E-03      0.00000E+00      3.35670E+03      0.00000E+00
      3.52750E-03      0.00000E+00      2.00300E+03      0.00000E+00
      3.51990E-03      0.00000E+00      1.51980E+03      0.00000E+00
      3.51240E-03      0.00000E+00      2.58880E+03      0.00000E+00
      3.50480E-03      0.00000E+00      2.13080E+03      0.00000E+00
      3.49730E-03      0.00000E+00      1.62940E+03      0.00000E+00
      3.48980E-03      0.00000E+00      1.74100E+03      0.00000E+00
      3.48230E-03      0.00000E+00      3.01390E+03      0.00000E+00
      3.47480E-03      0.00000E+00      2.27350E+03      0.00000E+00
      3.46740E-03      0.00000E+00      1.51480E+03      0.00000E+00
      3.46000E-03      0.00000E+00      1.69150E+03      0.00000E+00
      3.45260E-03      0.00000E+00      1.71410E+03      0.00000E+00
      3.44520E-03      0.00000E+00      2.86120E+03      0.00000E+00
      3.43790E-03      0.00000E+00      3.32320E+03      0.00000E+00
      3.43060E-03      0.00000E+00      2.67070E+03      0.00000E+00
      3.42330E-03      0.00000E+00      3.30290E+03      0.00000E+00
      3.41600E-03      0.00000E+00      1.70240E+03      0.00000E+00
      3.40880E-03      0.00000E+00      2.01760E+03      0.00000E+00
      3.40160E-03      0.00000E+00      1.72920E+03      0.00000E+00
      3.39440E-03      0.00000E+00      2.14650E+03      0.00000E+00
      3.38720E-03      0.00000E+00      1.29490E+03      0.00000E+00
      3.38000E-03      0.00000E+00      1.06460E+03      0.00000E+00
      3.37290E-03      0.00000E+00      2.11550E+03      0.00000E+00
      3.36580E-03      0.00000E+00      1.32570E+03      0.00000E+00
      3.35870E-03      0.00000E+00      1.99390E+03      0.00000E+00
      3.35160E-03      0.00000E+00      1.68170E+03      0.00000E+00
      3.34460E-03      0.00000E+00      2.04220E+03      0.00000E+00
      3.33760E-03      0.00000E+00      1.78480E+03      0.00000E+00
      3.33060E-03      0.00000E+00      1.47400E+03      0.00000E+00
      3.32360E-03      0.00000E+00      2.66730E+03      0.00000E+00
      3.31670E-03      0.00000E+00      3.04940E+03      0.00000E+00
      3.30970E-03      0.00000E+00      4.87730E+03      0.00000E+00
      3.30280E-03      0.00000E+00      7.20500E+03      0.00000E+00
      3.29590E-03      0.00000E+00      8.49600E+03      0.00000E+00
      3.28910E-03      0.00000E+00      7.24600E+03      0.00000E+00
      3.28220E-03      0.00000E+00      6.11820E+03      0.00000E+00
      3.27540E-03      0.00000E+00      4.79690E+03      0.00000E+00
      3.26860E-03      0.00000E+00      3.08410E+03      0.00000E+00
      3.26180E-03      0.00000E+00      2.95170E+03      0.00000E+00
      3.25500E-03      0.00000E+00      1.91300E+03      0.00000E+00
      3.24830E-03      0.00000E+00      1.25580E+03      0.00000E+00
      3.24160E-03      0.00000E+00      9.54440E+02      0.00000E+00
      3.23490E-03      0.00000E+00      2.15990E+03      0.00000E+00
      3.22820E-03      0.00000E+00      3.67950E+03      0.00000E+00
      3.22160E-03      0.00000E+00      4.07590E+03      0.00000E+00
      3.21490E-03      0.00000E+00      5.15690E+03      0.00000E+00
      3.20830E-03      0.00000E+00      7.10350E+03      0.00000E+00
      3.20170E-03      0.00000E+00      5.84980E+03      0.00000E+00
      3.19510E-03      0.00000E+00      5.52120E+03      0.00000E+00
      3.18860E-03      0.00000E+00      4.96910E+03      0.00000E+00
      3.18210E-03      0.00000E+00      4.89290E+03      0.00000E+00
      3.17550E-03      0.00000E+00      6.51190E+03      0.00000E+00
      3.16900E-03      0.00000E+00      4.91260E+03      0.00000E+00
      3.16260E-03      0.00000E+00      6.81520E+03      0.00000E+00
      3.15610E-03      0.00000E+00      6.70980E+03      0.00000E+00
      3.14970E-03      0.00000E+00      7.61320E+03      0.00000E+00
      3.14330E-03      0.00000E+00      4.25140E+03      0.00000E+00
      3.13690E-03      0.00000E+00      2.55930E+03      0.00000E+00
      3.13050E-03      0.00000E+00      2.88830E+03      0.00000E+00
      3.12410E-03      0.00000E+00      2.47740E+03      0.00000E+00
      3.11780E-03      0.00000E+00      2.31740E+03      0.00000E+00
      3.11150E-03      0.00000E+00      3.48790E+03      0.00000E+00
      3.10520E-03      0.00000E+00      3.32820E+03      0.00000E+00
      3.09890E-03      0.00000E+00      5.35810E+03      0.00000E+00
      3.09260E-03      0.00000E+00      3.71500E+03      0.00000E+00
      3.08640E-03      0.00000E+00      5.39690E+03      0.00000E+00
      3.08020E-03      0.00000E+00      3.76560E+03      0.00000E+00
      3.07400E-03      0.00000E+00      4.48780E+03      0.00000E+00
      3.06780E-03      0.00000E+00      4.16390E+03      0.00000E+00
      3.06160E-03      0.00000E+00      3.65280E+03      0.00000E+00
      3.05550E-03      0.00000E+00      2.30170E+03      0.00000E+00
      3.04940E-03      0.00000E+00      2.45180E+03      0.00000E+00
      3.04320E-03      0.00000E+00      2.38280E+03      0.00000E+00
      3.03710E-03      0.00000E+00      1.27190E+03      0.00000E+00
      3.03110E-03      0.00000E+00      2.10590E+03      0.00000E+00
      3.02500E-03      0.00000E+00      1.25990E+03      0.00000E+00
      3.01900E-03      0.00000E+00      6.27450E+02      0.00000E+00
      3.01300E-03      0.00000E+00      2.52570E+03      0.00000E+00
      3.00700E-03      0.00000E+00      1.83270E+03      0.00000E+00
      3.00100E-03      0.00000E+00      1.56490E+03      0.00000E+00
      2.99500E-03      0.00000E+00      2.26490E+03      0.00000E+00
      2.98910E-03      0.00000E+00      5.18520E+03      0.00000E+00
      2.98310E-03      0.00000E+00      6.94050E+03      0.00000E+00
      2.97720E-03      0.00000E+00      4.62510E+03      0.00000E+00
      2.97130E-03      0.00000E+00      5.09880E+03      0.00000E+00
      2.96540E-03      0.00000E+00      4.68040E+03      0.00000E+00
      2.95960E-03      0.00000E+00      3.56490E+03      0.00000E+00
      2.95370E-03      0.00000E+00      1.92000E+03      0.00000E+00
      2.94790E-03      0.00000E+00      1.70940E+03      0.00000E+00
      2.94210E-03      0.00000E+00      3.12750E+03      0.00000E+00
      2.93630E-03      0.00000E+00      2.54100E+03      0.00000E+00
      2.93050E-03      0.00000E+00      3.22280E+03      0.00000E+00
      2.92480E-03      0.00000E+00      3.71740E+03      0.00000E+00
      2.91900E-03      0.00000E+00      2.85580E+03      0.00000E+00
      2.91330E-03      0.00000E+00      4.35650E+03      0.00000E+00
      2.90760E-03      0.00000E+00      1.59180E+03      0.00000E+00
      2.90190E-03      0.00000E+00      1.88850E+03      0.00000E+00
      2.89620E-03      0.00000E+00      2.07210E+03      0.00000E+00
      2.89060E-03      0.00000E+00      2.90630E+03      0.00000E+00
      2.88490E-03      0.00000E+00      5.18450E+03      0.00000E+00
      2.87930E-03      0.00000E+00      6.43210E+03      0.00000E+00
      2.87370E-03      0.00000E+00      4.96360E+03      0.00000E+00
      2.86810E-03      0.00000E+00      7.44350E+03      0.00000E+00
      2.86250E-03      0.00000E+00      3.71990E+03      0.00000E+00
      2.85700E-03      0.00000E+00      6.49400E+03      0.00000E+00
      2.85140E-03      0.00000E+00      5.55200E+03      0.00000E+00
      2.84590E-03      0.00000E+00      3.56470E+03      0.00000E+00
      2.84040E-03      0.00000E+00      3.57120E+03      0.00000E+00
      2.83490E-03      0.00000E+00      4.61130E+03      0.00000E+00
      2.82940E-03      0.00000E+00      3.37520E+03      0.00000E+00
      2.82400E-03      0.00000E+00      4.13060E+03      0.00000E+00
      2.81850E-03      0.00000E+00      4.57750E+03      0.00000E+00
      2.81310E-03      0.00000E+00      4.65000E+03      0.00000E+00
      2.80770E-03      0.00000E+00      3.97010E+03      0.00000E+00
      2.80230E-03      0.00000E+00      6.32480E+03      0.00000E+00
      2.79690E-03      0.00000E+00      6.70100E+03      0.00000E+00
      2.79150E-03      0.00000E+00      7.27050E+03      0.00000E+00
      2.78620E-03      0.00000E+00      6.96870E+03      0.00000E+00
      2.78080E-03      0.00000E+00      4.66250E+03      0.00000E+00
      2.77550E-03      0.00000E+00      3.72970E+03      0.00000E+00
      2.77020E-03      0.00000E+00      2.79480E+03      0.00000E+00
      2.76490E-03      0.00000E+00      6.11180E+03      0.00000E+00
      2.75960E-03      0.00000E+00      3.10880E+03      0.00000E+00
      2.75440E-03      0.00000E+00      2.85460E+03      0.00000E+00
      2.74910E-03      0.00000E+00      2.90750E+03      0.00000E+00
      2.74390E-03      0.00000E+00      2.26140E+03      0.00000E+00
      2.73870E-03      0.00000E+00      3.10800E+03      0.00000E+00
      2.73350E-03      0.00000E+00      1.94350E+03      0.00000E+00
      2.72830E-03      0.00000E+00      2.39260E+03      0.00000E+00
      2.72310E-03      0.00000E+00      3.80750E+03      0.00000E+00
      2.71800E-03      0.00000E+00      3.42040E+03      0.00000E+00
      2.71280E-03      0.00000E+00      4.34350E+03      0.00000E+00
      2.70770E-03      0.00000E+00      4.34610E+03      0.00000E+00
      2.70260E-03      0.00000E+00      2.97910E+03      0.00000E+00
      2.69750E-03      0.00000E+00      4.96940E+03      0.00000E+00
      2.69240E-03      0.00000E+00      5.28220E+03      0.00000E+00
      2.68730E-03      0.00000E+00      4.74920E+03      0.00000E+00
      2.68230E-03      0.00000E+00      3.75660E+03      0.00000E+00
      2.67720E-03      0.00000E+00      3.96240E+03      0.00000E+00
      2.67220E-03      0.00000E+00      2.71560E+03      0.00000E+00
      2.66720E-03      0.00000E+00      1.54550E+03      0.00000E+00
      2.66220E-03      0.00000E+00      1.99010E+03      0.00000E+00
      2.65720E-03      0.00000E+00      2.58420E+03      0.00000E+00
      2.65220E-03      0.00000E+00      2.10880E+03      0.00000E+00
      2.64730E-03      0.00000E+00      3.09660E+03      0.00000E+00
      2.64230E-03      0.00000E+00      1.96140E+03      0.00000E+00
      2.63740E-03      0.00000E+00      2.73610E+03      0.00000E+00
      2.63250E-03      0.00000E+00      3.84800E+03      0.00000E+00
      2.62760E-03      0.00000E+00      3.17220E+03      0.00000E+00
      2.62270E-03      0.00000E+00      2.56750E+03      0.00000E+00
      2.61780E-03      0.00000E+00      1.89370E+03      0.00000E+00
      2.61300E-03      0.00000E+00      1.65520E+03      0.00000E+00
      2.60810E-03      0.00000E+00      2.18520E+03      0.00000E+00
      2.60330E-03      0.00000E+00      1.98190E+03      0.00000E+00
      2.59850E-03      0.00000E+00      1.84330E+03      0.00000E+00
      2.59370E-03      0.00000E+00      1.93590E+03      0.00000E+00
      2.58890E-03      0.00000E+00      2.13420E+03      0.00000E+00
      2.58410E-03      0.00000E+00      1.16290E+03      0.00000E+00
      2.57930E-03      0.00000E+00      9.85980E+02      0.00000E+00
      2.57460E-03      0.00000E+00      3.01540E+03      0.00000E+00
      2.56980E-03      0.00000E+00      2.11070E+03      0.00000E+00
      2.56510E-03      0.00000E+00      1.53740E+03      0.00000E+00
      2.56040E-03      0.00000E+00      2.16830E+03      0.00000E+00
      2.55570E-03      0.00000E+00      2.33510E+03      0.00000E+00
      2.55100E-03      0.00000E+00      2.34770E+03      0.00000E+00
      2.54630E-03      0.00000E+00      1.76670E+03      0.00000E+00
      2.54160E-03      0.00000E+00      3.56790E+03      0.00000E+00
      2.53700E-03      0.00000E+00      3.53300E+03      0.00000E+00
      2.53240E-03      0.00000E+00      3.01900E+03      0.00000E+00
      2.52770E-03      0.00000E+00      4.48930E+03      0.00000E+00
      2.52310E-03      0.00000E+00      5.50290E+03      0.00000E+00
      2.51850E-03      0.00000E+00      6.62780E+03      0.00000E+00
      2.51390E-03      0.00000E+00      8.24220E+03      0.00000E+00
      2.50940E-03      0.00000E+00      5.54990E+03      0.00000E+00
      2.50480E-03      0.00000E+00      4.67660E+03      0.00000E+00
      2.50020E-03      0.00000E+00      7.66460E+03      0.00000E+00
      2.49570E-03      0.00000E+00      6.71410E+03      0.00000E+00
      2.49120E-03      0.00000E+00      5.14410E+03      0.00000E+00
      2.48670E-03      0.00000E+00      4.77350E+03      0.00000E+00
      2.48220E-03      0.00000E+00      3.39040E+03      0.00000E+00
      2.47770E-03      0.00000E+00      2.49730E+03      0.00000E+00
      2.47320E-03      0.00000E+00      2.83370E+03      0.00000E+00
      2.46870E-03      0.00000E+00      2.92330E+03      0.00000E+00
      2.46430E-03      0.00000E+00      5.17950E+03      0.00000E+00
      2.45980E-03      0.00000E+00      5.87460E+03      0.00000E+00
      2.45540E-03      0.00000E+00      4.57610E+03      0.00000E+00
      2.45100E-03      0.00000E+00      6.59630E+03      0.00000E+00
      2.44660E-03      0.00000E+00      4.55730E+03      0.00000E+00
      2.44220E-03      0.00000E+00      4.46350E+03      0.00000E+00
      2.43780E-03      0.00000E+00      3.94230E+03      0.00000E+00
      2.43340E-03      0.00000E+00      3.97230E+03      0.00000E+00
      2.42910E-03      0.00000E+00      2.64590E+03      0.00000E+00
      2.42470E-03      0.00000E+00      2.34780E+03      0.00000E+00
      2.42040E-03      0.00000E+00      2.26660E+03      0.00000E+00
      2.41610E-03      0.00000E+00      2.44800E+03      0.00000E+00
      2.41180E-03      0.00000E+00      3.35720E+03      0.00000E+00
      2.40750E-03      0.00000E+00      3.91350E+03      0.00000E+00
      2.40320E-03      0.00000E+00      2.75750E+03      0.00000E+00
      2.39890E-03      0.00000E+00      1.88270E+03      0.00000E+00
      2.39470E-03      0.00000E+00      2.17600E+03      0.00000E+00
      2.39040E-03      0.00000E+00      2.28370E+03      0.00000E+00
      2.38620E-03      0.00000E+00      3.89370E+03      0.00000E+00
      2.38190E-03      0.00000E+00      3.65030E+03      0.00000E+00
      2.37770E-03      0.00000E+00      3.41840E+03      0.00000E+00
      2.37350E-03      0.00000E+00      1.35840E+03      0.00000E+00
      2.36930E-03      0.00000E+00      1.99800E+03      0.00000E+00
      2.36510E-03      0.00000E+00      1.32170E+03      0.00000E+00
      2.36090E-03      0.00000E+00      1.05920E+03      0.00000E+00
      2.35680E-03      0.00000E+00      1.40920E+03      0.00000E+00
      2.35260E-03      0.00000E+00      1.23900E+03      0.00000E+00
      2.34850E-03      0.00000E+00      2.36100E+03      0.00000E+00
      2.34430E-03      0.00000E+00      3.43190E+03      0.00000E+00
      2.34020E-03      0.00000E+00      2.88600E+03      0.00000E+00
      2.33610E-03      0.00000E+00      4.04150E+03      0.00000E+00
      2.33200E-03      0.00000E+00      6.32190E+03      0.00000E+00
      2.32790E-03      0.00000E+00      5.56800E+03      0.00000E+00
      2.32390E-03      0.00000E+00      6.10590E+03      0.00000E+00
      2.31980E-03      0.00000E+00      9.35730E+03      0.00000E+00
      2.31570E-03      0.00000E+00      6.65650E+03      0.00000E+00
      2.31170E-03      0.00000E+00      8.90040E+03      0.00000E+00
      2.30770E-03      0.00000E+00      2.99130E+03      0.00000E+00
      2.30360E-03      0.00000E+00      2.31050E+03      0.00000E+00
      2.29960E-03      0.00000E+00      4.03910E+03      0.00000E+00
      2.29560E-03      0.00000E+00      2.17420E+03      0.00000E+00
      2.29160E-03      0.00000E+00      2.07640E+03      0.00000E+00
      2.28760E-03      0.00000E+00      2.37310E+03      0.00000E+00
      2.28370E-03      0.00000E+00      3.30240E+03      0.00000E+00
      2.27970E-03      0.00000E+00      2.28450E+03      0.00000E+00
      2.27580E-03      0.00000E+00      1.53060E+03      0.00000E+00
      2.27180E-03      0.00000E+00      2.67870E+03      0.00000E+00
      2.26790E-03      0.00000E+00      2.54510E+03      0.00000E+00
      2.26400E-03      0.00000E+00      5.16850E+03      0.00000E+00
      2.26010E-03      0.00000E+00      5.05900E+03      0.00000E+00
      2.25620E-03      0.00000E+00      5.30360E+03      0.00000E+00
      2.25230E-03      0.00000E+00      4.67530E+03      0.00000E+00
      2.24840E-03      0.00000E+00      3.39720E+03      0.00000E+00
      2.24450E-03      0.00000E+00      3.03800E+03      0.00000E+00
      2.24070E-03      0.00000E+00      1.18050E+03      0.00000E+00
      2.23680E-03      0.00000E+00      9.96720E+02      0.00000E+00
      2.23300E-03      0.00000E+00      1.53810E+03      0.00000E+00
      2.22910E-03      0.00000E+00      1.71340E+03      0.00000E+00
      2.22530E-03      0.00000E+00      1.78080E+03      0.00000E+00
      2.22150E-03      0.00000E+00      1.57970E+03      0.00000E+00
      2.21770E-03      0.00000E+00      1.20130E+03      0.00000E+00
      2.21390E-03      0.00000E+00      1.35320E+03      0.00000E+00
      2.21010E-03      0.00000E+00      3.76360E+03      0.00000E+00
      2.20640E-03      0.00000E+00      4.00980E+03      0.00000E+00
      2.20260E-03      0.00000E+00      4.53450E+03      0.00000E+00
      2.19880E-03      0.00000E+00      6.62790E+03      0.00000E+00
      2.19510E-03      0.00000E+00      3.50870E+03      0.00000E+00
      2.19140E-03      0.00000E+00      7.84430E+02      0.00000E+00
      2.18760E-03      0.00000E+00      1.64980E+03      0.00000E+00
      2.18390E-03      0.00000E+00      1.22960E+03      0.00000E+00
      2.18020E-03      0.00000E+00      1.87350E+03      0.00000E+00
      2.17650E-03      0.00000E+00      1.64360E+03      0.00000E+00
      2.17280E-03      0.00000E+00      3.17950E+03      0.00000E+00
      2.16920E-03      0.00000E+00      3.16780E+03      0.00000E+00
      2.16550E-03      0.00000E+00      5.04640E+03      0.00000E+00
      2.16180E-03      0.00000E+00      8.73310E+03      0.00000E+00
      2.15820E-03      0.00000E+00      1.08410E+04      0.00000E+00
      2.15460E-03      0.00000E+00      5.83120E+03      0.00000E+00
      2.15090E-03      0.00000E+00      6.78560E+03      0.00000E+00
      2.14730E-03      0.00000E+00      4.95160E+03      0.00000E+00
      2.14370E-03      0.00000E+00      1.56940E+03      0.00000E+00
      2.14010E-03      0.00000E+00      2.75880E+03      0.00000E+00
