# entry       : 12877 
# subentry    : 005 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG) 
# year        : 1984 
# author      : L.W.Weston 
# institute   : 1USAORL 
# reference   : (J,NSE,88,567,1984) 
# facility    : {'type': 'LINAC', 'x4code': '1USAORL'} 
# frame       : Lab
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)
      1.14830E-05      0.00000E+00      8.15300E+04      3.14500E+03
      1.15120E-05      0.00000E+00      8.10900E+04      3.16100E+03
      1.15420E-05      0.00000E+00      7.63500E+04      2.98800E+03
      1.15710E-05      0.00000E+00      7.66000E+04      2.95400E+03
      1.16010E-05      0.00000E+00      8.57000E+04      3.20100E+03
      1.16300E-05      0.00000E+00      8.58000E+04      3.13500E+03
      1.16600E-05      0.00000E+00      9.10300E+04      3.26100E+03
      1.16900E-05      0.00000E+00      1.03400E+05      3.54300E+03
      1.17200E-05      0.00000E+00      1.22900E+05      4.01100E+03
      1.17500E-05      0.00000E+00      1.63000E+05      4.91100E+03
      1.17800E-05      0.00000E+00      2.30900E+05      6.48600E+03
      1.18110E-05      0.00000E+00      3.28400E+05      8.71800E+03
      1.18410E-05      0.00000E+00      4.43600E+05      1.16000E+04
      1.18720E-05      0.00000E+00      4.59100E+05      1.15400E+04
      1.19020E-05      0.00000E+00      4.49900E+05      1.16700E+04
      1.19330E-05      0.00000E+00      3.43900E+05      9.15700E+03
      1.19640E-05      0.00000E+00      2.12500E+05      5.99000E+03
      1.19950E-05      0.00000E+00      1.14000E+05      3.73300E+03
      1.20270E-05      0.00000E+00      5.67700E+04      2.43300E+03
      1.20580E-05      0.00000E+00      2.38200E+04      1.67400E+03
      1.20890E-05      0.00000E+00      1.62900E+04      1.52700E+03
      1.21210E-05      0.00000E+00      8.74400E+03      1.38600E+03
      1.21530E-05      0.00000E+00      1.01300E+04      1.42700E+03
      1.21840E-05      0.00000E+00      7.95400E+03      1.41300E+03
      1.22160E-05      0.00000E+00      6.47600E+03      1.37900E+03
      1.22480E-05      0.00000E+00      5.89700E+03      1.30600E+03
      1.22810E-05      0.00000E+00      5.29700E+03      1.30400E+03
      1.23130E-05      0.00000E+00      5.44400E+03      1.30100E+03
      1.23450E-05      0.00000E+00      4.69600E+03      1.28200E+03
      1.23780E-05      0.00000E+00      6.63300E+03      1.30500E+03
      1.24110E-05      0.00000E+00      9.43200E+03      1.37500E+03
      1.24430E-05      0.00000E+00      7.49700E+03      1.29800E+03
      1.24760E-05      0.00000E+00      5.88500E+03      1.26800E+03
      1.25100E-05      0.00000E+00      1.02300E+04      1.35900E+03
      1.25430E-05      0.00000E+00      1.05700E+04      1.39400E+03
      1.25680E-05      0.00000E+00      6.12900E+03      1.79900E+03
      1.25840E-05      0.00000E+00      7.01000E+03      1.81500E+03
      1.26010E-05      0.00000E+00      5.60900E+03      1.70900E+03
      1.26180E-05      0.00000E+00      6.99500E+03      1.73700E+03
      1.26350E-05      0.00000E+00      6.85200E+03      1.77400E+03
      1.26520E-05      0.00000E+00      8.55700E+03      1.76200E+03
      1.26690E-05      0.00000E+00      8.39400E+03      1.74200E+03
      1.26850E-05      0.00000E+00      8.00000E+03      1.80800E+03
      1.27020E-05      0.00000E+00      5.09700E+03      1.81400E+03
      1.27190E-05      0.00000E+00      6.18700E+03      1.79400E+03
      1.27360E-05      0.00000E+00      8.72400E+03      1.81200E+03
      1.27530E-05      0.00000E+00      1.06900E+04      1.81200E+03
      1.27710E-05      0.00000E+00      6.77500E+03      1.66500E+03
      1.27880E-05      0.00000E+00      6.99100E+03      1.73600E+03
      1.28050E-05      0.00000E+00      6.88700E+03      1.76400E+03
      1.28220E-05      0.00000E+00      8.89000E+03      1.83200E+03
      1.28390E-05      0.00000E+00      4.36500E+03      1.65600E+03
      1.28570E-05      0.00000E+00      6.54400E+03      1.74900E+03
      1.28740E-05      0.00000E+00      8.83900E+03      1.71200E+03
      1.28910E-05      0.00000E+00      7.43800E+03      1.71000E+03
      1.29080E-05      0.00000E+00      5.91400E+03      1.67300E+03
      1.29260E-05      0.00000E+00      8.78700E+03      1.84000E+03
      1.29430E-05      0.00000E+00      9.24000E+03      1.73900E+03
      1.29610E-05      0.00000E+00      1.20100E+04      1.90100E+03
      1.29780E-05      0.00000E+00      7.07700E+03      1.77600E+03
      1.29960E-05      0.00000E+00      1.14300E+04      1.83900E+03
      1.30130E-05      0.00000E+00      8.28700E+03      1.74800E+03
      1.30310E-05      0.00000E+00      1.16400E+04      1.88400E+03
      1.30490E-05      0.00000E+00      1.04900E+04      1.77700E+03
      1.30660E-05      0.00000E+00      8.53600E+03      1.81600E+03
      1.30840E-05      0.00000E+00      9.79500E+03      1.87200E+03
      1.31020E-05      0.00000E+00      7.82300E+03      1.64900E+03
      1.31200E-05      0.00000E+00      1.22900E+04      1.84300E+03
      1.31370E-05      0.00000E+00      1.03500E+04      1.71200E+03
      1.31550E-05      0.00000E+00      9.33700E+03      1.72100E+03
      1.31730E-05      0.00000E+00      7.89500E+03      1.70700E+03
      1.31910E-05      0.00000E+00      1.15800E+04      1.79100E+03
      1.32090E-05      0.00000E+00      9.95400E+03      1.71800E+03
      1.32270E-05      0.00000E+00      1.37400E+04      1.88200E+03
      1.32450E-05      0.00000E+00      8.09000E+03      1.66500E+03
      1.32630E-05      0.00000E+00      1.13700E+04      1.75800E+03
      1.32810E-05      0.00000E+00      1.36400E+04      1.90300E+03
      1.33000E-05      0.00000E+00      9.59700E+03      1.75800E+03
      1.33180E-05      0.00000E+00      1.05900E+04      1.79500E+03
      1.33360E-05      0.00000E+00      1.17300E+04      1.85700E+03
      1.33540E-05      0.00000E+00      1.06900E+04      1.70800E+03
      1.33730E-05      0.00000E+00      1.42000E+04      1.83700E+03
      1.33910E-05      0.00000E+00      1.36000E+04      1.74900E+03
      1.34090E-05      0.00000E+00      1.12400E+04      1.77700E+03
      1.34280E-05      0.00000E+00      1.20100E+04      1.78200E+03
      1.34460E-05      0.00000E+00      1.42200E+04      1.79500E+03
      1.34650E-05      0.00000E+00      1.09700E+04      1.60700E+03
      1.34830E-05      0.00000E+00      1.45500E+04      1.83700E+03
      1.35020E-05      0.00000E+00      1.61200E+04      1.83000E+03
      1.35200E-05      0.00000E+00      1.55800E+04      1.87900E+03
      1.35390E-05      0.00000E+00      1.56700E+04      1.85600E+03
      1.35580E-05      0.00000E+00      1.33000E+04      1.81200E+03
      1.35760E-05      0.00000E+00      1.31700E+04      1.73100E+03
      1.35950E-05      0.00000E+00      1.87700E+04      1.98600E+03
      1.36140E-05      0.00000E+00      1.70100E+04      1.83900E+03
      1.36330E-05      0.00000E+00      1.45300E+04      1.74900E+03
      1.36520E-05      0.00000E+00      1.66600E+04      1.84800E+03
      1.36710E-05      0.00000E+00      1.96700E+04      1.91100E+03
      1.36900E-05      0.00000E+00      1.71700E+04      1.84500E+03
      1.37090E-05      0.00000E+00      1.75300E+04      1.84500E+03
      1.37280E-05      0.00000E+00      1.91400E+04      1.87300E+03
      1.37470E-05      0.00000E+00      1.95600E+04      1.86900E+03
      1.37660E-05      0.00000E+00      2.20900E+04      1.93400E+03
      1.37850E-05      0.00000E+00      2.50400E+04      2.03600E+03
      1.38040E-05      0.00000E+00      2.19900E+04      1.94300E+03
      1.38230E-05      0.00000E+00      2.57700E+04      2.00100E+03
      1.38430E-05      0.00000E+00      2.97100E+04      2.21700E+03
      1.38620E-05      0.00000E+00      2.46100E+04      1.97500E+03
      1.38810E-05      0.00000E+00      3.12400E+04      2.18500E+03
      1.39010E-05      0.00000E+00      3.54800E+04      2.36400E+03
      1.39200E-05      0.00000E+00      3.29800E+04      2.24800E+03
      1.39400E-05      0.00000E+00      3.22600E+04      2.21700E+03
      1.39590E-05      0.00000E+00      3.75600E+04      2.33100E+03
      1.39790E-05      0.00000E+00      3.76000E+04      2.37900E+03
      1.39980E-05      0.00000E+00      4.52000E+04      2.53400E+03
      1.40180E-05      0.00000E+00      4.87900E+04      2.66100E+03
      1.40380E-05      0.00000E+00      5.32300E+04      2.72700E+03
      1.40580E-05      0.00000E+00      5.55300E+04      2.78000E+03
      1.40770E-05      0.00000E+00      7.12700E+04      3.26900E+03
      1.40970E-05      0.00000E+00      7.73500E+04      3.51200E+03
      1.41170E-05      0.00000E+00      9.34500E+04      3.90500E+03
      1.41370E-05      0.00000E+00      1.08500E+05      4.35200E+03
      1.41570E-05      0.00000E+00      1.29300E+05      4.96600E+03
      1.41770E-05      0.00000E+00      1.62100E+05      5.94200E+03
      1.41970E-05      0.00000E+00      1.80200E+05      6.29500E+03
      1.42170E-05      0.00000E+00      2.20600E+05      7.46400E+03
      1.42370E-05      0.00000E+00      2.56100E+05      8.41600E+03
      1.42570E-05      0.00000E+00      3.09200E+05      1.01300E+04
      1.42770E-05      0.00000E+00      3.18900E+05      1.03100E+04
      1.42980E-05      0.00000E+00      3.35500E+05      1.09000E+04
      1.43180E-05      0.00000E+00      3.27300E+05      1.04800E+04
      1.43380E-05      0.00000E+00      3.14800E+05      1.02600E+04
      1.43590E-05      0.00000E+00      2.75100E+05      9.20800E+03
      1.43790E-05      0.00000E+00      2.17100E+05      7.34300E+03
      1.43990E-05      0.00000E+00      1.73900E+05      5.96000E+03
      1.44200E-05      0.00000E+00      1.41200E+05      5.23800E+03
      1.44400E-05      0.00000E+00      1.08100E+05      4.08700E+03
      1.44610E-05      0.00000E+00      9.63700E+04      3.90800E+03
      1.44820E-05      0.00000E+00      9.77500E+04      3.95600E+03
      1.45020E-05      0.00000E+00      1.06300E+05      4.20500E+03
      1.45230E-05      0.00000E+00      1.45200E+05      5.40800E+03
      1.45440E-05      0.00000E+00      1.90600E+05      6.46800E+03
      1.45650E-05      0.00000E+00      2.74800E+05      8.87000E+03
      1.45860E-05      0.00000E+00      3.93000E+05      1.22500E+04
      1.46060E-05      0.00000E+00      4.90300E+05      1.47700E+04
      1.46270E-05      0.00000E+00      6.29900E+05      1.89100E+04
      1.46480E-05      0.00000E+00      7.23900E+05      2.14600E+04
      1.46690E-05      0.00000E+00      7.79000E+05      2.30900E+04
      1.46900E-05      0.00000E+00      8.18100E+05      2.48600E+04
      1.47120E-05      0.00000E+00      7.41500E+05      2.25200E+04
      1.47330E-05      0.00000E+00      5.93400E+05      1.76200E+04
      1.47540E-05      0.00000E+00      4.80400E+05      1.44600E+04
      1.47750E-05      0.00000E+00      3.99500E+05      1.25400E+04
      1.47970E-05      0.00000E+00      3.08400E+05      9.89200E+03
      1.48180E-05      0.00000E+00      2.40600E+05      7.91800E+03
      1.48390E-05      0.00000E+00      1.82200E+05      6.11000E+03
      1.48610E-05      0.00000E+00      1.51100E+05      5.38600E+03
      1.48820E-05      0.00000E+00      1.24900E+05      4.62000E+03
      1.49040E-05      0.00000E+00      1.06600E+05      4.01200E+03
      1.49250E-05      0.00000E+00      1.00400E+05      3.94000E+03
      1.49470E-05      0.00000E+00      8.86500E+04      3.63000E+03
      1.49690E-05      0.00000E+00      8.32500E+04      3.36900E+03
      1.49900E-05      0.00000E+00      8.44000E+04      3.45600E+03
      1.50120E-05      0.00000E+00      7.66200E+04      3.23000E+03
      1.50340E-05      0.00000E+00      8.12300E+04      3.38600E+03
      1.50560E-05      0.00000E+00      7.90300E+04      3.31000E+03
      1.50780E-05      0.00000E+00      7.94400E+04      3.34600E+03
      1.51000E-05      0.00000E+00      7.70700E+04      3.21700E+03
      1.51220E-05      0.00000E+00      7.71800E+04      3.22600E+03
      1.51440E-05      0.00000E+00      8.35600E+04      3.42000E+03
      1.51660E-05      0.00000E+00      8.31500E+04      3.40100E+03
      1.51880E-05      0.00000E+00      8.83200E+04      3.57600E+03
      1.52100E-05      0.00000E+00      8.34600E+04      3.36400E+03
      1.52330E-05      0.00000E+00      9.54800E+04      3.70000E+03
      1.52550E-05      0.00000E+00      9.31100E+04      3.66500E+03
      1.52770E-05      0.00000E+00      9.65400E+04      3.76200E+03
      1.53000E-05      0.00000E+00      9.46200E+04      3.67400E+03
      1.53220E-05      0.00000E+00      1.06300E+05      4.01000E+03
      1.53450E-05      0.00000E+00      1.07100E+05      4.02800E+03
      1.53670E-05      0.00000E+00      1.05700E+05      3.98500E+03
      1.53900E-05      0.00000E+00      1.06200E+05      3.90600E+03
      1.54120E-05      0.00000E+00      1.13100E+05      4.13800E+03
      1.54350E-05      0.00000E+00      1.15100E+05      4.27600E+03
      1.54580E-05      0.00000E+00      1.17100E+05      4.29900E+03
      1.54810E-05      0.00000E+00      1.10700E+05      4.07000E+03
      1.55030E-05      0.00000E+00      1.11700E+05      4.12200E+03
      1.55260E-05      0.00000E+00      1.05900E+05      3.91800E+03
      1.55490E-05      0.00000E+00      1.00100E+05      3.76700E+03
      1.55720E-05      0.00000E+00      1.05400E+05      3.92700E+03
      1.55950E-05      0.00000E+00      9.72000E+04      3.62500E+03
      1.56180E-05      0.00000E+00      8.77000E+04      3.41800E+03
      1.56420E-05      0.00000E+00      9.05600E+04      3.48400E+03
      1.56650E-05      0.00000E+00      8.46500E+04      3.39800E+03
      1.56880E-05      0.00000E+00      8.25000E+04      3.29700E+03
      1.57110E-05      0.00000E+00      7.73000E+04      3.11300E+03
      1.57350E-05      0.00000E+00      7.38700E+04      3.03800E+03
      1.57580E-05      0.00000E+00      7.02800E+04      2.93900E+03
      1.57820E-05      0.00000E+00      6.62000E+04      2.82100E+03
      1.58050E-05      0.00000E+00      6.04300E+04      2.66000E+03
      1.58290E-05      0.00000E+00      5.76700E+04      2.58400E+03
      1.58520E-05      0.00000E+00      5.22500E+04      2.41700E+03
      1.58760E-05      0.00000E+00      4.95400E+04      2.33200E+03
      1.59000E-05      0.00000E+00      4.69100E+04      2.26700E+03
      1.59240E-05      0.00000E+00      4.44400E+04      2.21800E+03
      1.59470E-05      0.00000E+00      4.35100E+04      2.18100E+03
      1.59710E-05      0.00000E+00      3.80400E+04      2.03300E+03
      1.59950E-05      0.00000E+00      3.80700E+04      2.04200E+03
      1.60190E-05      0.00000E+00      3.77000E+04      2.01300E+03
      1.60430E-05      0.00000E+00      3.50000E+04      1.95500E+03
      1.60670E-05      0.00000E+00      3.00700E+04      1.81100E+03
      1.60920E-05      0.00000E+00      3.07300E+04      1.78300E+03
      1.61160E-05      0.00000E+00      3.29800E+04      1.90200E+03
      1.61400E-05      0.00000E+00      2.54100E+04      1.69200E+03
      1.61640E-05      0.00000E+00      2.58400E+04      1.66300E+03
      1.61890E-05      0.00000E+00      2.40700E+04      1.59900E+03
      1.62130E-05      0.00000E+00      2.21500E+04      1.57600E+03
      1.62380E-05      0.00000E+00      2.33800E+04      1.60800E+03
      1.62620E-05      0.00000E+00      1.95800E+04      1.48600E+03
      1.62870E-05      0.00000E+00      2.10400E+04      1.55600E+03
      1.63120E-05      0.00000E+00      2.01300E+04      1.52200E+03
      1.63360E-05      0.00000E+00      1.99000E+04      1.52100E+03
      1.63610E-05      0.00000E+00      1.88500E+04      1.49800E+03
      1.63860E-05      0.00000E+00      1.92400E+04      1.53100E+03
      1.64110E-05      0.00000E+00      1.90300E+04      1.52300E+03
      1.64360E-05      0.00000E+00      1.61500E+04      1.42700E+03
      1.64610E-05      0.00000E+00      1.57800E+04      1.39900E+03
      1.64860E-05      0.00000E+00      1.55200E+04      1.40000E+03
      1.65110E-05      0.00000E+00      1.46000E+04      1.36000E+03
      1.65360E-05      0.00000E+00      1.23200E+04      1.32100E+03
      1.65610E-05      0.00000E+00      1.68200E+04      1.41600E+03
      1.65870E-05      0.00000E+00      1.29400E+04      1.32200E+03
      1.66120E-05      0.00000E+00      1.32300E+04      1.32100E+03
      1.66370E-05      0.00000E+00      1.42900E+04      1.33100E+03
      1.66630E-05      0.00000E+00      1.43100E+04      1.33600E+03
      1.66880E-05      0.00000E+00      1.50700E+04      1.36100E+03
      1.67140E-05      0.00000E+00      1.51600E+04      1.38300E+03
      1.67390E-05      0.00000E+00      1.51500E+04      1.35100E+03
      1.67650E-05      0.00000E+00      1.16200E+04      1.24900E+03
      1.67910E-05      0.00000E+00      1.30700E+04      1.29700E+03
      1.68170E-05      0.00000E+00      1.41500E+04      1.32800E+03
      1.68430E-05      0.00000E+00      1.42400E+04      1.35100E+03
      1.68690E-05      0.00000E+00      1.47700E+04      1.38500E+03
      1.68950E-05      0.00000E+00      1.36800E+04      1.34700E+03
      1.69210E-05      0.00000E+00      1.27600E+04      1.26800E+03
      1.69470E-05      0.00000E+00      1.35700E+04      1.26500E+03
      1.69730E-05      0.00000E+00      1.31400E+04      1.27500E+03
      1.69990E-05      0.00000E+00      1.37200E+04      1.31000E+03
      1.70250E-05      0.00000E+00      1.24200E+04      1.26000E+03
      1.70520E-05      0.00000E+00      1.40700E+04      1.28300E+03
      1.70780E-05      0.00000E+00      1.47500E+04      1.31100E+03
      1.71050E-05      0.00000E+00      1.32800E+04      1.26000E+03
      1.71310E-05      0.00000E+00      1.83200E+04      1.37200E+03
      1.71580E-05      0.00000E+00      1.64300E+04      1.35300E+03
      1.71840E-05      0.00000E+00      1.90700E+04      1.41400E+03
      1.72110E-05      0.00000E+00      2.09100E+04      1.46300E+03
      1.72380E-05      0.00000E+00      2.18500E+04      1.48700E+03
      1.72650E-05      0.00000E+00      2.31400E+04      1.51000E+03
      1.72920E-05      0.00000E+00      2.54200E+04      1.56700E+03
      1.73190E-05      0.00000E+00      3.06300E+04      1.70400E+03
      1.73460E-05      0.00000E+00      3.65200E+04      1.85600E+03
      1.73730E-05      0.00000E+00      3.67200E+04      1.83300E+03
      1.74000E-05      0.00000E+00      4.82200E+04      2.11800E+03
      1.74270E-05      0.00000E+00      6.52400E+04      2.54200E+03
      1.74550E-05      0.00000E+00      9.01800E+04      3.17800E+03
      1.74820E-05      0.00000E+00      1.22700E+05      4.01000E+03
      1.75090E-05      0.00000E+00      1.86500E+05      5.60100E+03
      1.75370E-05      0.00000E+00      2.69600E+05      7.66500E+03
      1.75640E-05      0.00000E+00      3.77900E+05      1.04300E+04
      1.75920E-05      0.00000E+00      4.92600E+05      1.33700E+04
      1.76200E-05      0.00000E+00      5.75000E+05      1.55100E+04
      1.76470E-05      0.00000E+00      5.95300E+05      1.58600E+04
      1.76750E-05      0.00000E+00      5.42600E+05      1.45000E+04
      1.77030E-05      0.00000E+00      4.61400E+05      1.25000E+04
      1.77310E-05      0.00000E+00      3.42300E+05      9.50100E+03
      1.77590E-05      0.00000E+00      2.43000E+05      7.04600E+03
      1.77870E-05      0.00000E+00      1.56500E+05      4.85200E+03
      1.78150E-05      0.00000E+00      9.70500E+04      3.30300E+03
      1.78440E-05      0.00000E+00      6.45400E+04      2.47300E+03
      1.78720E-05      0.00000E+00      4.17700E+04      1.89000E+03
      1.79000E-05      0.00000E+00      3.23300E+04      1.65700E+03
      1.79290E-05      0.00000E+00      2.41600E+04      1.46900E+03
      1.79570E-05      0.00000E+00      1.84500E+04      1.33200E+03
      1.79860E-05      0.00000E+00      1.39700E+04      1.23500E+03
      1.80140E-05      0.00000E+00      1.26600E+04      1.18200E+03
      1.80430E-05      0.00000E+00      9.55100E+03      1.09500E+03
      1.80720E-05      0.00000E+00      9.37400E+03      1.09400E+03
      1.81010E-05      0.00000E+00      1.02400E+04      1.09300E+03
      1.81290E-05      0.00000E+00      7.98900E+03      1.05000E+03
      1.81580E-05      0.00000E+00      5.58300E+03      1.01000E+03
      1.81870E-05      0.00000E+00      6.57200E+03      1.00400E+03
      1.82170E-05      0.00000E+00      5.27300E+03      9.67100E+02
      1.82460E-05      0.00000E+00      5.70900E+03      9.86500E+02
      1.82750E-05      0.00000E+00      3.70500E+03      9.46100E+02
      1.83040E-05      0.00000E+00      2.99400E+03      8.98600E+02
      1.83340E-05      0.00000E+00      3.75000E+03      9.18900E+02
      1.83630E-05      0.00000E+00      2.62600E+03      9.04900E+02
      1.83930E-05      0.00000E+00      3.33300E+03      9.29800E+02
      1.84220E-05      0.00000E+00      4.27300E+03      9.53100E+02
      1.84520E-05      0.00000E+00      4.23700E+03      9.36800E+02
      1.84820E-05      0.00000E+00      3.16100E+03      9.02900E+02
      1.85110E-05      0.00000E+00      3.54500E+03      8.95400E+02
      1.85410E-05      0.00000E+00      2.28000E+03      8.78500E+02
      1.85710E-05      0.00000E+00      4.25700E+03      9.41200E+02
      1.86010E-05      0.00000E+00      4.25900E+03      9.41700E+02
      1.86310E-05      0.00000E+00      2.07800E+03      8.59400E+02
      1.86620E-05      0.00000E+00      2.46100E+03      8.74100E+02
      1.86920E-05      0.00000E+00      1.54700E+03      8.25000E+02
      1.87220E-05      0.00000E+00      3.35600E+03      8.75100E+02
      1.87530E-05      0.00000E+00      3.23400E+03      8.91500E+02
      1.87830E-05      0.00000E+00      3.55900E+03      8.89900E+02
      1.88140E-05      0.00000E+00      2.03900E+03      8.43300E+02
      1.88440E-05      0.00000E+00      1.02600E+03      8.08700E+02
      1.88750E-05      0.00000E+00      2.45200E+03      8.44700E+02
      1.89060E-05      0.00000E+00      3.41300E+03      8.80300E+02
      1.89370E-05      0.00000E+00      3.00900E+03      8.69600E+02
      1.89670E-05      0.00000E+00      1.06200E+03      8.06700E+02
      1.89980E-05      0.00000E+00      2.09700E+03      8.51400E+02
      1.90290E-05      0.00000E+00      2.22400E+03      8.56700E+02
      1.90610E-05      0.00000E+00      1.83400E+03      8.19100E+02
      1.90920E-05      0.00000E+00      8.19900E+02      7.95800E+02
      1.91230E-05      0.00000E+00      2.29200E+03      8.40300E+02
      1.91550E-05      0.00000E+00      2.92900E+03      8.68000E+02
      1.91860E-05      0.00000E+00      3.49600E+02      7.85000E+02
      1.92180E-05      0.00000E+00      4.47400E+03      8.81800E+02
      1.92490E-05      0.00000E+00      2.52000E+03      8.30900E+02
      1.92810E-05      0.00000E+00      2.95900E+03      8.35100E+02
      1.93130E-05      0.00000E+00      1.66900E+03      7.93900E+02
      1.93440E-05      0.00000E+00      2.20800E+03      8.09600E+02
      1.93760E-05      0.00000E+00      2.30100E+03      8.04700E+02
      1.94080E-05      0.00000E+00      2.80100E+03      8.40700E+02
      1.94400E-05      0.00000E+00      1.49200E+03      7.96300E+02
      1.94730E-05      0.00000E+00      1.18500E+03      7.88200E+02
      1.95050E-05      0.00000E+00      5.68000E+02      7.68600E+02
      1.95370E-05      0.00000E+00      2.13500E+03      7.95500E+02
      1.95700E-05      0.00000E+00      2.09300E+03      8.06700E+02
      1.96020E-05      0.00000E+00      9.79300E+02      8.02400E+02
      1.96350E-05      0.00000E+00      1.95700E+03      8.09700E+02
      1.96670E-05      0.00000E+00      2.57300E+03      7.92300E+02
      1.97000E-05      0.00000E+00      7.86800E+02      7.64800E+02
      1.97330E-05      0.00000E+00      2.02700E+03      7.94500E+02
      1.97660E-05      0.00000E+00      2.76100E+03      7.98100E+02
      1.97990E-05      0.00000E+00      3.25300E+01      7.26300E+02
      1.98320E-05      0.00000E+00      9.34100E+02      7.65500E+02
      1.98650E-05      0.00000E+00      2.39000E+03      7.77100E+02
      1.98980E-05      0.00000E+00      2.11400E+03      7.75100E+02
