# entry       : 40487 
# subentry    : 002 
# pointer     : 4 
# reaction    : (94-PU-239(N,F),,SIG,,AV) 
# year        : 1979 
# author      : Yu.V.Ryabov 
# institute   : 4RUSJIA 
# reference   : (J,AE,46,154,1979) 
# facility    : {'type': 'REAC', 'x4code': '4ZZZDUB'} 
# frame       : 
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)
      1.50000E-05      5.00000E-06      9.98300E+04      0.00000E+00
      2.50000E-05      5.00000E-06      3.07800E+04      0.00000E+00
      3.50000E-05      5.00000E-06      3.37000E+03      0.00000E+00
      4.50000E-05      5.00000E-06      2.60700E+04      0.00000E+00
      5.50000E-05      5.00000E-06      7.34700E+04      0.00000E+00
      6.50000E-05      5.00000E-06      5.69600E+04      0.00000E+00
      7.50000E-05      5.00000E-06      6.39300E+04      0.00000E+00
      8.50000E-05      5.00000E-06      6.71300E+04      0.00000E+00
      9.50000E-05      5.00000E-06      3.20200E+04      0.00000E+00
      1.50000E-04      5.00000E-05      1.83100E+04      0.00000E+00
      2.50000E-04      5.00000E-05      1.75700E+04      0.00000E+00
      3.50000E-04      5.00000E-05      8.67000E+03      0.00000E+00
      4.50000E-04      5.00000E-05      9.34000E+03      0.00000E+00
      5.50000E-04      5.00000E-05      1.63400E+04      0.00000E+00
      6.50000E-04      5.00000E-05      4.83000E+03      0.00000E+00
      7.50000E-04      5.00000E-05      6.39000E+03      0.00000E+00
      8.50000E-04      5.00000E-05      5.33000E+03      0.00000E+00
      9.50000E-04      5.00000E-05      8.86000E+03      0.00000E+00
      1.50000E-03      5.00000E-04      4.32000E+03      0.00000E+00
      2.50000E-03      5.00000E-04      3.30000E+03      0.00000E+00
