# entry       : 22080 
# subentry    : 004 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG) 
# year        : 1988 
# author      : C.Wagemans 
# institute   : 2ZZZGEL 
# reference   : (C,88MITO,,91,1988) 
# facility    : {'type': 'LINAC', 'x4code': '2ZZZGEL'} 
# frame       : Lab
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)
      2.00140E-09      0.00000E+00      2.50760E+06      0.00000E+00
      2.02560E-09      0.00000E+00      2.62490E+06      0.00000E+00
      2.05020E-09      0.00000E+00      2.51060E+06      0.00000E+00
      2.06590E-09      0.00000E+00      2.97660E+06      0.00000E+00
      2.07220E-09      0.00000E+00      2.42360E+06      0.00000E+00
      2.07850E-09      0.00000E+00      2.81990E+06      0.00000E+00
      2.08490E-09      0.00000E+00      2.32950E+06      0.00000E+00
      2.09130E-09      0.00000E+00      2.34470E+06      0.00000E+00
      2.09770E-09      0.00000E+00      2.42330E+06      0.00000E+00
      2.10410E-09      0.00000E+00      3.02570E+06      0.00000E+00
      2.11050E-09      0.00000E+00      2.04790E+06      0.00000E+00
      2.12690E-09      0.00000E+00      2.61210E+06      0.00000E+00
      2.15350E-09      0.00000E+00      2.57440E+06      0.00000E+00
      2.18060E-09      0.00000E+00      2.44070E+06      0.00000E+00
      2.20820E-09      0.00000E+00      2.41330E+06      0.00000E+00
      2.23620E-09      0.00000E+00      2.50470E+06      0.00000E+00
      2.26490E-09      0.00000E+00      2.37770E+06      0.00000E+00
      2.29410E-09      0.00000E+00      2.50860E+06      0.00000E+00
      2.32380E-09      0.00000E+00      2.32510E+06      0.00000E+00
      2.35420E-09      0.00000E+00      2.36580E+06      0.00000E+00
      2.38520E-09      0.00000E+00      2.42880E+06      0.00000E+00
      2.41670E-09      0.00000E+00      2.29620E+06      0.00000E+00
      2.44880E-09      0.00000E+00      2.34210E+06      0.00000E+00
      2.48170E-09      0.00000E+00      2.16270E+06      0.00000E+00
      2.51510E-09      0.00000E+00      2.53890E+06      0.00000E+00
      2.54930E-09      0.00000E+00      2.26140E+06      0.00000E+00
      2.58410E-09      0.00000E+00      2.30840E+06      0.00000E+00
      2.61970E-09      0.00000E+00      2.23760E+06      0.00000E+00
      2.65600E-09      0.00000E+00      2.18460E+06      0.00000E+00
      2.69310E-09      0.00000E+00      2.06800E+06      0.00000E+00
      2.73100E-09      0.00000E+00      2.26130E+06      0.00000E+00
      2.76960E-09      0.00000E+00      2.27580E+06      0.00000E+00
      2.80910E-09      0.00000E+00      2.25470E+06      0.00000E+00
      2.84950E-09      0.00000E+00      2.14650E+06      0.00000E+00
      2.89070E-09      0.00000E+00      2.03960E+06      0.00000E+00
      2.93280E-09      0.00000E+00      2.05760E+06      0.00000E+00
      2.97590E-09      0.00000E+00      2.04290E+06      0.00000E+00
      3.01990E-09      0.00000E+00      2.09200E+06      0.00000E+00
      3.06490E-09      0.00000E+00      2.18730E+06      0.00000E+00
      3.11090E-09      0.00000E+00      2.19480E+06      0.00000E+00
      3.15790E-09      0.00000E+00      1.99260E+06      0.00000E+00
      3.20600E-09      0.00000E+00      2.00300E+06      0.00000E+00
      3.25520E-09      0.00000E+00      2.04180E+06      0.00000E+00
      3.30560E-09      0.00000E+00      2.01950E+06      0.00000E+00
      3.35710E-09      0.00000E+00      1.99460E+06      0.00000E+00
      3.40990E-09      0.00000E+00      2.01190E+06      0.00000E+00
      3.46400E-09      0.00000E+00      1.90130E+06      0.00000E+00
      3.50520E-09      0.00000E+00      2.03730E+06      0.00000E+00
      3.53310E-09      0.00000E+00      2.09860E+06      0.00000E+00
      3.57590E-09      0.00000E+00      1.89750E+06      0.00000E+00
      3.61920E-09      0.00000E+00      1.86090E+06      0.00000E+00
      3.64860E-09      0.00000E+00      1.91730E+06      0.00000E+00
      3.69340E-09      0.00000E+00      2.00380E+06      0.00000E+00
      3.75440E-09      0.00000E+00      1.83230E+06      0.00000E+00
      3.80090E-09      0.00000E+00      1.65340E+06      0.00000E+00
      3.83240E-09      0.00000E+00      1.72060E+06      0.00000E+00
      3.88070E-09      0.00000E+00      1.85900E+06      0.00000E+00
      3.92960E-09      0.00000E+00      1.92320E+06      0.00000E+00
      3.96290E-09      0.00000E+00      1.82690E+06      0.00000E+00
      3.99660E-09      0.00000E+00      1.86950E+06      0.00000E+00
      4.03070E-09      0.00000E+00      1.67960E+06      0.00000E+00
      4.05660E-09      0.00000E+00      1.76670E+06      0.00000E+00
      4.07390E-09      0.00000E+00      1.79760E+06      0.00000E+00
      4.09130E-09      0.00000E+00      1.75990E+06      0.00000E+00
      4.10890E-09      0.00000E+00      1.80590E+06      0.00000E+00
      4.13550E-09      0.00000E+00      1.79570E+06      0.00000E+00
      4.17140E-09      0.00000E+00      1.68790E+06      0.00000E+00
      4.19860E-09      0.00000E+00      1.71810E+06      0.00000E+00
      4.21690E-09      0.00000E+00      1.68950E+06      0.00000E+00
      4.23530E-09      0.00000E+00      1.77040E+06      0.00000E+00
      4.25390E-09      0.00000E+00      1.69760E+06      0.00000E+00
      4.28200E-09      0.00000E+00      1.56470E+06      0.00000E+00
      4.31970E-09      0.00000E+00      1.75360E+06      0.00000E+00
      4.37750E-09      0.00000E+00      1.70370E+06      0.00000E+00
      4.45630E-09      0.00000E+00      1.73320E+06      0.00000E+00
      4.53710E-09      0.00000E+00      1.79150E+06      0.00000E+00
      4.62010E-09      0.00000E+00      1.66190E+06      0.00000E+00
      4.70550E-09      0.00000E+00      1.63860E+06      0.00000E+00
      4.79320E-09      0.00000E+00      1.69530E+06      0.00000E+00
      4.88340E-09      0.00000E+00      1.67470E+06      0.00000E+00
      4.97620E-09      0.00000E+00      1.60180E+06      0.00000E+00
      5.07170E-09      0.00000E+00      1.58480E+06      0.00000E+00
      5.14490E-09      0.00000E+00      1.65080E+06      0.00000E+00
      5.19470E-09      0.00000E+00      1.51410E+06      0.00000E+00
      5.27100E-09      0.00000E+00      1.54620E+06      0.00000E+00
      5.37530E-09      0.00000E+00      1.56380E+06      0.00000E+00
      5.48250E-09      0.00000E+00      1.52100E+06      0.00000E+00
      5.59290E-09      0.00000E+00      1.49390E+06      0.00000E+00
      5.70690E-09      0.00000E+00      1.51400E+06      0.00000E+00
      5.79420E-09      0.00000E+00      1.47850E+06      0.00000E+00
      5.85370E-09      0.00000E+00      1.51600E+06      0.00000E+00
      5.94520E-09      0.00000E+00      1.50490E+06      0.00000E+00
      6.07010E-09      0.00000E+00      1.44010E+06      0.00000E+00
      6.19890E-09      0.00000E+00      1.44300E+06      0.00000E+00
      6.33180E-09      0.00000E+00      1.47640E+06      0.00000E+00
      6.46910E-09      0.00000E+00      1.40990E+06      0.00000E+00
      6.61080E-09      0.00000E+00      1.42380E+06      0.00000E+00
      6.75730E-09      0.00000E+00      1.37580E+06      0.00000E+00
      6.86990E-09      0.00000E+00      1.43640E+06      0.00000E+00
      6.94690E-09      0.00000E+00      1.46670E+06      0.00000E+00
      7.02510E-09      0.00000E+00      1.41660E+06      0.00000E+00
      7.10470E-09      0.00000E+00      1.37770E+06      0.00000E+00
      7.22730E-09      0.00000E+00      1.34040E+06      0.00000E+00
      7.39490E-09      0.00000E+00      1.31610E+06      0.00000E+00
      7.56840E-09      0.00000E+00      1.29350E+06      0.00000E+00
      7.70190E-09      0.00000E+00      1.31300E+06      0.00000E+00
      7.79330E-09      0.00000E+00      1.31400E+06      0.00000E+00
      7.88630E-09      0.00000E+00      1.32380E+06      0.00000E+00
      7.98100E-09      0.00000E+00      1.27790E+06      0.00000E+00
      8.07750E-09      0.00000E+00      1.33130E+06      0.00000E+00
      8.17580E-09      0.00000E+00      1.32000E+06      0.00000E+00
      8.25040E-09      0.00000E+00      1.25870E+06      0.00000E+00
      8.30080E-09      0.00000E+00      1.23290E+06      0.00000E+00
      8.35180E-09      0.00000E+00      1.30430E+06      0.00000E+00
      8.40320E-09      0.00000E+00      1.26250E+06      0.00000E+00
      8.53460E-09      0.00000E+00      1.26970E+06      0.00000E+00
      8.69460E-09      0.00000E+00      1.23790E+06      0.00000E+00
      8.80440E-09      0.00000E+00      1.21550E+06      0.00000E+00
      8.97370E-09      0.00000E+00      1.24580E+06      0.00000E+00
      9.20600E-09      0.00000E+00      1.21090E+06      0.00000E+00
      9.38530E-09      0.00000E+00      1.21010E+06      0.00000E+00
      9.50840E-09      0.00000E+00      1.14860E+06      0.00000E+00
      9.69850E-09      0.00000E+00      1.17660E+06      0.00000E+00
      9.89240E-09      0.00000E+00      1.17090E+06      0.00000E+00
      1.00260E-08      0.00000E+00      1.15290E+06      0.00000E+00
      1.01620E-08      0.00000E+00      1.14120E+06      0.00000E+00
      1.03000E-08      0.00000E+00      1.16640E+06      0.00000E+00
      1.04420E-08      0.00000E+00      1.13710E+06      0.00000E+00
      1.05860E-08      0.00000E+00      1.12890E+06      0.00000E+00
      1.07340E-08      0.00000E+00      1.10690E+06      0.00000E+00
      1.08850E-08      0.00000E+00      1.12290E+06      0.00000E+00
      1.10390E-08      0.00000E+00      1.11490E+06      0.00000E+00
      1.11960E-08      0.00000E+00      1.09440E+06      0.00000E+00
      1.13560E-08      0.00000E+00      1.08670E+06      0.00000E+00
      1.15200E-08      0.00000E+00      1.10030E+06      0.00000E+00
      1.16880E-08      0.00000E+00      1.08880E+06      0.00000E+00
      1.18590E-08      0.00000E+00      1.06130E+06      0.00000E+00
      1.19890E-08      0.00000E+00      1.08310E+06      0.00000E+00
      1.20780E-08      0.00000E+00      1.07810E+06      0.00000E+00
      1.21670E-08      0.00000E+00      1.00850E+06      0.00000E+00
      1.22580E-08      0.00000E+00      1.09920E+06      0.00000E+00
      1.24900E-08      0.00000E+00      1.04190E+06      0.00000E+00
      1.28730E-08      0.00000E+00      1.04960E+06      0.00000E+00
      1.31190E-08      0.00000E+00      1.07000E+06      0.00000E+00
      1.32210E-08      0.00000E+00      1.02660E+06      0.00000E+00
      1.33230E-08      0.00000E+00      1.04060E+06      0.00000E+00
      1.34270E-08      0.00000E+00      1.00600E+06      0.00000E+00
      1.35850E-08      0.00000E+00      1.01960E+06      0.00000E+00
      1.38000E-08      0.00000E+00      9.90960E+05      0.00000E+00
      1.40200E-08      0.00000E+00      9.62470E+05      0.00000E+00
      1.42450E-08      0.00000E+00      9.74500E+05      0.00000E+00
      1.44760E-08      0.00000E+00      9.60950E+05      0.00000E+00
      1.47120E-08      0.00000E+00      9.45020E+05      0.00000E+00
      1.49540E-08      0.00000E+00      9.70750E+05      0.00000E+00
      1.52020E-08      0.00000E+00      9.61040E+05      0.00000E+00
      1.54560E-08      0.00000E+00      9.47200E+05      0.00000E+00
      1.57170E-08      0.00000E+00      9.42600E+05      0.00000E+00
      1.61240E-08      0.00000E+00      9.28790E+05      0.00000E+00
      1.66870E-08      0.00000E+00      9.03640E+05      0.00000E+00
      1.72800E-08      0.00000E+00      8.85150E+05      0.00000E+00
      1.77430E-08      0.00000E+00      9.01630E+05      0.00000E+00
      1.80640E-08      0.00000E+00      8.93680E+05      0.00000E+00
      1.83940E-08      0.00000E+00      8.74170E+05      0.00000E+00
      1.87330E-08      0.00000E+00      8.61230E+05      0.00000E+00
      1.92640E-08      0.00000E+00      8.51500E+05      0.00000E+00
      2.00010E-08      0.00000E+00      8.38590E+05      0.00000E+00
      2.07810E-08      0.00000E+00      8.10030E+05      0.00000E+00
      2.16090E-08      0.00000E+00      8.10880E+05      0.00000E+00
      2.24860E-08      0.00000E+00      8.02570E+05      0.00000E+00
      2.34180E-08      0.00000E+00      7.80890E+05      0.00000E+00
      2.44100E-08      0.00000E+00      7.57080E+05      0.00000E+00
      2.54650E-08      0.00000E+00      7.46630E+05      0.00000E+00
      2.61520E-08      0.00000E+00      7.45040E+05      0.00000E+00
      2.63520E-08      0.00000E+00      7.25980E+05      0.00000E+00
      2.64700E-08      0.00000E+00      7.20130E+05      0.00000E+00
      2.65880E-08      0.00000E+00      7.01260E+05      0.00000E+00
      2.68900E-08      0.00000E+00      7.13760E+05      0.00000E+00
      2.73810E-08      0.00000E+00      7.17610E+05      0.00000E+00
      2.78850E-08      0.00000E+00      7.21240E+05      0.00000E+00
      2.84040E-08      0.00000E+00      7.05290E+05      0.00000E+00
      2.89370E-08      0.00000E+00      7.05530E+05      0.00000E+00
      2.94850E-08      0.00000E+00      7.18770E+05      0.00000E+00
      2.99050E-08      0.00000E+00      6.85550E+05      0.00000E+00
      3.01910E-08      0.00000E+00      6.80180E+05      0.00000E+00
      3.06290E-08      0.00000E+00      6.97060E+05      0.00000E+00
      3.12260E-08      0.00000E+00      6.84400E+05      0.00000E+00
      3.18410E-08      0.00000E+00      6.75580E+05      0.00000E+00
      3.23130E-08      0.00000E+00      6.61000E+05      0.00000E+00
      3.26340E-08      0.00000E+00      6.91660E+05      0.00000E+00
      3.31270E-08      0.00000E+00      6.64400E+05      0.00000E+00
      3.37990E-08      0.00000E+00      6.55060E+05      0.00000E+00
      3.44920E-08      0.00000E+00      6.62420E+05      0.00000E+00
      3.52060E-08      0.00000E+00      6.52620E+05      0.00000E+00
      3.59430E-08      0.00000E+00      6.42020E+05      0.00000E+00
      3.67030E-08      0.00000E+00      6.33110E+05      0.00000E+00
      3.72870E-08      0.00000E+00      6.24500E+05      0.00000E+00
      3.76850E-08      0.00000E+00      6.30400E+05      0.00000E+00
      3.79880E-08      0.00000E+00      6.49710E+05      0.00000E+00
      3.81920E-08      0.00000E+00      6.33000E+05      0.00000E+00
      3.83980E-08      0.00000E+00      6.24330E+05      0.00000E+00
      3.86050E-08      0.00000E+00      6.36400E+05      0.00000E+00
      3.89200E-08      0.00000E+00      6.24050E+05      0.00000E+00
      3.93450E-08      0.00000E+00      6.35840E+05      0.00000E+00
      3.96670E-08      0.00000E+00      6.36550E+05      0.00000E+00
      3.98850E-08      0.00000E+00      5.87030E+05      0.00000E+00
      4.01050E-08      0.00000E+00      6.25090E+05      0.00000E+00
      4.03260E-08      0.00000E+00      6.28440E+05      0.00000E+00
      4.08910E-08      0.00000E+00      6.07190E+05      0.00000E+00
      4.15780E-08      0.00000E+00      5.94820E+05      0.00000E+00
      4.20480E-08      0.00000E+00      5.99840E+05      0.00000E+00
      4.27700E-08      0.00000E+00      5.89960E+05      0.00000E+00
      4.37580E-08      0.00000E+00      5.75880E+05      0.00000E+00
      4.47810E-08      0.00000E+00      5.80450E+05      0.00000E+00
      4.58400E-08      0.00000E+00      5.77910E+05      0.00000E+00
      4.69370E-08      0.00000E+00      5.95890E+05      0.00000E+00
      4.76380E-08      0.00000E+00      5.41110E+05      0.00000E+00
      4.79250E-08      0.00000E+00      6.13680E+05      0.00000E+00
      4.82140E-08      0.00000E+00      5.71510E+05      0.00000E+00
      4.85060E-08      0.00000E+00      5.90280E+05      0.00000E+00
      4.89500E-08      0.00000E+00      5.54040E+05      0.00000E+00
      4.95500E-08      0.00000E+00      5.82080E+05      0.00000E+00
      5.01610E-08      0.00000E+00      5.77790E+05      0.00000E+00
      5.07840E-08      0.00000E+00      5.83050E+05      0.00000E+00
      5.17440E-08      0.00000E+00      5.56940E+05      0.00000E+00
      5.30610E-08      0.00000E+00      5.39040E+05      0.00000E+00
      5.44290E-08      0.00000E+00      5.39760E+05      0.00000E+00
      5.58510E-08      0.00000E+00      5.52610E+05      0.00000E+00
      5.73290E-08      0.00000E+00      5.25890E+05      0.00000E+00
      5.84710E-08      0.00000E+00      5.23220E+05      0.00000E+00
      5.92550E-08      0.00000E+00      5.21010E+05      0.00000E+00
      6.04670E-08      0.00000E+00      4.99020E+05      0.00000E+00
      6.21340E-08      0.00000E+00      5.02210E+05      0.00000E+00
      6.34230E-08      0.00000E+00      5.34970E+05      0.00000E+00
      6.43090E-08      0.00000E+00      5.22540E+05      0.00000E+00
      6.56810E-08      0.00000E+00      5.08010E+05      0.00000E+00
      6.70820E-08      0.00000E+00      4.82200E+05      0.00000E+00
      6.80460E-08      0.00000E+00      5.06790E+05      0.00000E+00
      6.95400E-08      0.00000E+00      4.98360E+05      0.00000E+00
      7.15980E-08      0.00000E+00      4.96080E+05      0.00000E+00
      7.37490E-08      0.00000E+00      5.00580E+05      0.00000E+00
      7.59990E-08      0.00000E+00      4.92980E+05      0.00000E+00
      7.83530E-08      0.00000E+00      4.73470E+05      0.00000E+00
      8.08180E-08      0.00000E+00      4.86630E+05      0.00000E+00
      8.27330E-08      0.00000E+00      4.81760E+05      0.00000E+00
      8.40550E-08      0.00000E+00      5.00730E+05      0.00000E+00
      8.61110E-08      0.00000E+00      4.82070E+05      0.00000E+00
      8.89550E-08      0.00000E+00      4.65650E+05      0.00000E+00
