# entry       : 21704 
# subentry    : 011 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG) 
# year        : 1980 
# author      : C.Wagemans 
# institute   : 2BLGMOL 
# reference   : (J,ANE,7,495,1980) 
# facility    : {'type': 'LINAC', 'x4code': '2ZZZGEL'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      1.99910E-06      0.00000E+00      1.47430E+04      0.00000E+00       # Lab                   
      1.96620E-06      0.00000E+00      1.81010E+04      0.00000E+00       # Lab                   
      1.93420E-06      0.00000E+00      2.20610E+04      0.00000E+00       # Lab                   
      1.90290E-06      0.00000E+00      2.30910E+04      0.00000E+00       # Lab                   
      1.87240E-06      0.00000E+00      1.78000E+04      0.00000E+00       # Lab                   
      1.84260E-06      0.00000E+00      2.17260E+04      0.00000E+00       # Lab                   
      1.81350E-06      0.00000E+00      1.92390E+04      0.00000E+00       # Lab                   
      1.78510E-06      0.00000E+00      2.30980E+04      0.00000E+00       # Lab                   
      1.75740E-06      0.00000E+00      1.62590E+04      0.00000E+00       # Lab                   
      1.73020E-06      0.00000E+00      2.14420E+04      0.00000E+00       # Lab                   
      1.70380E-06      0.00000E+00      2.01000E+04      0.00000E+00       # Lab                   
      1.67790E-06      0.00000E+00      2.20100E+04      0.00000E+00       # Lab                   
      1.65260E-06      0.00000E+00      2.06350E+04      0.00000E+00       # Lab                   
      1.62790E-06      0.00000E+00      1.81110E+04      0.00000E+00       # Lab                   
      1.60370E-06      0.00000E+00      1.90640E+04      0.00000E+00       # Lab                   
      1.58010E-06      0.00000E+00      2.14810E+04      0.00000E+00       # Lab                   
      1.55690E-06      0.00000E+00      2.21080E+04      0.00000E+00       # Lab                   
      1.53430E-06      0.00000E+00      1.79720E+04      0.00000E+00       # Lab                   
      1.51220E-06      0.00000E+00      1.58710E+04      0.00000E+00       # Lab                   
      1.49050E-06      0.00000E+00      2.27450E+04      0.00000E+00       # Lab                   
      1.46930E-06      0.00000E+00      2.08430E+04      0.00000E+00       # Lab                   
      1.44860E-06      0.00000E+00      2.18190E+04      0.00000E+00       # Lab                   
      1.42830E-06      0.00000E+00      2.46760E+04      0.00000E+00       # Lab                   
      1.40840E-06      0.00000E+00      2.04980E+04      0.00000E+00       # Lab                   
      1.38890E-06      0.00000E+00      2.36470E+04      0.00000E+00       # Lab                   
      1.36990E-06      0.00000E+00      2.44130E+04      0.00000E+00       # Lab                   
      1.35120E-06      0.00000E+00      2.87960E+04      0.00000E+00       # Lab                   
      1.33290E-06      0.00000E+00      2.71970E+04      0.00000E+00       # Lab                   
      1.31500E-06      0.00000E+00      2.26810E+04      0.00000E+00       # Lab                   
      1.29740E-06      0.00000E+00      2.75580E+04      0.00000E+00       # Lab                   
      1.28020E-06      0.00000E+00      2.95610E+04      0.00000E+00       # Lab                   
      1.26330E-06      0.00000E+00      2.71340E+04      0.00000E+00       # Lab                   
      1.24680E-06      0.00000E+00      2.22690E+04      0.00000E+00       # Lab                   
      1.23050E-06      0.00000E+00      3.08650E+04      0.00000E+00       # Lab                   
      1.21460E-06      0.00000E+00      3.29510E+04      0.00000E+00       # Lab                   
      1.19900E-06      0.00000E+00      3.18050E+04      0.00000E+00       # Lab                   
      1.18370E-06      0.00000E+00      3.46450E+04      0.00000E+00       # Lab                   
      1.16870E-06      0.00000E+00      2.35080E+04      0.00000E+00       # Lab                   
