# entry       : 12502 
# subentry    : 008 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG) 
# year        : 1958 
# author      : L.M.Bollinger 
# institute   : 1USAANL 
# reference   : (C,58GENEVA,15,127,195809) 
# facility    : {'type': 'REAC', 'x4code': '1USAORL'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      4.57000E-07      6.14000E-13      2.82000E+05      0.00000E+00       # Lab                   
      4.71000E-07      6.14000E-13      2.45000E+05      0.00000E+00       # Lab                   
      4.86000E-07      6.14000E-13      2.17000E+05      0.00000E+00       # Lab                   
      5.01000E-07      6.14000E-13      1.90000E+05      0.00000E+00       # Lab                   
      5.17000E-07      6.14000E-13      1.71000E+05      0.00000E+00       # Lab                   
      5.34000E-07      6.14000E-13      1.45000E+05      0.00000E+00       # Lab                   
      5.52000E-07      6.14000E-13      1.32000E+05      0.00000E+00       # Lab                   
      5.70000E-07      6.14000E-13      1.17000E+05      0.00000E+00       # Lab                   
      5.90000E-07      6.14000E-13      1.06000E+05      0.00000E+00       # Lab                   
      6.11000E-07      6.14000E-13      9.70000E+04      0.00000E+00       # Lab                   
      6.32000E-07      6.14000E-13      8.90000E+04      0.00000E+00       # Lab                   
      6.55000E-07      6.14000E-13      8.30000E+04      0.00000E+00       # Lab                   
      6.79000E-07      6.14000E-13      7.50000E+04      0.00000E+00       # Lab                   
      7.05000E-07      6.14000E-13      6.80000E+04      0.00000E+00       # Lab                   
      7.32000E-07      6.14000E-13      6.30000E+04      0.00000E+00       # Lab                   
      7.61000E-07      6.14000E-13      5.80000E+04      0.00000E+00       # Lab                   
      7.90000E-07      6.14000E-13      5.30000E+04      0.00000E+00       # Lab                   
      8.23000E-07      6.14000E-13      4.90000E+04      0.00000E+00       # Lab                   
      8.57000E-07      6.14000E-13      4.50000E+04      0.00000E+00       # Lab                   
      8.93000E-07      6.14000E-13      4.10000E+04      0.00000E+00       # Lab                   
      1.60000E-06      6.14000E-13      2.10000E+04      0.00000E+00       # Lab                   
      1.68000E-06      6.14000E-13      1.95000E+04      0.00000E+00       # Lab                   
      1.79000E-06      6.14000E-13      1.82000E+04      0.00000E+00       # Lab                   
      1.90000E-06      6.14000E-13      1.73000E+04      0.00000E+00       # Lab                   
      2.02000E-06      6.14000E-13      1.63000E+04      0.00000E+00       # Lab                   
      2.16000E-06      6.14000E-13      1.47000E+04      0.00000E+00       # Lab                   
      2.30000E-06      6.14000E-13      1.51000E+04      0.00000E+00       # Lab                   
      2.47000E-06      6.14000E-13      1.39000E+04      0.00000E+00       # Lab                   
      2.65000E-06      6.14000E-13      1.31000E+04      0.00000E+00       # Lab                   
      2.85000E-06      6.14000E-13      1.23000E+04      0.00000E+00       # Lab                   
