# entry       : 30670 
# subentry    : 002 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG) 
# year        : 1982 
# author      : Zhou Xianjian 
# institute   : 3CPRAEP 
# reference   : (J,CNP,4,131,1982) 
# facilitie   : {'type': 'VDG', 'x4code': '3CPRAEP'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      1.00000E+00      0.00000E+00      1.86000E+03      0.00000E+00       # Lab                   
      1.20000E+00      0.00000E+00      1.87600E+03      0.00000E+00       # Lab                   
      1.40000E+00      0.00000E+00      1.98400E+03      0.00000E+00       # Lab                   
      1.60000E+00      0.00000E+00      1.95800E+03      0.00000E+00       # Lab                   
      3.40000E+00      0.00000E+00      1.85200E+03      0.00000E+00       # Lab                   
      3.60000E+00      0.00000E+00      1.82400E+03      0.00000E+00       # Lab                   
      3.80000E+00      0.00000E+00      1.82500E+03      0.00000E+00       # Lab                   
      4.00000E+00      0.00000E+00      1.79600E+03      0.00000E+00       # Lab                   
      4.20000E+00      0.00000E+00      1.78100E+03      0.00000E+00       # Lab                   
      4.40000E+00      0.00000E+00      1.76700E+03      0.00000E+00       # Lab                   
      4.60000E+00      0.00000E+00      1.75600E+03      0.00000E+00       # Lab                   
      4.80000E+00      0.00000E+00      1.69800E+03      0.00000E+00       # Lab                   
      5.00000E+00      0.00000E+00      1.69600E+03      0.00000E+00       # Lab                   
      5.20000E+00      0.00000E+00      1.66400E+03      0.00000E+00       # Lab                   
      5.40000E+00      0.00000E+00      1.66000E+03      0.00000E+00       # Lab                   
      5.60000E+00      0.00000E+00      1.68300E+03      0.00000E+00       # Lab                   
