# entry       : 40716 
# subentry    : 003 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG) 
# year        : 1964 
# author      : S.M.Dubrovina 
# institute   : 4CCPKUR 
# reference   : (J,DOK,157,(3),561,64) 
# facility    : {'x4code': 'VDG'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      1.63000E-03      8.00000E-04      3.97500E+03      7.55000E+02       # Lab                   
      3.06000E-03      0.00000E+00      2.80000E+03      3.50000E+02       # Lab                   
      6.55000E-03      0.00000E+00      2.70000E+03      3.00000E+02       # Lab                   
      1.36000E-02      0.00000E+00      2.05000E+03      1.50000E+02       # Lab                   
      1.75000E-02      0.00000E+00      1.72000E+03      2.50000E+02       # Lab                   
      2.16000E-02      0.00000E+00      2.08000E+03      2.30000E+02       # Lab                   
      2.57000E-02      0.00000E+00      1.68000E+03      1.20000E+02       # Lab                   
      2.78000E-02      8.00000E-03      1.70000E+03      2.50000E+02       # Lab                   
      3.84000E-02      0.00000E+00      1.90000E+03      2.00000E+02       # Lab                   
      4.45000E-02      0.00000E+00      1.67000E+03      1.50000E+02       # Lab                   
      5.64000E-02      0.00000E+00      1.77000E+03      1.30000E+02       # Lab                   
      6.62000E-02      0.00000E+00      1.75000E+03      1.50000E+02       # Lab                   
      8.04000E-02      0.00000E+00      1.62000E+03      1.40000E+02       # Lab                   
      8.95000E-02      1.00000E-02      1.78000E+03      2.00000E+02       # Lab                   
      1.10000E-01      0.00000E+00      1.68000E+03      1.70000E+02       # Lab                   
      1.15000E-01      0.00000E+00      1.75000E+03      1.50000E+02       # Lab                   
      1.25000E-01      0.00000E+00      1.65000E+03      1.00000E+02       # Lab                   
      1.30000E-01      0.00000E+00      1.70000E+03      1.00000E+02       # Lab                   
      1.34000E-01      0.00000E+00      1.63000E+03      1.30000E+02       # Lab                   
      1.56000E-01      0.00000E+00      1.55000E+03      8.00000E+01       # Lab                   
      2.13000E-01      2.00000E-02      1.63000E+03      7.00000E+01       # Lab                   
      2.70000E-01      2.00000E-02      1.55000E+03      8.00000E+01       # Lab                   
      3.42000E-01      2.00000E-02      1.60000E+03      1.00000E+02       # Lab                   
      3.98000E-01      2.00000E-02      1.56000E+03      6.00000E+01       # Lab                   
      4.49000E-01      2.00000E-02      1.60000E+03      1.00000E+02       # Lab                   
      4.75500E-01      2.00000E-02      1.60000E+03      1.00000E+02       # Lab                   
      5.07000E-01      2.00000E-02      1.61000E+03      1.00000E+02       # Lab                   
      5.55000E-01      2.00000E-02      1.55000E+03      1.00000E+02       # Lab                   
      6.30000E-01      2.00000E-02      1.52000E+03      8.00000E+01       # Lab                   
      6.89000E-01      2.00000E-02      1.52000E+03      9.00000E+01       # Lab                   
      7.42000E-01      2.00000E-02      1.57000E+03      8.00000E+01       # Lab                   
      7.96000E-01      2.00000E-02      1.55000E+03      1.00000E+02       # Lab                   
      8.72000E-01      2.00000E-02      1.64000E+03      9.00000E+01       # Lab                   
      9.11000E-01      2.00000E-02      1.63000E+03      9.00000E+01       # Lab                   
      9.79000E-01      2.00000E-02      1.67000E+03      8.00000E+01       # Lab                   
      1.00000E+00      2.00000E-02      1.65000E+03      8.00000E+01       # Lab                   
      1.00500E+00      2.00000E-02      1.74000E+03      7.00000E+01       # Lab                   
      1.10000E+00      2.00000E-02      1.72000E+03      8.00000E+01       # Lab                   
      1.20000E+00      2.00000E-02      1.71000E+03      7.00000E+01       # Lab                   
      1.25000E+00      2.00000E-02      1.77000E+03      9.00000E+01       # Lab                   
      1.30000E+00      2.00000E-02      1.76000E+03      9.00000E+01       # Lab                   
      1.39000E+00      2.00000E-02      1.86000E+03      8.00000E+01       # Lab                   
