# entry       : 20132 
# subentry    : 002 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG) 
# year        : 1972 
# author      : A.J.Deruytter 
# institute   : 2ZZZGEL 
# reference   : (J,JNE,26,293,1972) 
# facility    : {'type': 'LINAC', 'x4code': '2ZZZGEL'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      1.98100E-08      0.00000E+00      8.26500E+05      1.70000E+04       # Lab                   
      1.99500E-08      0.00000E+00      8.35200E+05      1.70000E+04       # Lab                   
      2.02100E-08      0.00000E+00      8.22200E+05      1.70000E+04       # Lab                   
      2.04600E-08      0.00000E+00      8.07600E+05      1.70000E+04       # Lab                   
      2.07200E-08      0.00000E+00      7.98000E+05      1.60000E+04       # Lab                   
      2.09900E-08      0.00000E+00      7.79300E+05      1.60000E+04       # Lab                   
      2.12600E-08      0.00000E+00      8.28100E+05      1.60000E+04       # Lab                   
      2.15400E-08      0.00000E+00      8.06900E+05      1.60000E+04       # Lab                   
      2.18200E-08      0.00000E+00      7.94200E+05      1.50000E+04       # Lab                   
      2.21100E-08      0.00000E+00      7.94800E+05      1.50000E+04       # Lab                   
      2.24000E-08      0.00000E+00      7.74500E+05      1.50000E+04       # Lab                   
      2.27000E-08      0.00000E+00      7.61000E+05      1.40000E+04       # Lab                   
      2.30000E-08      0.00000E+00      7.81600E+05      1.40000E+04       # Lab                   
      2.33100E-08      0.00000E+00      7.50500E+05      1.40000E+04       # Lab                   
      2.36300E-08      0.00000E+00      7.63500E+05      1.40000E+04       # Lab                   
      2.39500E-08      0.00000E+00      7.67700E+05      1.40000E+04       # Lab                   
      2.42800E-08      0.00000E+00      7.52500E+05      1.30000E+04       # Lab                   
      2.46200E-08      0.00000E+00      7.39400E+05      1.30000E+04       # Lab                   
      2.49700E-08      0.00000E+00      7.45400E+05      1.30000E+04       # Lab                   
      2.53200E-08      0.00000E+00      7.57400E+05      1.30000E+04       # Lab                   
      2.56800E-08      0.00000E+00      7.36500E+05      1.20000E+04       # Lab                   
      2.60500E-08      0.00000E+00      7.26000E+05      1.20000E+04       # Lab                   
      2.64200E-08      0.00000E+00      7.30700E+05      1.20000E+04       # Lab                   
      2.68000E-08      0.00000E+00      7.23300E+05      1.20000E+04       # Lab                   
      2.72000E-08      0.00000E+00      7.25200E+05      1.10000E+04       # Lab                   
      2.76000E-08      0.00000E+00      7.11400E+05      1.10000E+04       # Lab                   
      2.80100E-08      0.00000E+00      7.01000E+05      1.10000E+04       # Lab                   
      2.84200E-08      0.00000E+00      6.99100E+05      1.10000E+04       # Lab                   
      2.88500E-08      0.00000E+00      6.94200E+05      1.10000E+04       # Lab                   
      2.92900E-08      0.00000E+00      6.98300E+05      1.10000E+04       # Lab                   
      2.97400E-08      0.00000E+00      6.81400E+05      1.00000E+04       # Lab                   
      3.02000E-08      0.00000E+00      6.70900E+05      1.00000E+04       # Lab                   
      3.06600E-08      0.00000E+00      6.67400E+05      1.00000E+04       # Lab                   
      3.11400E-08      0.00000E+00      6.85800E+05      1.00000E+04       # Lab                   
      3.16400E-08      0.00000E+00      6.73000E+05      1.00000E+04       # Lab                   
      3.21400E-08      0.00000E+00      6.68500E+05      1.00000E+04       # Lab                   
      3.26500E-08      0.00000E+00      6.58900E+05      9.00000E+03       # Lab                   
      3.31800E-08      0.00000E+00      6.47100E+05      9.00000E+03       # Lab                   
      3.37200E-08      0.00000E+00      6.56100E+05      9.00000E+03       # Lab                   
      3.42700E-08      0.00000E+00      6.37900E+05      9.00000E+03       # Lab                   
      3.48400E-08      0.00000E+00      6.38600E+05      9.00000E+03       # Lab                   
      3.54200E-08      0.00000E+00      6.37300E+05      9.00000E+03       # Lab                   
      3.60200E-08      0.00000E+00      6.34000E+05      9.00000E+03       # Lab                   
      3.66300E-08      0.00000E+00      6.21800E+05      8.00000E+03       # Lab                   
      3.72600E-08      0.00000E+00      6.13400E+05      8.00000E+03       # Lab                   
      3.79000E-08      0.00000E+00      6.09000E+05      8.00000E+03       # Lab                   
      3.85600E-08      0.00000E+00      6.18200E+05      8.00000E+03       # Lab                   
      3.92400E-08      0.00000E+00      6.11400E+05      8.00000E+03       # Lab                   
      3.99300E-08      0.00000E+00      6.03300E+05      8.00000E+03       # Lab                   
      4.06500E-08      0.00000E+00      6.01900E+05      8.00000E+03       # Lab                   
      4.13800E-08      0.00000E+00      5.96500E+05      8.00000E+03       # Lab                   
      4.21300E-08      0.00000E+00      5.98600E+05      7.00000E+03       # Lab                   
      4.29100E-08      0.00000E+00      5.71500E+05      7.00000E+03       # Lab                   
      4.37000E-08      0.00000E+00      5.73800E+05      7.00000E+03       # Lab                   
      4.45200E-08      0.00000E+00      5.75000E+05      7.00000E+03       # Lab                   
      4.53600E-08      0.00000E+00      5.72100E+05      7.00000E+03       # Lab                   
      4.62300E-08      0.00000E+00      5.70600E+05      7.00000E+03       # Lab                   
      4.71200E-08      0.00000E+00      5.80100E+05      7.00000E+03       # Lab                   
      4.80300E-08      0.00000E+00      5.55700E+05      7.00000E+03       # Lab                   
      4.89800E-08      0.00000E+00      5.51200E+05      7.00000E+03       # Lab                   
      4.99500E-08      0.00000E+00      5.50000E+05      7.00000E+03       # Lab                   
      5.09500E-08      0.00000E+00      5.55900E+05      6.00000E+03       # Lab                   
      5.19800E-08      0.00000E+00      5.45500E+05      6.00000E+03       # Lab                   
      5.30400E-08      0.00000E+00      5.48800E+05      6.00000E+03       # Lab                   
      5.41400E-08      0.00000E+00      5.33100E+05      6.00000E+03       # Lab                   
