# entry       : 21704 
# subentry    : 007 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG,,AV) 
# year        : 1980 
# author      : C.Wagemans 
# institute   : 2BLGMOL 
# reference   : (J,ANE,7,495,1980) 
# facilitie   : {'type': 'LINAC', 'x4code': '2ZZZGEL'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      1.00000E-07      0.00000E+00      5.27100E+05      0.00000E+00       # Lab                   
      5.00000E-07      0.00000E+00      1.18330E+06      0.00000E+00       # Lab                   
      2.00000E-05      0.00000E+00      1.03800E+05      0.00000E+00       # Lab                   
      3.00000E-05      0.00000E+00      3.22000E+04      0.00000E+00       # Lab                   
      4.00000E-05      0.00000E+00      2.90000E+03      0.00000E+00       # Lab                   
      5.00000E-05      0.00000E+00      2.45000E+04      0.00000E+00       # Lab                   
      1.00000E-04      0.00000E+00      5.74000E+04      0.00000E+00       # Lab                   
      2.00000E-04      0.00000E+00      1.89100E+04      0.00000E+00       # Lab                   
      3.00000E-04      0.00000E+00      1.78900E+04      0.00000E+00       # Lab                   
      1.00000E-03      0.00000E+00      8.02000E+03      0.00000E+00       # Lab                   
      5.00000E-03      0.00000E+00      3.37000E+03      0.00000E+00       # Lab                   
      6.00000E-03      0.00000E+00      2.30000E+03      0.00000E+00       # Lab                   
      1.00000E-02      0.00000E+00      2.10000E+03      0.00000E+00       # Lab                   
      2.00000E-02      0.00000E+00      1.81000E+03      0.00000E+00       # Lab                   
      3.00000E-02      0.00000E+00      1.62000E+03      0.00000E+00       # Lab                   
