# entry       : 10035 
# subentry    : 008 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG) 
# year        : 1971 
# author      : R.Gwin 
# institute   : 1USAORL 
# reference   : (J,NSE,45,25,197107) 
# facility    : {'type': 'LINAC', 'x4code': '1USARPI'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      1.89550E-08      0.00000E+00      8.46770E+05      0.00000E+00       # Lab                   
      1.91870E-08      0.00000E+00      8.33590E+05      0.00000E+00       # Lab                   
      1.94240E-08      0.00000E+00      8.24590E+05      0.00000E+00       # Lab                   
      1.96640E-08      0.00000E+00      8.34850E+05      0.00000E+00       # Lab                   
      1.99100E-08      0.00000E+00      8.35210E+05      0.00000E+00       # Lab                   
      2.01600E-08      0.00000E+00      8.11870E+05      0.00000E+00       # Lab                   
      2.04150E-08      0.00000E+00      8.21830E+05      0.00000E+00       # Lab                   
      2.06740E-08      0.00000E+00      8.24110E+05      0.00000E+00       # Lab                   
      2.09390E-08      0.00000E+00      7.94840E+05      0.00000E+00       # Lab                   
      2.12090E-08      0.00000E+00      8.01900E+05      0.00000E+00       # Lab                   
      2.14840E-08      0.00000E+00      7.92790E+05      0.00000E+00       # Lab                   
      2.17640E-08      0.00000E+00      8.02370E+05      0.00000E+00       # Lab                   
      2.20500E-08      0.00000E+00      7.83870E+05      0.00000E+00       # Lab                   
      2.23410E-08      0.00000E+00      7.80880E+05      0.00000E+00       # Lab                   
      2.26390E-08      0.00000E+00      7.81670E+05      0.00000E+00       # Lab                   
      2.29420E-08      0.00000E+00      7.80410E+05      0.00000E+00       # Lab                   
      2.32510E-08      0.00000E+00      7.73070E+05      0.00000E+00       # Lab                   
      2.35670E-08      0.00000E+00      7.72120E+05      0.00000E+00       # Lab                   
      2.38890E-08      0.00000E+00      7.49310E+05      0.00000E+00       # Lab                   
      2.42180E-08      0.00000E+00      7.57950E+05      0.00000E+00       # Lab                   
      2.45540E-08      0.00000E+00      7.52240E+05      0.00000E+00       # Lab                   
      2.48970E-08      0.00000E+00      7.45470E+05      0.00000E+00       # Lab                   
      2.52470E-08      0.00000E+00      7.42350E+05      0.00000E+00       # Lab                   
      2.56040E-08      0.00000E+00      7.37450E+05      0.00000E+00       # Lab                   
      2.59690E-08      0.00000E+00      7.25420E+05      0.00000E+00       # Lab                   
      2.63420E-08      0.00000E+00      7.26450E+05      0.00000E+00       # Lab                   
      2.67230E-08      0.00000E+00      7.20330E+05      0.00000E+00       # Lab                   
      2.71130E-08      0.00000E+00      7.28460E+05      0.00000E+00       # Lab                   
      2.75110E-08      0.00000E+00      7.13330E+05      0.00000E+00       # Lab                   
      2.79180E-08      0.00000E+00      7.08710E+05      0.00000E+00       # Lab                   
      2.83330E-08      0.00000E+00      7.09430E+05      0.00000E+00       # Lab                   
      2.87590E-08      0.00000E+00      7.02900E+05      0.00000E+00       # Lab                   
      2.91930E-08      0.00000E+00      6.96390E+05      0.00000E+00       # Lab                   
      2.96380E-08      0.00000E+00      6.91830E+05      0.00000E+00       # Lab                   
      3.00930E-08      0.00000E+00      6.87290E+05      0.00000E+00       # Lab                   
