# entry       : 40487 
# subentry    : 002 
# pointer     : 2 
# reaction    : (94-PU-239(N,F),,SIG,,AV) 
# year        : 1979 
# author      : Yu.V.Ryabov 
# institute   : 4RUSJIA 
# reference   : (J,AE,46,154,1979) 
# facilitie   : {'type': 'REAC', 'x4code': '4ZZZDUB'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      2.00000E-05      0.00000E+00      9.82400E+04      0.00000E+00       # Lab                   
      3.00000E-05      0.00000E+00      3.10200E+04      0.00000E+00       # Lab                   
      4.00000E-05      0.00000E+00      4.08000E+03      0.00000E+00       # Lab                   
      5.00000E-05      0.00000E+00      2.68000E+04      0.00000E+00       # Lab                   
      6.00000E-05      0.00000E+00      7.17700E+04      0.00000E+00       # Lab                   
      7.00000E-05      0.00000E+00      5.76900E+04      0.00000E+00       # Lab                   
      8.00000E-05      0.00000E+00      6.41800E+04      0.00000E+00       # Lab                   
      9.00000E-05      0.00000E+00      6.62700E+04      0.00000E+00       # Lab                   
      1.00000E-04      0.00000E+00      3.08500E+04      0.00000E+00       # Lab                   
      2.00000E-04      0.00000E+00      1.83100E+04      0.00000E+00       # Lab                   
      3.00000E-04      0.00000E+00      1.79400E+04      0.00000E+00       # Lab                   
      4.00000E-04      0.00000E+00      8.89000E+03      0.00000E+00       # Lab                   
      5.00000E-04      0.00000E+00      9.08000E+03      0.00000E+00       # Lab                   
      6.00000E-04      0.00000E+00      1.56900E+04      0.00000E+00       # Lab                   
      7.00000E-04      0.00000E+00      5.03000E+03      0.00000E+00       # Lab                   
      8.00000E-04      0.00000E+00      5.80000E+03      0.00000E+00       # Lab                   
      9.00000E-04      0.00000E+00      5.09000E+03      0.00000E+00       # Lab                   
      1.00000E-03      0.00000E+00      8.72000E+03      0.00000E+00       # Lab                   
      2.00000E-03      0.00000E+00      4.31000E+03      0.00000E+00       # Lab                   
      3.00000E-03      0.00000E+00      3.10000E+03      0.00000E+00       # Lab                   
