# entry       : 40741 
# subentry    : 006 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG) 
# year        : 1958 
# author      : S.P.Kalinin 
# institute   : 4CCPKUR 
# reference   : (C,58GENEVA,16,136(2149),5809) 
# facility    : {'x4code': 'CYCLO'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      3.00000E+00      0.00000E+00      1.95000E+03      0.00000E+00       # Lab                   
      3.60000E+00      0.00000E+00      2.00000E+03      0.00000E+00       # Lab                   
      4.10000E+00      0.00000E+00      1.97000E+03      0.00000E+00       # Lab                   
      4.80000E+00      0.00000E+00      1.92000E+03      0.00000E+00       # Lab                   
      5.25000E+00      0.00000E+00      2.00000E+03      0.00000E+00       # Lab                   
      5.70000E+00      0.00000E+00      1.98000E+03      0.00000E+00       # Lab                   
      6.10000E+00      0.00000E+00      1.97000E+03      0.00000E+00       # Lab                   
      6.50000E+00      0.00000E+00      2.07000E+03      0.00000E+00       # Lab                   
      6.90000E+00      0.00000E+00      2.19000E+03      0.00000E+00       # Lab                   
      7.30000E+00      0.00000E+00      2.32000E+03      0.00000E+00       # Lab                   
      7.75000E+00      0.00000E+00      2.39000E+03      0.00000E+00       # Lab                   
      8.00000E+00      0.00000E+00      2.42000E+03      0.00000E+00       # Lab                   
      8.25000E+00      0.00000E+00      2.38000E+03      0.00000E+00       # Lab                   
