# entry       : 12523 
# subentry    : 002 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG) 
# year        : 1966 
# author      : E.R.Shunk 
# institute   : 1USALAS 
# reference   : (C,66WASH,,979,196603) 
# facility    : None
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      2.00300E-05      0.00000E+00      1.22300E+03      1.19854E+03       # Lab                   
      2.00500E-05      0.00000E+00      6.83300E+02      9.56620E+02       # Lab                   
      2.00800E-05      0.00000E+00      5.55200E+02      1.06043E+03       # Lab                   
      2.01100E-05      0.00000E+00      6.33900E+02      1.12200E+03       # Lab                   
      2.01400E-05      0.00000E+00      9.12700E+02      7.94049E+02       # Lab                   
      2.01600E-05      0.00000E+00      4.76000E+02      9.09160E+02       # Lab                   
      2.01900E-05      0.00000E+00      8.31900E+02      1.04819E+03       # Lab                   
      2.02200E-05      0.00000E+00      1.22000E+03      1.35420E+03       # Lab                   
      2.02400E-05      0.00000E+00      9.15400E+02      9.70324E+02       # Lab                   
      2.02700E-05      0.00000E+00      1.08000E+03      8.74800E+02       # Lab                   
      2.03000E-05      0.00000E+00      5.72500E+02      1.14500E+03       # Lab                   
      2.03300E-05      0.00000E+00      1.14500E+03      6.98450E+02       # Lab                   
      2.03500E-05      0.00000E+00      6.29300E+02      8.81020E+02       # Lab                   
      2.03800E-05      0.00000E+00      1.41700E+02      1.11801E+03       # Lab                   
      2.04100E-05      0.00000E+00      6.20100E+02      1.07897E+03       # Lab                   
      2.04400E-05      0.00000E+00      6.24800E+02      1.05591E+03       # Lab                   
      2.04700E-05      0.00000E+00      4.68700E+02      9.18652E+02       # Lab                   
      2.04900E-05      0.00000E+00      5.82900E+02      7.05309E+02       # Lab                   
      2.05200E-05      0.00000E+00      6.96200E+02      7.65820E+02       # Lab                   
      2.05500E-05      0.00000E+00      1.00000E+01      6.11000E+01       # Lab                   
      2.05800E-05      0.00000E+00      4.77900E+02      1.02271E+03       # Lab                   
      2.06000E-05      0.00000E+00      9.85200E+02      8.17716E+02       # Lab                   
      2.06300E-05      0.00000E+00      5.67300E+02      7.99893E+02       # Lab                   
      2.06600E-05      0.00000E+00      9.81800E+02      7.26532E+02       # Lab                   
