# entry       : 20476 
# subentry    : 003 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG,,AV) 
# year        : 1970 
# author      : M.G.Schomberg 
# institute   : 2UK HAR 
# reference   : (C,70HELSINKI,1,315,1970) 
# facility    : {'type': 'LINAC', 'x4code': '2UK HAR'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      1.00000E-04      0.00000E+00      1.85500E+04      0.00000E+00       # Lab                   
      2.00000E-04      0.00000E+00      1.84300E+04      0.00000E+00       # Lab                   
      3.00000E-04      0.00000E+00      8.76000E+03      0.00000E+00       # Lab                   
      4.00000E-04      0.00000E+00      9.75000E+03      0.00000E+00       # Lab                   
      5.00000E-04      0.00000E+00      1.56800E+04      0.00000E+00       # Lab                   
      6.00000E-04      0.00000E+00      4.80000E+03      0.00000E+00       # Lab                   
      7.00000E-04      0.00000E+00      5.49000E+03      0.00000E+00       # Lab                   
      8.00000E-04      0.00000E+00      5.38000E+03      0.00000E+00       # Lab                   
      9.00000E-04      0.00000E+00      8.04000E+03      0.00000E+00       # Lab                   
      1.00000E-03      0.00000E+00      4.71000E+03      0.00000E+00       # Lab                   
      2.00000E-03      0.00000E+00      3.43000E+03      0.00000E+00       # Lab                   
      3.00000E-03      0.00000E+00      3.11000E+03      0.00000E+00       # Lab                   
      4.00000E-03      0.00000E+00      2.43000E+03      0.00000E+00       # Lab                   
      6.00000E-03      0.00000E+00      2.03000E+03      0.00000E+00       # Lab                   
      7.00000E-03      0.00000E+00      2.16000E+03      0.00000E+00       # Lab                   
      8.00000E-03      0.00000E+00      2.20000E+03      0.00000E+00       # Lab                   
      9.00000E-03      0.00000E+00      1.90000E+03      0.00000E+00       # Lab                   
      1.00000E-02      0.00000E+00      1.72000E+03      0.00000E+00       # Lab                   
      1.50000E-02      0.00000E+00      1.60000E+03      0.00000E+00       # Lab                   
      2.00000E-02      0.00000E+00      1.56000E+03      0.00000E+00       # Lab                   
      2.50000E-02      0.00000E+00      1.62000E+03      0.00000E+00       # Lab                   
