# entry       : 10267 
# subentry    : 002 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG,,AV) 
# year        : 1976 
# author      : R.Gwin 
# institute   : 1USAORL 
# reference   : (J,NSE,59,79,1976) 
# facilitie   : {'type': 'LINAC', 'x4code': '1USAORL'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      1.00000E-04      0.00000E+00      5.69600E+04      0.00000E+00       # Lab                   
      2.00000E-04      0.00000E+00      1.79600E+04      0.00000E+00       # Lab                   
      3.00000E-04      0.00000E+00      1.79000E+04      0.00000E+00       # Lab                   
      4.00000E-04      0.00000E+00      8.48000E+03      0.00000E+00       # Lab                   
      5.00000E-04      0.00000E+00      9.40000E+03      0.00000E+00       # Lab                   
      6.00000E-04      0.00000E+00      1.54600E+04      0.00000E+00       # Lab                   
      7.00000E-04      0.00000E+00      4.55000E+03      0.00000E+00       # Lab                   
      8.00000E-04      0.00000E+00      5.34000E+03      0.00000E+00       # Lab                   
      9.00000E-04      0.00000E+00      5.10000E+03      0.00000E+00       # Lab                   
      1.00000E-03      0.00000E+00      7.83000E+03      0.00000E+00       # Lab                   
      2.00000E-03      0.00000E+00      4.52000E+03      0.00000E+00       # Lab                   
      3.00000E-03      0.00000E+00      3.32000E+03      0.00000E+00       # Lab                   
      4.00000E-03      0.00000E+00      3.04000E+03      0.00000E+00       # Lab                   
      5.00000E-03      0.00000E+00      2.37000E+03      0.00000E+00       # Lab                   
      6.00000E-03      0.00000E+00      2.32000E+03      0.00000E+00       # Lab                   
      7.00000E-03      0.00000E+00      2.05000E+03      0.00000E+00       # Lab                   
      8.00000E-03      0.00000E+00      2.11000E+03      0.00000E+00       # Lab                   
      9.00000E-03      0.00000E+00      2.28000E+03      0.00000E+00       # Lab                   
      1.00000E-02      0.00000E+00      1.92000E+03      0.00000E+00       # Lab                   
      2.00000E-02      0.00000E+00      1.78000E+03      0.00000E+00       # Lab                   
      3.00000E-02      0.00000E+00      1.64000E+03      0.00000E+00       # Lab                   
      4.00000E-02      0.00000E+00      1.61000E+03      0.00000E+00       # Lab                   
      5.00000E-02      0.00000E+00      1.54000E+03      0.00000E+00       # Lab                   
      6.00000E-02      0.00000E+00      1.66000E+03      0.00000E+00       # Lab                   
      7.00000E-02      0.00000E+00      1.62000E+03      0.00000E+00       # Lab                   
      8.00000E-02      0.00000E+00      1.64000E+03      0.00000E+00       # Lab                   
      9.00000E-02      0.00000E+00      1.52000E+03      0.00000E+00       # Lab                   
      1.00000E-01      0.00000E+00      1.54000E+03      0.00000E+00       # Lab                   
      2.00000E-01      0.00000E+00      1.61000E+03      0.00000E+00       # Lab                   
