# entry       : 40312 
# subentry    : 004 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG,,AV) 
# year        : 1976 
# author      : Yu.V.Ryabov 
# institute   : 4ZZZDUB 
# reference   : (J,SJA,41,655,1976) 
# facilitie   : {'type': 'REAC', 'x4code': '4ZZZDUB'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      1.97000E-04      0.00000E+00      1.87100E+04      9.40000E+02       # Lab                   
      2.97000E-04      0.00000E+00      1.90600E+04      9.80000E+02       # Lab                   
      3.98000E-04      0.00000E+00      8.65000E+03      4.30000E+02       # Lab                   
      4.97000E-04      0.00000E+00      1.02800E+04      5.60000E+02       # Lab                   
      5.85000E-04      0.00000E+00      1.30900E+04      9.20000E+02       # Lab                   
      6.99000E-04      0.00000E+00      6.05000E+03      4.50000E+02       # Lab                   
      8.08000E-04      0.00000E+00      5.39000E+03      3.80000E+02       # Lab                   
      8.95000E-04      0.00000E+00      5.76000E+03      4.00000E+02       # Lab                   
      9.97000E-04      0.00000E+00      6.84000E+03      4.80000E+02       # Lab                   
      1.91200E-03      0.00000E+00      4.70000E+03      3.30000E+02       # Lab                   
      2.93000E-03      0.00000E+00      3.39000E+03      2.70000E+02       # Lab                   
