# entry       : 20951 
# subentry    : 002 
# pointer     : 2 
# reaction    : (94-PU-239(N,F),,SIG,,AV) 
# year        : 1972 
# author      : J.P.Theobald 
# institute   : 2ZZZGEL 
# reference   : (P,EANDC(E)-150U,116,7205) 
# facility    : {'x4code': 'LINAC'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      5.00000E-05      0.00000E+00      7.46200E+04      0.00000E+00       # Lab                   
      6.00000E-05      0.00000E+00      5.44500E+04      0.00000E+00       # Lab                   
      7.00000E-05      0.00000E+00      7.05800E+04      0.00000E+00       # Lab                   
      8.00000E-05      0.00000E+00      6.85700E+04      0.00000E+00       # Lab                   
      9.00000E-05      0.00000E+00      2.82300E+04      0.00000E+00       # Lab                   
      2.00000E-04      0.00000E+00      1.75400E+04      0.00000E+00       # Lab                   
      3.00000E-04      0.00000E+00      7.06000E+03      0.00000E+00       # Lab                   
      4.00000E-04      0.00000E+00      8.27000E+03      0.00000E+00       # Lab                   
      5.00000E-04      0.00000E+00      1.47200E+04      0.00000E+00       # Lab                   
      6.00000E-04      0.00000E+00      3.02000E+03      0.00000E+00       # Lab                   
      7.00000E-04      0.00000E+00      4.84000E+03      0.00000E+00       # Lab                   
      8.00000E-04      0.00000E+00      3.83000E+03      0.00000E+00       # Lab                   
      9.00000E-04      0.00000E+00      7.26000E+03      0.00000E+00       # Lab                   
      1.00000E-03      0.00000E+00      3.22000E+03      0.00000E+00       # Lab                   
