# entry       : 40487 
# subentry    : 004 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG) 
# year        : 1979 
# author      : Yu.V.Ryabov 
# institute   : 4RUSJIA 
# reference   : (J,AE,46,154,1979) 
# facilitie   : {'type': 'REAC', 'x4code': '4ZZZDUB'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      3.11000E-03      0.00000E+00      3.32000E+03      0.00000E+00       # Lab                   
      3.27000E-03      0.00000E+00      3.29000E+03      0.00000E+00       # Lab                   
      3.45000E-03      0.00000E+00      3.24000E+03      0.00000E+00       # Lab                   
      3.63000E-03      0.00000E+00      3.05000E+03      0.00000E+00       # Lab                   
      3.83000E-03      0.00000E+00      2.84000E+03      0.00000E+00       # Lab                   
      4.05000E-03      0.00000E+00      2.67000E+03      0.00000E+00       # Lab                   
      4.29000E-03      0.00000E+00      2.65000E+03      0.00000E+00       # Lab                   
      4.55000E-03      0.00000E+00      2.29000E+03      0.00000E+00       # Lab                   
      4.84000E-03      0.00000E+00      2.33000E+03      0.00000E+00       # Lab                   
      5.15000E-03      0.00000E+00      2.25000E+03      0.00000E+00       # Lab                   
      5.49000E-03      0.00000E+00      2.01000E+03      0.00000E+00       # Lab                   
      5.87000E-03      0.00000E+00      2.17000E+03      0.00000E+00       # Lab                   
      6.29000E-03      0.00000E+00      1.83000E+03      0.00000E+00       # Lab                   
      6.76000E-03      0.00000E+00      2.01000E+03      0.00000E+00       # Lab                   
      7.28000E-03      0.00000E+00      2.16000E+03      0.00000E+00       # Lab                   
      7.86000E-03      0.00000E+00      2.18000E+03      0.00000E+00       # Lab                   
      8.52000E-03      0.00000E+00      2.19000E+03      0.00000E+00       # Lab                   
      9.26000E-03      0.00000E+00      1.97000E+03      0.00000E+00       # Lab                   
      1.01000E-02      0.00000E+00      1.82000E+03      0.00000E+00       # Lab                   
      1.10500E-02      0.00000E+00      1.61000E+03      0.00000E+00       # Lab                   
      1.21700E-02      0.00000E+00      1.74000E+03      0.00000E+00       # Lab                   
      1.34500E-02      0.00000E+00      1.66000E+03      0.00000E+00       # Lab                   
      1.49500E-02      0.00000E+00      1.67000E+03      0.00000E+00       # Lab                   
      1.67000E-02      0.00000E+00      1.78000E+03      0.00000E+00       # Lab                   
      1.88000E-02      0.00000E+00      1.69000E+03      0.00000E+00       # Lab                   
      2.13000E-02      0.00000E+00      1.69000E+03      0.00000E+00       # Lab                   
      2.42700E-02      0.00000E+00      1.62000E+03      0.00000E+00       # Lab                   
      2.81300E-02      0.00000E+00      1.63000E+03      0.00000E+00       # Lab                   
      3.28300E-02      0.00000E+00      1.56000E+03      0.00000E+00       # Lab                   
      3.88200E-02      0.00000E+00      1.53000E+03      0.00000E+00       # Lab                   
      4.66200E-02      0.00000E+00      1.51000E+03      0.00000E+00       # Lab                   
      5.70300E-02      0.00000E+00      1.50000E+03      0.00000E+00       # Lab                   
      7.13900E-02      0.00000E+00      1.53000E+03      0.00000E+00       # Lab                   
      9.19700E-02      0.00000E+00      1.48000E+03      0.00000E+00       # Lab                   
