# entry       : 14271 
# subentry    : 004 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG) 
# year        : 2010 
# author      : F.Tovesson 
# institute   : 1USALAS 
# reference   : (J,NSE,165,224,2010) 
# facility    : {'type': 'LINAC', 'x4code': '1USALAS'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      2.00680E-01      0.00000E+00      1.38500E+03      0.00000E+00       # Lab                   
      2.03010E-01      0.00000E+00      1.43300E+03      0.00000E+00       # Lab                   
      2.05360E-01      0.00000E+00      1.49700E+03      0.00000E+00       # Lab                   
      2.07730E-01      0.00000E+00      1.52400E+03      0.00000E+00       # Lab                   
      2.10140E-01      0.00000E+00      1.52100E+03      0.00000E+00       # Lab                   
      2.12570E-01      0.00000E+00      1.50500E+03      0.00000E+00       # Lab                   
      2.15030E-01      0.00000E+00      1.49100E+03      0.00000E+00       # Lab                   
      2.17520E-01      0.00000E+00      1.48600E+03      0.00000E+00       # Lab                   
      2.20040E-01      0.00000E+00      1.49600E+03      0.00000E+00       # Lab                   
      2.22590E-01      0.00000E+00      1.50800E+03      0.00000E+00       # Lab                   
      2.25170E-01      0.00000E+00      1.50900E+03      0.00000E+00       # Lab                   
      2.27780E-01      0.00000E+00      1.49300E+03      0.00000E+00       # Lab                   
      2.30410E-01      0.00000E+00      1.48300E+03      0.00000E+00       # Lab                   
      2.33080E-01      0.00000E+00      1.50200E+03      0.00000E+00       # Lab                   
      2.35780E-01      0.00000E+00      1.51800E+03      0.00000E+00       # Lab                   
      2.38510E-01      0.00000E+00      1.51000E+03      0.00000E+00       # Lab                   
      2.41270E-01      0.00000E+00      1.49400E+03      0.00000E+00       # Lab                   
      2.44070E-01      0.00000E+00      1.48000E+03      0.00000E+00       # Lab                   
      2.46890E-01      0.00000E+00      1.46800E+03      0.00000E+00       # Lab                   
      2.49750E-01      0.00000E+00      1.47200E+03      0.00000E+00       # Lab                   
      2.52640E-01      0.00000E+00      1.49200E+03      0.00000E+00       # Lab                   
      2.55570E-01      0.00000E+00      1.50600E+03      0.00000E+00       # Lab                   
      2.58530E-01      0.00000E+00      1.50800E+03      0.00000E+00       # Lab                   
      2.61520E-01      0.00000E+00      1.50400E+03      0.00000E+00       # Lab                   
      2.64550E-01      0.00000E+00      1.50000E+03      0.00000E+00       # Lab                   
      2.67610E-01      0.00000E+00      1.49900E+03      0.00000E+00       # Lab                   
      2.70710E-01      0.00000E+00      1.51100E+03      0.00000E+00       # Lab                   
      2.73850E-01      0.00000E+00      1.54700E+03      0.00000E+00       # Lab                   
      2.77020E-01      0.00000E+00      1.58500E+03      0.00000E+00       # Lab                   
      2.80230E-01      0.00000E+00      1.58600E+03      0.00000E+00       # Lab                   
      2.83470E-01      0.00000E+00      1.55400E+03      0.00000E+00       # Lab                   
      2.86750E-01      0.00000E+00      1.52900E+03      0.00000E+00       # Lab                   
      2.90070E-01      0.00000E+00      1.53800E+03      0.00000E+00       # Lab                   
      2.93430E-01      0.00000E+00      1.56000E+03      0.00000E+00       # Lab                   
      2.96830E-01      0.00000E+00      1.56400E+03      0.00000E+00       # Lab                   
      3.00270E-01      0.00000E+00      1.54300E+03      0.00000E+00       # Lab                   
      3.03740E-01      0.00000E+00      1.51400E+03      0.00000E+00       # Lab                   
      3.07260E-01      0.00000E+00      1.49800E+03      0.00000E+00       # Lab                   
      3.10820E-01      0.00000E+00      1.50400E+03      0.00000E+00       # Lab                   
      3.14420E-01      0.00000E+00      1.52400E+03      0.00000E+00       # Lab                   
