# entry       : 10301 
# subentry    : 002 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG,,AV) 
# year        : 1972 
# author      : L.W.Weston 
# institute   : 1USAORL 
# reference   : (J,ANS,15,480,197206) 
# facilitie   : {'type': 'LINAC', 'x4code': '1USAORL'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      2.00000E-05      0.00000E+00      1.05800E+05      3.00000E+03       # Lab                   
      3.00000E-05      0.00000E+00      3.28900E+04      3.00000E+03       # Lab                   
      4.00000E-05      0.00000E+00      3.09000E+03      3.00000E+03       # Lab                   
      5.00000E-05      0.00000E+00      2.62100E+04      3.00000E+03       # Lab                   
      6.00000E-05      0.00000E+00      7.54800E+04      3.00000E+03       # Lab                   
      7.00000E-05      0.00000E+00      5.65900E+04      3.00000E+03       # Lab                   
      8.00000E-05      0.00000E+00      6.27500E+04      3.00000E+03       # Lab                   
      9.00000E-05      0.00000E+00      6.81800E+04      3.00000E+03       # Lab                   
      1.00000E-04      0.00000E+00      3.08100E+04      3.00000E+03       # Lab                   
      2.00000E-04      0.00000E+00      1.84100E+04      3.00000E+03       # Lab                   
      3.00000E-04      0.00000E+00      1.77700E+04      3.00000E+03       # Lab                   
      4.00000E-04      0.00000E+00      8.43000E+03      3.00000E+03       # Lab                   
      5.00000E-04      0.00000E+00      9.47000E+03      3.00000E+03       # Lab                   
      6.00000E-04      0.00000E+00      1.56400E+04      3.00000E+03       # Lab                   
      7.00000E-04      0.00000E+00      4.38000E+03      3.00000E+03       # Lab                   
      8.00000E-04      0.00000E+00      5.54000E+03      3.00000E+03       # Lab                   
      9.00000E-04      0.00000E+00      5.02000E+03      3.00000E+03       # Lab                   
      1.00000E-03      0.00000E+00      8.02000E+03      3.00000E+03       # Lab                   
      2.00000E-03      0.00000E+00      4.45000E+03      3.00000E+03       # Lab                   
      3.00000E-03      0.00000E+00      3.25000E+03      3.00000E+03       # Lab                   
      4.00000E-03      0.00000E+00      2.95000E+03      3.00000E+03       # Lab                   
      5.00000E-03      0.00000E+00      2.35000E+03      3.00000E+03       # Lab                   
      6.00000E-03      0.00000E+00      2.13000E+03      3.00000E+03       # Lab                   
      7.00000E-03      0.00000E+00      2.01000E+03      3.00000E+03       # Lab                   
      8.00000E-03      0.00000E+00      2.03000E+03      3.00000E+03       # Lab                   
      9.00000E-03      0.00000E+00      2.06000E+03      3.00000E+03       # Lab                   
      1.00000E-02      0.00000E+00      1.76000E+03      3.00000E+03       # Lab                   
