# entry       : 10267 
# subentry    : 015 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG) 
# year        : 1976 
# author      : R.Gwin 
# institute   : 1USAORL 
# reference   : (J,NSE,59,79,1976) 
# facilitie   : {'type': 'LINAC', 'x4code': '1USAORL'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      1.20000E-08      0.00000E+00      1.09016E+06      4.36900E+03       # Lab                   
      1.40000E-08      0.00000E+00      1.02658E+06      4.09300E+03       # Lab                   
      1.60000E-08      0.00000E+00      9.52749E+05      3.75500E+03       # Lab                   
      1.80000E-08      0.00000E+00      9.04971E+05      3.49100E+03       # Lab                   
      2.00000E-08      0.00000E+00      8.59065E+05      3.26400E+03       # Lab                   
      2.20000E-08      0.00000E+00      8.15418E+05      3.05700E+03       # Lab                   
      2.40000E-08      0.00000E+00      7.70294E+05      2.87300E+03       # Lab                   
      2.60000E-08      0.00000E+00      7.40450E+05      2.72700E+03       # Lab                   
      2.80000E-08      0.00000E+00      7.19923E+05      2.60100E+03       # Lab                   
      3.00000E-08      0.00000E+00      6.99277E+05      2.49900E+03       # Lab                   
      3.20000E-08      0.00000E+00      6.77730E+05      2.40700E+03       # Lab                   
      3.40000E-08      0.00000E+00      6.57608E+05      2.32500E+03       # Lab                   
      3.60000E-08      0.00000E+00      6.46416E+05      2.27900E+03       # Lab                   
      3.80000E-08      0.00000E+00      6.30234E+05      2.22100E+03       # Lab                   
      4.00000E-08      0.00000E+00      6.16019E+05      2.18200E+03       # Lab                   
      4.20000E-08      0.00000E+00      6.06399E+05      2.14700E+03       # Lab                   
      4.40000E-08      0.00000E+00      5.93219E+05      2.11800E+03       # Lab                   
      4.60000E-08      0.00000E+00      5.77946E+05      2.08600E+03       # Lab                   
      4.80000E-08      0.00000E+00      5.67433E+05      2.06300E+03       # Lab                   
      5.00000E-08      0.00000E+00      5.63829E+05      2.05600E+03       # Lab                   
      5.20000E-08      0.00000E+00      5.47991E+05      2.02800E+03       # Lab                   
      5.40000E-08      0.00000E+00      5.44636E+05      2.02900E+03       # Lab                   
      5.60000E-08      0.00000E+00      5.30672E+05      2.01200E+03       # Lab                   
      5.80000E-08      0.00000E+00      5.27428E+05      2.01700E+03       # Lab                   
      6.00000E-08      0.00000E+00      5.23511E+05      2.02300E+03       # Lab                   
      6.20000E-08      0.00000E+00      5.17696E+05      2.02300E+03       # Lab                   
      6.40000E-08      0.00000E+00      5.10036E+05      2.02700E+03       # Lab                   
