# entry       : 40487 
# subentry    : 007 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG,,AV) 
# year        : 1979 
# author      : Yu.V.Ryabov 
# institute   : 4RUSJIA 
# reference   : (J,AE,46,154,1979) 
# facilitie   : {'type': 'REAC', 'x4code': '4ZZZDUB'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      2.00000E-05      0.00000E+00      9.86480E+04      9.20000E+02       # Lab                   
      3.00000E-05      0.00000E+00      3.24780E+04      1.90300E+03       # Lab                   
      4.00000E-05      0.00000E+00      3.97800E+03      5.21000E+02       # Lab                   
      5.00000E-05      0.00000E+00      2.55700E+04      1.33700E+03       # Lab                   
      6.00000E-05      0.00000E+00      7.16230E+04      1.71100E+03       # Lab                   
      7.00000E-05      0.00000E+00      5.74000E+04      5.36000E+02       # Lab                   
      8.00000E-05      0.00000E+00      6.36430E+04      7.14000E+02       # Lab                   
      9.00000E-05      0.00000E+00      6.58800E+04      1.27300E+03       # Lab                   
      1.00000E-04      0.00000E+00      3.16230E+04      5.86000E+02       # Lab                   
      2.00000E-04      0.00000E+00      1.83100E+04      4.18000E+02       # Lab                   
      3.00000E-04      0.00000E+00      1.77350E+04      3.28000E+02       # Lab                   
      4.00000E-04      0.00000E+00      8.64500E+03      3.10000E+02       # Lab                   
      5.00000E-04      0.00000E+00      9.52400E+03      5.39000E+02       # Lab                   
      6.00000E-04      0.00000E+00      1.58480E+04      6.24000E+02       # Lab                   
      7.00000E-04      0.00000E+00      4.92300E+03      3.03000E+02       # Lab                   
      8.00000E-04      0.00000E+00      5.84500E+03      3.78000E+02       # Lab                   
      9.00000E-04      0.00000E+00      5.23300E+03      2.17000E+02       # Lab                   
      1.00000E-03      0.00000E+00      8.71800E+03      2.85000E+02       # Lab                   
      2.00000E-03      0.00000E+00      4.49500E+03      2.63000E+02       # Lab                   
      3.00000E-03      0.00000E+00      3.21500E+03      8.70000E+02       # Lab                   
