# entry       : 20786 
# subentry    : 004 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG) 
# year        : 1978 
# author      : K.Kari 
# institute   : 2GERKFK 
# reference   : (R,KFK-2673,1978) 
# facility    : {'type': 'ISOCY', 'x4code': '2GERKFK'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      2.08900E+01      0.00000E+00      2.24000E+03      0.00000E+00       # Lab                   
      2.04500E+01      0.00000E+00      2.22000E+03      0.00000E+00       # Lab                   
      2.00200E+01      0.00000E+00      2.22000E+03      0.00000E+00       # Lab                   
      1.96000E+01      0.00000E+00      2.20000E+03      0.00000E+00       # Lab                   
      1.92000E+01      0.00000E+00      2.22000E+03      0.00000E+00       # Lab                   
      1.88100E+01      0.00000E+00      2.20000E+03      0.00000E+00       # Lab                   
      1.84300E+01      0.00000E+00      2.22000E+03      0.00000E+00       # Lab                   
      1.80700E+01      0.00000E+00      2.24000E+03      0.00000E+00       # Lab                   
      1.77100E+01      0.00000E+00      2.26000E+03      0.00000E+00       # Lab                   
      1.73600E+01      0.00000E+00      2.29000E+03      0.00000E+00       # Lab                   
      1.70300E+01      0.00000E+00      2.32000E+03      0.00000E+00       # Lab                   
      1.67000E+01      0.00000E+00      2.34000E+03      0.00000E+00       # Lab                   
      1.63900E+01      0.00000E+00      2.35000E+03      0.00000E+00       # Lab                   
      1.60800E+01      0.00000E+00      2.38000E+03      0.00000E+00       # Lab                   
      1.57800E+01      0.00000E+00      2.39000E+03      0.00000E+00       # Lab                   
      1.54900E+01      0.00000E+00      2.40000E+03      0.00000E+00       # Lab                   
      1.52100E+01      0.00000E+00      2.39000E+03      0.00000E+00       # Lab                   
      1.49300E+01      0.00000E+00      2.39000E+03      0.00000E+00       # Lab                   
      1.46700E+01      0.00000E+00      2.39000E+03      0.00000E+00       # Lab                   
      1.44100E+01      0.00000E+00      2.34000E+03      0.00000E+00       # Lab                   
      1.41500E+01      0.00000E+00      2.33000E+03      0.00000E+00       # Lab                   
      1.39100E+01      0.00000E+00      2.33000E+03      0.00000E+00       # Lab                   
      1.36700E+01      0.00000E+00      2.30000E+03      0.00000E+00       # Lab                   
      1.34300E+01      0.00000E+00      2.28000E+03      0.00000E+00       # Lab                   
      1.32000E+01      0.00000E+00      2.30000E+03      0.00000E+00       # Lab                   
      1.29800E+01      0.00000E+00      2.25000E+03      0.00000E+00       # Lab                   
      1.27700E+01      0.00000E+00      2.23000E+03      0.00000E+00       # Lab                   
      1.25500E+01      0.00000E+00      2.22000E+03      0.00000E+00       # Lab                   
      1.23500E+01      0.00000E+00      2.21000E+03      0.00000E+00       # Lab                   
      1.21500E+01      0.00000E+00      2.21000E+03      0.00000E+00       # Lab                   
      1.19500E+01      0.00000E+00      2.20000E+03      0.00000E+00       # Lab                   
      1.17600E+01      0.00000E+00      2.20000E+03      0.00000E+00       # Lab                   
      1.15700E+01      0.00000E+00      2.21000E+03      0.00000E+00       # Lab                   
      1.13900E+01      0.00000E+00      2.21000E+03      0.00000E+00       # Lab                   
      1.12100E+01      0.00000E+00      2.21000E+03      0.00000E+00       # Lab                   
      1.10400E+01      0.00000E+00      2.22000E+03      0.00000E+00       # Lab                   
      1.08700E+01      0.00000E+00      2.20000E+03      0.00000E+00       # Lab                   
      1.07100E+01      0.00000E+00      2.20000E+03      0.00000E+00       # Lab                   
      1.05400E+01      0.00000E+00      2.21000E+03      0.00000E+00       # Lab                   
      1.03800E+01      0.00000E+00      2.23000E+03      0.00000E+00       # Lab                   
