# entry       : 12502 
# subentry    : 009 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG) 
# year        : 1958 
# author      : L.M.Bollinger 
# institute   : 1USAANL 
# reference   : (C,58GENEVA,15,127,195809) 
# facility    : {'type': 'REAC', 'x4code': '1USAORL'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      7.71000E-06      1.00000E-13      1.85000E+05      0.00000E+00       # Lab                   
      7.74000E-06      1.00000E-13      3.27000E+05      0.00000E+00       # Lab                   
      7.76000E-06      1.00000E-13      4.10000E+05      0.00000E+00       # Lab                   
      7.78000E-06      1.00000E-13      6.07000E+05      0.00000E+00       # Lab                   
      7.81000E-06      1.00000E-13      7.34000E+05      0.00000E+00       # Lab                   
      7.83000E-06      1.00000E-13      7.46000E+05      0.00000E+00       # Lab                   
      7.86000E-06      1.00000E-13      7.08000E+05      0.00000E+00       # Lab                   
      7.88000E-06      1.00000E-13      6.12000E+05      0.00000E+00       # Lab                   
      7.91000E-06      1.00000E-13      4.12000E+05      0.00000E+00       # Lab                   
      7.93000E-06      1.00000E-13      2.77000E+05      0.00000E+00       # Lab                   
      1.01900E-05      1.00000E-13      2.51000E+04      0.00000E+00       # Lab                   
      1.03000E-05      1.00000E-13      2.05000E+04      0.00000E+00       # Lab                   
      1.04000E-05      1.00000E-13      4.60000E+04      0.00000E+00       # Lab                   
      1.05300E-05      1.00000E-13      7.18000E+04      0.00000E+00       # Lab                   
      1.06100E-05      1.00000E-13      9.48000E+04      0.00000E+00       # Lab                   
      1.06500E-05      1.00000E-13      1.39000E+05      0.00000E+00       # Lab                   
      1.06900E-05      1.00000E-13      2.13000E+05      0.00000E+00       # Lab                   
      1.07300E-05      1.00000E-13      2.38000E+05      0.00000E+00       # Lab                   
      1.07600E-05      1.00000E-13      3.96000E+05      0.00000E+00       # Lab                   
      1.08100E-05      1.00000E-13      5.76000E+05      0.00000E+00       # Lab                   
      1.08500E-05      1.00000E-13      7.61000E+05      0.00000E+00       # Lab                   
      1.08900E-05      1.00000E-13      9.50000E+05      0.00000E+00       # Lab                   
      1.09300E-05      1.00000E-13      1.00000E+06      0.00000E+00       # Lab                   
      1.09700E-05      1.00000E-13      9.13000E+05      0.00000E+00       # Lab                   
      1.10100E-05      1.00000E-13      7.56000E+05      0.00000E+00       # Lab                   
      1.10500E-05      1.00000E-13      5.17000E+05      0.00000E+00       # Lab                   
      1.10900E-05      1.00000E-13      8.39000E+05      0.00000E+00       # Lab                   
      1.11300E-05      1.00000E-13      2.89000E+05      0.00000E+00       # Lab                   
      1.11800E-05      1.00000E-13      2.72000E+05      0.00000E+00       # Lab                   
      1.12200E-05      1.00000E-13      1.77000E+05      0.00000E+00       # Lab                   
      1.12600E-05      1.00000E-13      1.65000E+05      0.00000E+00       # Lab                   
      1.13000E-05      1.00000E-13      1.02000E+05      0.00000E+00       # Lab                   
      1.13500E-05      1.00000E-13      1.40000E+05      0.00000E+00       # Lab                   
      1.14300E-05      1.00000E-13      9.81000E+04      0.00000E+00       # Lab                   
      1.15700E-05      1.00000E-13      1.03000E+05      0.00000E+00       # Lab                   
      1.16600E-05      1.00000E-13      1.14000E+05      0.00000E+00       # Lab                   
      1.17000E-05      1.00000E-13      1.43000E+05      0.00000E+00       # Lab                   
      1.17500E-05      1.00000E-13      2.06000E+05      0.00000E+00       # Lab                   
      1.17900E-05      1.00000E-13      3.12000E+05      0.00000E+00       # Lab                   
      1.18400E-05      1.00000E-13      3.76000E+05      0.00000E+00       # Lab                   
      1.18800E-05      1.00000E-13      3.81000E+05      0.00000E+00       # Lab                   
      1.19300E-05      1.00000E-13      3.11000E+05      0.00000E+00       # Lab                   
      1.19800E-05      1.00000E-13      1.62000E+05      0.00000E+00       # Lab                   
      1.20200E-05      1.00000E-13      9.73000E+04      0.00000E+00       # Lab                   
      1.20700E-05      1.00000E-13      4.89000E+04      0.00000E+00       # Lab                   
