# entry       : 20917 
# subentry    : 023 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG,,,DERIV) 
# year        : 1966 
# author      : F.D.Brooks 
# institute   : 2UK HAR 
# reference   : (R,AERE-M-1709,196609) 
# facility    : {'type': 'LINAC', 'x4code': '2UK HAR'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      8.30300E-06      0.00000E+00      8.17000E+03      6.60000E+02       # Lab                   
      8.33300E-06      0.00000E+00      6.72000E+03      6.70000E+02       # Lab                   
      8.36200E-06      0.00000E+00      6.65000E+03      6.10000E+02       # Lab                   
      8.39200E-06      0.00000E+00      6.50000E+03      6.20000E+02       # Lab                   
      8.42200E-06      0.00000E+00      6.24000E+03      5.70000E+02       # Lab                   
      8.45200E-06      0.00000E+00      5.62000E+03      5.80000E+02       # Lab                   
      8.48200E-06      0.00000E+00      4.92000E+03      5.50000E+02       # Lab                   
      8.51300E-06      0.00000E+00      5.17000E+03      5.60000E+02       # Lab                   
      8.54300E-06      0.00000E+00      4.53000E+03      5.10000E+02       # Lab                   
      8.57400E-06      0.00000E+00      5.13000E+03      5.60000E+02       # Lab                   
      8.60500E-06      0.00000E+00      4.85000E+03      5.80000E+02       # Lab                   
      8.63600E-06      0.00000E+00      4.82000E+03      5.30000E+02       # Lab                   
      8.66700E-06      0.00000E+00      4.72000E+03      6.00000E+02       # Lab                   
      8.69900E-06      0.00000E+00      4.39000E+03      5.00000E+02       # Lab                   
      8.73100E-06      0.00000E+00      4.31000E+03      5.20000E+02       # Lab                   
      8.76200E-06      0.00000E+00      4.16000E+03      5.20000E+02       # Lab                   
      8.79400E-06      0.00000E+00      4.29000E+03      5.10000E+02       # Lab                   
      8.82600E-06      0.00000E+00      4.42000E+03      4.90000E+02       # Lab                   
      8.85900E-06      0.00000E+00      4.14000E+03      5.50000E+02       # Lab                   
      8.89100E-06      0.00000E+00      4.02000E+03      5.50000E+02       # Lab                   
      8.92400E-06      0.00000E+00      3.72000E+03      4.90000E+02       # Lab                   
      8.95700E-06      0.00000E+00      3.87000E+03      5.40000E+02       # Lab                   
      8.99000E-06      0.00000E+00      3.61000E+03      6.00000E+02       # Lab                   
      9.02300E-06      0.00000E+00      3.78000E+03      5.20000E+02       # Lab                   
      9.05600E-06      0.00000E+00      3.95000E+03      5.20000E+02       # Lab                   
      9.09000E-06      0.00000E+00      3.91000E+03      5.20000E+02       # Lab                   
      9.12400E-06      0.00000E+00      4.03000E+03      5.20000E+02       # Lab                   
      9.15800E-06      0.00000E+00      3.95000E+03      5.40000E+02       # Lab                   
      9.19200E-06      0.00000E+00      3.90000E+03      5.50000E+02       # Lab                   
      9.22600E-06      0.00000E+00      4.30000E+03      5.80000E+02       # Lab                   
      9.26100E-06      0.00000E+00      4.21000E+03      5.40000E+02       # Lab                   
      9.29500E-06      0.00000E+00      4.30000E+03      5.40000E+02       # Lab                   
      9.33000E-06      0.00000E+00      4.32000E+03      5.70000E+02       # Lab                   
      9.36500E-06      0.00000E+00      4.31000E+03      5.90000E+02       # Lab                   
      9.40100E-06      0.00000E+00      4.87000E+03      6.40000E+02       # Lab                   
      9.43600E-06      0.00000E+00      5.00000E+03      5.50000E+02       # Lab                   
      9.47200E-06      0.00000E+00      5.12000E+03      6.10000E+02       # Lab                   
      9.50800E-06      0.00000E+00      4.72000E+03      6.70000E+02       # Lab                   
      9.54400E-06      0.00000E+00      4.93000E+03      6.10000E+02       # Lab                   
      9.58000E-06      0.00000E+00      5.30000E+03      6.90000E+02       # Lab                   
      9.61700E-06      0.00000E+00      5.23000E+03      6.00000E+02       # Lab                   
      9.65400E-06      0.00000E+00      5.87000E+03      6.50000E+02       # Lab                   
      9.69100E-06      0.00000E+00      5.81000E+03      7.40000E+02       # Lab                   
      9.72800E-06      0.00000E+00      6.38000E+03      7.40000E+02       # Lab                   
      9.76500E-06      0.00000E+00      6.53000E+03      7.20000E+02       # Lab                   
      9.80300E-06      0.00000E+00      6.95000E+03      7.00000E+02       # Lab                   
      9.84100E-06      0.00000E+00      7.54000E+03      7.00000E+02       # Lab                   
      9.87900E-06      0.00000E+00      7.42000E+03      7.40000E+02       # Lab                   
      9.91700E-06      0.00000E+00      8.00000E+03      7.80000E+02       # Lab                   
      9.95600E-06      0.00000E+00      8.69000E+03      7.50000E+02       # Lab                   
      9.99400E-06      0.00000E+00      9.20000E+03      8.60000E+02       # Lab                   
      1.00300E-05      0.00000E+00      9.71000E+03      8.70000E+02       # Lab                   
      1.00700E-05      0.00000E+00      1.10000E+04      8.90000E+02       # Lab                   
      1.01100E-05      0.00000E+00      1.17800E+04      9.00000E+02       # Lab                   
      1.01500E-05      0.00000E+00      1.27200E+04      9.70000E+02       # Lab                   
      1.01900E-05      0.00000E+00      1.42900E+04      9.80000E+02       # Lab                   
      1.02300E-05      0.00000E+00      1.55000E+04      9.70000E+02       # Lab                   
