# entry       : 30525 
# subentry    : 002 
# pointer     : 1 
# reaction    : (94-PU-239(N,F),,SIG) 
# year        : 1979 
# author      : I.Berceanu 
# institute   : 3RUMBUC 
# reference   : (J,RRP,24,(5),437,1979) 
# facilitie   : {'type': 'CHOPS', 'x4code': '3RUMBUC'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      9.13800E-09      0.00000E+00      1.03120E+06      6.55000E+04       # Lab                   
      9.21500E-09      0.00000E+00      9.54500E+05      6.23000E+04       # Lab                   
      9.29300E-09      0.00000E+00      9.03500E+05      6.04000E+04       # Lab                   
      9.37200E-09      0.00000E+00      9.84000E+05      6.03000E+04       # Lab                   
      9.45200E-09      0.00000E+00      1.03190E+06      5.86000E+04       # Lab                   
      9.55200E-09      0.00000E+00      1.06990E+06      5.77000E+04       # Lab                   
      9.61400E-09      0.00000E+00      1.14730E+06      5.70000E+04       # Lab                   
      9.69800E-09      0.00000E+00      1.12560E+06      5.58000E+04       # Lab                   
      9.78200E-09      0.00000E+00      1.08120E+06      5.44000E+04       # Lab                   
      9.86700E-09      0.00000E+00      1.06280E+06      5.27000E+04       # Lab                   
      9.95300E-09      0.00000E+00      1.01420E+06      5.16000E+04       # Lab                   
      1.00410E-08      0.00000E+00      1.00280E+06      5.00000E+04       # Lab                   
      1.01290E-08      0.00000E+00      1.07800E+06      5.01000E+04       # Lab                   
      1.02190E-08      0.00000E+00      1.12340E+06      4.98000E+04       # Lab                   
      1.03100E-08      0.00000E+00      1.14190E+06      4.82000E+04       # Lab                   
      1.04030E-08      0.00000E+00      1.12270E+06      4.70000E+04       # Lab                   
      1.04960E-08      0.00000E+00      1.08250E+06      4.39000E+04       # Lab                   
      1.05910E-08      0.00000E+00      1.07440E+06      4.23000E+04       # Lab                   
      1.06870E-08      0.00000E+00      1.05240E+06      4.07000E+04       # Lab                   
      1.07840E-08      0.00000E+00      1.03600E+06      3.94000E+04       # Lab                   
      1.08830E-08      0.00000E+00      1.00030E+06      3.86000E+04       # Lab                   
      1.09830E-08      0.00000E+00      9.96800E+05      3.77000E+04       # Lab                   
      1.10850E-08      0.00000E+00      1.04780E+06      3.76000E+04       # Lab                   
      1.11870E-08      0.00000E+00      1.09640E+06      3.71000E+04       # Lab                   
      1.12920E-08      0.00000E+00      1.10340E+06      3.65000E+04       # Lab                   
      1.13980E-08      0.00000E+00      1.11030E+06      3.55000E+04       # Lab                   
      1.15050E-08      0.00000E+00      1.02470E+06      3.37000E+04       # Lab                   
      1.16140E-08      0.00000E+00      1.00310E+06      3.26000E+04       # Lab                   
      1.17240E-08      0.00000E+00      9.80400E+05      3.15000E+04       # Lab                   
      1.18360E-08      0.00000E+00      9.45900E+05      3.05000E+04       # Lab                   
      1.19490E-08      0.00000E+00      9.84900E+05      3.01000E+04       # Lab                   
      1.20650E-08      0.00000E+00      9.54500E+05      2.91000E+04       # Lab                   
      1.21810E-08      0.00000E+00      9.60200E+05      2.84000E+04       # Lab                   
      1.23000E-08      0.00000E+00      9.70300E+05      2.77000E+04       # Lab                   
      1.24200E-08      0.00000E+00      9.49900E+05      2.66000E+04       # Lab                   
      1.25420E-08      0.00000E+00      9.92200E+05      2.63000E+04       # Lab                   
      1.26660E-08      0.00000E+00      9.98700E+05      2.55000E+04       # Lab                   
      1.27920E-08      0.00000E+00      9.85800E+05      2.50000E+04       # Lab                   
      1.29190E-08      0.00000E+00      9.86800E+05      2.45000E+04       # Lab                   
      1.30490E-08      0.00000E+00      9.79100E+05      2.39000E+04       # Lab                   
      1.31800E-08      0.00000E+00      9.71000E+05      2.35000E+04       # Lab                   
      1.33140E-08      0.00000E+00      9.75600E+05      2.31000E+04       # Lab                   
      1.34490E-08      0.00000E+00      9.77000E+05      2.31000E+04       # Lab                   
      1.35870E-08      0.00000E+00      9.55400E+05      2.29000E+04       # Lab                   
      1.37270E-08      0.00000E+00      9.35600E+05      2.25000E+04       # Lab                   
      1.38690E-08      0.00000E+00      9.37700E+05      2.20000E+04       # Lab                   
      1.40130E-08      0.00000E+00      9.45400E+05      2.14000E+04       # Lab                   
      1.41590E-08      0.00000E+00      9.46200E+05      2.07000E+04       # Lab                   
      1.43080E-08      0.00000E+00      9.60100E+05      2.02000E+04       # Lab                   
      1.44590E-08      0.00000E+00      9.66100E+05      1.99000E+04       # Lab                   
      1.46120E-08      0.00000E+00      9.50200E+05      1.94000E+04       # Lab                   
      1.47680E-08      0.00000E+00      9.26300E+05      1.89000E+04       # Lab                   
      1.49260E-08      0.00000E+00      9.19100E+05      1.85000E+04       # Lab                   
      1.50870E-08      0.00000E+00      9.14900E+05      1.81000E+04       # Lab                   
      1.52510E-08      0.00000E+00      9.15100E+05      1.76000E+04       # Lab                   
      1.54170E-08      0.00000E+00      9.27700E+05      1.73000E+04       # Lab                   
      1.55860E-08      0.00000E+00      9.28500E+05      1.70000E+04       # Lab                   
      1.57580E-08      0.00000E+00      9.21100E+05      1.65000E+04       # Lab                   
      1.59320E-08      0.00000E+00      9.20400E+05      1.61000E+04       # Lab                   
      1.61100E-08      0.00000E+00      9.14200E+05      1.57000E+04       # Lab                   
      1.62900E-08      0.00000E+00      9.14300E+05      1.52000E+04       # Lab                   
      1.64740E-08      0.00000E+00      9.03400E+05      1.48000E+04       # Lab                   
      1.66610E-08      0.00000E+00      8.98600E+05      1.45000E+04       # Lab                   
