# entry       : 20428 
# subentry    : 002 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG) 
# year        : 1975 
# author      : D.B.Gayther 
# institute   : 2UK HAR 
# reference   : (C,75WASH,2,564,1975) 
# facilitie   : {'type': 'LINAC', 'x4code': '2UK HAR'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      1.00480E-03      0.00000E+00      7.95230E+03      0.00000E+00       # Lab                   
      1.02250E-03      0.00000E+00      8.39180E+03      0.00000E+00       # Lab                   
      1.04070E-03      0.00000E+00      7.75220E+03      0.00000E+00       # Lab                   
      1.05930E-03      0.00000E+00      5.20180E+03      0.00000E+00       # Lab                   
      1.07850E-03      0.00000E+00      2.54710E+03      0.00000E+00       # Lab                   
      1.09820E-03      0.00000E+00      8.55130E+03      0.00000E+00       # Lab                   
      1.11850E-03      0.00000E+00      3.12460E+03      0.00000E+00       # Lab                   
      1.13930E-03      0.00000E+00      9.86400E+03      0.00000E+00       # Lab                   
      1.16070E-03      0.00000E+00      3.15030E+03      0.00000E+00       # Lab                   
      1.18270E-03      0.00000E+00      7.19710E+03      0.00000E+00       # Lab                   
      1.20530E-03      0.00000E+00      4.92770E+03      0.00000E+00       # Lab                   
      1.22860E-03      0.00000E+00      3.45770E+03      0.00000E+00       # Lab                   
      1.25260E-03      0.00000E+00      5.07910E+03      0.00000E+00       # Lab                   
      1.27730E-03      0.00000E+00      4.82670E+03      0.00000E+00       # Lab                   
      1.30270E-03      0.00000E+00      5.60090E+03      0.00000E+00       # Lab                   
      1.32890E-03      0.00000E+00      1.01610E+04      0.00000E+00       # Lab                   
      1.35590E-03      0.00000E+00      7.91550E+03      0.00000E+00       # Lab                   
      1.38380E-03      0.00000E+00      5.89730E+03      0.00000E+00       # Lab                   
      1.41250E-03      0.00000E+00      3.91000E+03      0.00000E+00       # Lab                   
      1.44200E-03      0.00000E+00      4.66060E+03      0.00000E+00       # Lab                   
      1.47260E-03      0.00000E+00      4.55180E+03      0.00000E+00       # Lab                   
      1.50410E-03      0.00000E+00      3.03020E+03      0.00000E+00       # Lab                   
      1.53660E-03      0.00000E+00      2.54290E+03      0.00000E+00       # Lab                   
      1.57020E-03      0.00000E+00      2.56420E+03      0.00000E+00       # Lab                   
      1.60490E-03      0.00000E+00      4.32500E+03      0.00000E+00       # Lab                   
      1.64080E-03      0.00000E+00      3.41580E+03      0.00000E+00       # Lab                   
      1.67790E-03      0.00000E+00      3.50860E+03      0.00000E+00       # Lab                   
      1.71630E-03      0.00000E+00      3.18980E+03      0.00000E+00       # Lab                   
      1.75600E-03      0.00000E+00      1.94100E+03      0.00000E+00       # Lab                   
      1.79710E-03      0.00000E+00      6.46840E+03      0.00000E+00       # Lab                   
      1.83960E-03      0.00000E+00      6.09200E+03      0.00000E+00       # Lab                   
      1.88370E-03      0.00000E+00      3.47940E+03      0.00000E+00       # Lab                   
      1.92940E-03      0.00000E+00      1.96320E+03      0.00000E+00       # Lab                   
      1.97680E-03      0.00000E+00      1.68470E+03      0.00000E+00       # Lab                   
      2.02590E-03      0.00000E+00      2.52790E+03      0.00000E+00       # Lab                   
      2.07690E-03      0.00000E+00      1.28800E+03      0.00000E+00       # Lab                   
      2.12980E-03      0.00000E+00      3.32240E+03      0.00000E+00       # Lab                   
      2.18480E-03      0.00000E+00      2.45010E+03      0.00000E+00       # Lab                   
      2.24200E-03      0.00000E+00      2.53070E+03      0.00000E+00       # Lab                   
      2.30140E-03      0.00000E+00      4.70770E+03      0.00000E+00       # Lab                   
      2.36320E-03      0.00000E+00      2.31720E+03      0.00000E+00       # Lab                   
      2.42750E-03      0.00000E+00      4.08440E+03      0.00000E+00       # Lab                   
      2.49450E-03      0.00000E+00      4.95450E+03      0.00000E+00       # Lab                   
      2.56430E-03      0.00000E+00      1.71900E+03      0.00000E+00       # Lab                   
      2.63710E-03      0.00000E+00      2.79900E+03      0.00000E+00       # Lab                   
      2.71310E-03      0.00000E+00      3.53050E+03      0.00000E+00       # Lab                   
      2.79230E-03      0.00000E+00      5.00370E+03      0.00000E+00       # Lab                   
      2.87510E-03      0.00000E+00      4.12150E+03      0.00000E+00       # Lab                   
      2.96160E-03      0.00000E+00      3.16920E+03      0.00000E+00       # Lab                   
      3.05210E-03      0.00000E+00      3.08570E+03      0.00000E+00       # Lab                   
      3.14680E-03      0.00000E+00      4.80900E+03      0.00000E+00       # Lab                   
      3.22050E-03      0.00000E+00      2.91050E+03      0.00000E+00       # Lab                   
      3.27120E-03      0.00000E+00      5.73480E+03      0.00000E+00       # Lab                   
      3.32320E-03      0.00000E+00      2.00270E+03      0.00000E+00       # Lab                   
      3.37630E-03      0.00000E+00      1.48770E+03      0.00000E+00       # Lab                   
      3.43080E-03      0.00000E+00      2.34310E+03      0.00000E+00       # Lab                   
      3.48670E-03      0.00000E+00      2.01000E+03      0.00000E+00       # Lab                   
      3.54380E-03      0.00000E+00      2.34740E+03      0.00000E+00       # Lab                   
      3.60250E-03      0.00000E+00      2.09490E+03      0.00000E+00       # Lab                   
      3.66250E-03      0.00000E+00      2.99090E+03      0.00000E+00       # Lab                   
      3.72410E-03      0.00000E+00      2.97500E+03      0.00000E+00       # Lab                   
      3.78730E-03      0.00000E+00      3.68520E+03      0.00000E+00       # Lab                   
      3.85210E-03      0.00000E+00      4.25890E+03      0.00000E+00       # Lab                   
      3.91850E-03      0.00000E+00      3.07270E+03      0.00000E+00       # Lab                   
      3.98670E-03      0.00000E+00      2.22150E+03      0.00000E+00       # Lab                   
      4.05670E-03      0.00000E+00      1.98190E+03      0.00000E+00       # Lab                   
      4.12850E-03      0.00000E+00      1.68590E+03      0.00000E+00       # Lab                   
      4.20230E-03      0.00000E+00      3.00890E+03      0.00000E+00       # Lab                   
      4.27810E-03      0.00000E+00      2.09330E+03      0.00000E+00       # Lab                   
      4.35590E-03      0.00000E+00      2.42730E+03      0.00000E+00       # Lab                   
      4.43590E-03      0.00000E+00      3.18640E+03      0.00000E+00       # Lab                   
      4.51810E-03      0.00000E+00      3.02170E+03      0.00000E+00       # Lab                   
      4.60260E-03      0.00000E+00      2.69010E+03      0.00000E+00       # Lab                   
      4.68950E-03      0.00000E+00      2.64390E+03      0.00000E+00       # Lab                   
      4.77890E-03      0.00000E+00      2.18160E+03      0.00000E+00       # Lab                   
      4.87080E-03      0.00000E+00      1.96550E+03      0.00000E+00       # Lab                   
      4.96550E-03      0.00000E+00      1.87350E+03      0.00000E+00       # Lab                   
      5.06290E-03      0.00000E+00      1.75480E+03      0.00000E+00       # Lab                   
      5.16320E-03      0.00000E+00      2.54740E+03      0.00000E+00       # Lab                   
      5.26660E-03      0.00000E+00      3.33140E+03      0.00000E+00       # Lab                   
      5.37300E-03      0.00000E+00      1.42620E+03      0.00000E+00       # Lab                   
      5.48280E-03      0.00000E+00      2.11260E+03      0.00000E+00       # Lab                   
      5.59590E-03      0.00000E+00      2.49700E+03      0.00000E+00       # Lab                   
      5.71260E-03      0.00000E+00      2.24740E+03      0.00000E+00       # Lab                   
      5.83290E-03      0.00000E+00      2.21040E+03      0.00000E+00       # Lab                   
      5.95710E-03      0.00000E+00      2.37780E+03      0.00000E+00       # Lab                   
      6.08530E-03      0.00000E+00      2.54820E+03      0.00000E+00       # Lab                   
      6.21770E-03      0.00000E+00      2.46240E+03      0.00000E+00       # Lab                   
      6.35450E-03      0.00000E+00      2.05210E+03      0.00000E+00       # Lab                   
      6.49580E-03      0.00000E+00      1.59070E+03      0.00000E+00       # Lab                   
      6.64190E-03      0.00000E+00      1.82750E+03      0.00000E+00       # Lab                   
      6.79300E-03      0.00000E+00      2.34010E+03      0.00000E+00       # Lab                   
      6.94920E-03      0.00000E+00      1.55360E+03      0.00000E+00       # Lab                   
      7.11100E-03      0.00000E+00      1.80350E+03      0.00000E+00       # Lab                   
      7.27840E-03      0.00000E+00      1.96810E+03      0.00000E+00       # Lab                   
      7.45190E-03      0.00000E+00      2.78260E+03      0.00000E+00       # Lab                   
