# entry       : 12316 
# subentry    : 009 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG) 
# year        : 1957 
# author      : R.K.Smith 
# institute   : 1USALAS 
# reference   : (J,BAP,2,196(K4),5704) 
# facilitie   : None
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      2.00000E+00      0.00000E+00      2.11000E+03      5.00000E+03       # Lab                   
      2.50000E+00      0.00000E+00      2.07000E+03      5.00000E+03       # Lab                   
      3.00000E+00      0.00000E+00      2.01000E+03      5.00000E+03       # Lab                   
      3.50000E+00      0.00000E+00      1.97000E+03      5.00000E+03       # Lab                   
      4.00000E+00      0.00000E+00      1.90000E+03      5.00000E+03       # Lab                   
      4.50000E+00      0.00000E+00      1.85000E+03      5.00000E+03       # Lab                   
      5.00000E+00      0.00000E+00      1.83000E+03      5.00000E+03       # Lab                   
      5.50000E+00      0.00000E+00      1.82000E+03      5.00000E+03       # Lab                   
      6.00000E+00      0.00000E+00      1.84000E+03      5.00000E+03       # Lab                   
      6.25000E+00      0.00000E+00      1.98000E+03      5.00000E+03       # Lab                   
      6.50000E+00      0.00000E+00      2.00000E+03      5.00000E+03       # Lab                   
      7.00000E+00      0.00000E+00      2.11000E+03      5.00000E+03       # Lab                   
      7.50000E+00      0.00000E+00      2.22000E+03      5.00000E+03       # Lab                   
      8.00000E+00      0.00000E+00      2.35000E+03      5.00000E+03       # Lab                   
      8.50000E+00      0.00000E+00      2.42000E+03      5.00000E+03       # Lab                   
      9.00000E+00      0.00000E+00      2.43000E+03      5.00000E+03       # Lab                   
      9.50000E+00      0.00000E+00      2.41000E+03      5.00000E+03       # Lab                   
      1.00000E+01      0.00000E+00      2.43000E+03      5.00000E+03       # Lab                   
      1.27000E+01      0.00000E+00      2.70000E+03      5.00000E+03       # Lab                   
      1.41000E+01      0.00000E+00      2.76000E+03      5.00000E+03       # Lab                   
      1.48000E+01      0.00000E+00      2.82000E+03      5.00000E+03       # Lab                   
      1.60000E+01      0.00000E+00      2.85000E+03      5.00000E+03       # Lab                   
      1.70000E+01      0.00000E+00      2.81000E+03      5.00000E+03       # Lab                   
      1.80000E+01      0.00000E+00      2.89000E+03      5.00000E+03       # Lab                   
      1.90000E+01      0.00000E+00      2.96000E+03      5.00000E+03       # Lab                   
      2.00000E+01      0.00000E+00      3.15000E+03      5.00000E+03       # Lab                   
