# entry       : 22593 
# subentry    : 003 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG,,AV) 
# year        : 1970 
# author      : G.D.James 
# institute   : 2UK HAR 
# reference   : (C,70HELSINKI,1,267,197006) 
# facilitie   : None
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      3.00000E-05      0.00000E+00      3.12400E+04      0.00000E+00       # Lab                   
      4.00000E-05      0.00000E+00      4.58600E+03      0.00000E+00       # Lab                   
      5.00000E-05      0.00000E+00      2.59900E+04      0.00000E+00       # Lab                   
      6.00000E-05      0.00000E+00      7.27800E+04      0.00000E+00       # Lab                   
      8.00000E-05      0.00000E+00      6.47100E+04      0.00000E+00       # Lab                   
      9.00000E-05      0.00000E+00      6.68900E+04      0.00000E+00       # Lab                   
      1.00000E-04      0.00000E+00      3.49300E+04      0.00000E+00       # Lab                   
      2.00000E-04      0.00000E+00      2.18000E+04      0.00000E+00       # Lab                   
      3.00000E-04      0.00000E+00      2.04600E+04      0.00000E+00       # Lab                   
      4.00000E-04      0.00000E+00      1.05400E+04      0.00000E+00       # Lab                   
      5.00000E-04      0.00000E+00      9.94100E+03      0.00000E+00       # Lab                   
      6.00000E-04      0.00000E+00      1.69300E+04      0.00000E+00       # Lab                   
      8.00000E-04      0.00000E+00      5.96600E+03      0.00000E+00       # Lab                   
      9.00000E-04      0.00000E+00      5.04600E+03      0.00000E+00       # Lab                   
      1.00000E-03      0.00000E+00      7.42500E+03      0.00000E+00       # Lab                   
