# entry       : 21031 
# subentry    : 002 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG) 
# year        : 1956 
# author      : R.Richmond 
# institute   : 2UK HAR 
# reference   : (J,JNE,2,177,1956) 
# facility    : {'type': 'LINAC', 'x4code': '2UK HAR'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      6.80000E-09      0.00000E+00      1.34400E+06      0.00000E+00       # Lab                   
      8.50000E-09      0.00000E+00      1.19800E+06      0.00000E+00       # Lab                   
      9.90000E-09      0.00000E+00      1.10900E+06      0.00000E+00       # Lab                   
      1.17000E-08      0.00000E+00      9.97000E+05      0.00000E+00       # Lab                   
      1.31000E-08      0.00000E+00      9.51200E+05      0.00000E+00       # Lab                   
      1.48000E-08      0.00000E+00      9.14600E+05      0.00000E+00       # Lab                   
      1.70000E-08      0.00000E+00      8.52900E+05      0.00000E+00       # Lab                   
      1.97000E-08      0.00000E+00      8.22400E+05      0.00000E+00       # Lab                   
      2.29000E-08      0.00000E+00      7.55300E+05      0.00000E+00       # Lab                   
      2.72000E-08      0.00000E+00      6.82200E+05      0.00000E+00       # Lab                   
      2.91000E-08      0.00000E+00      6.43300E+05      0.00000E+00       # Lab                   
      3.29000E-08      0.00000E+00      6.32600E+05      0.00000E+00       # Lab                   
      3.30000E-08      0.00000E+00      6.39700E+05      0.00000E+00       # Lab                   
      3.54000E-08      0.00000E+00      5.99900E+05      0.00000E+00       # Lab                   
      3.76000E-08      0.00000E+00      5.89900E+05      0.00000E+00       # Lab                   
      3.90000E-08      0.00000E+00      5.67100E+05      0.00000E+00       # Lab                   
      4.20000E-08      0.00000E+00      5.61000E+05      0.00000E+00       # Lab                   
      4.35000E-08      0.00000E+00      5.40400E+05      0.00000E+00       # Lab                   
      4.60000E-08      0.00000E+00      5.73200E+05      0.00000E+00       # Lab                   
      4.70000E-08      0.00000E+00      5.36600E+05      0.00000E+00       # Lab                   
      4.86000E-08      0.00000E+00      5.20600E+05      0.00000E+00       # Lab                   
      5.17000E-08      0.00000E+00      5.35800E+05      0.00000E+00       # Lab                   
      5.24000E-08      0.00000E+00      5.21300E+05      0.00000E+00       # Lab                   
      5.86000E-08      0.00000E+00      5.13700E+05      0.00000E+00       # Lab                   
      5.98000E-08      0.00000E+00      4.84800E+05      0.00000E+00       # Lab                   
      6.00000E-08      0.00000E+00      5.12700E+05      0.00000E+00       # Lab                   
      6.27000E-08      0.00000E+00      4.80200E+05      0.00000E+00       # Lab                   
      6.51000E-08      0.00000E+00      4.88600E+05      0.00000E+00       # Lab                   
      6.87000E-08      0.00000E+00      4.58800E+05      0.00000E+00       # Lab                   
      6.99000E-08      0.00000E+00      4.84800E+05      0.00000E+00       # Lab                   
      7.50000E-08      0.00000E+00      4.55200E+05      0.00000E+00       # Lab                   
      7.50000E-08      0.00000E+00      4.94700E+05      0.00000E+00       # Lab                   
