# entry       : 20618 
# subentry    : 003 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG) 
# year        : 1976 
# author      : I.Szabo 
# institute   : 2FR CAD 
# reference   : (C,76ANL,,208,1976) 
# facility    : {'type': 'VDG', 'x4code': '2FR CAD'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      2.35000E+00      3.20000E-02      1.96000E+03      0.00000E+00       # Lab                   
      2.59000E+00      3.10000E-02      1.88000E+03      0.00000E+00       # Lab                   
      2.78000E+00      3.00000E-02      1.85000E+03      0.00000E+00       # Lab                   
      2.85000E+00      3.00000E-02      1.86000E+03      0.00000E+00       # Lab                   
      3.09000E+00      2.90000E-02      1.76000E+03      0.00000E+00       # Lab                   
      3.23000E+00      2.80000E-02      1.77000E+03      0.00000E+00       # Lab                   
      3.36000E+00      2.00000E-02      1.77000E+03      0.00000E+00       # Lab                   
      3.55000E+00      2.50000E-02      1.73000E+03      0.00000E+00       # Lab                   
      3.80000E+00      2.40000E-02      1.78000E+03      0.00000E+00       # Lab                   
      3.92000E+00      1.01000E-01      1.77000E+03      0.00000E+00       # Lab                   
      4.47000E+00      8.30000E-02      1.76000E+03      0.00000E+00       # Lab                   
      5.01500E+00      3.70000E-02      1.70000E+03      0.00000E+00       # Lab                   
      5.53000E+00      2.40000E-02      1.60000E+03      0.00000E+00       # Lab                   
