# entry       : 21090 
# subentry    : 002 
# pointer     : XX 
# reaction    : (94-PU-239(N,F),,SIG) 
# year        : 1966 
# author      : G.D.James 
# institute   : 2UK HAR 
# reference   : (R,ANL-7320,16,1966) 
# facilitie   : {'x4code': 'LINAC'}
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)           frame
      1.01400E-03      0.00000E+00      5.26400E+03      0.00000E+00       # Lab                   
      1.03000E-03      0.00000E+00      5.10700E+03      0.00000E+00       # Lab                   
      1.04600E-03      0.00000E+00      5.84400E+03      0.00000E+00       # Lab                   
      1.06200E-03      0.00000E+00      4.36900E+03      0.00000E+00       # Lab                   
      1.07900E-03      0.00000E+00      3.63300E+03      0.00000E+00       # Lab                   
      1.09600E-03      0.00000E+00      4.23900E+03      0.00000E+00       # Lab                   
      1.11300E-03      0.00000E+00      4.68700E+03      0.00000E+00       # Lab                   
      1.13100E-03      0.00000E+00      5.39900E+03      0.00000E+00       # Lab                   
      1.14900E-03      0.00000E+00      7.77700E+03      0.00000E+00       # Lab                   
      1.16800E-03      0.00000E+00      9.24400E+03      0.00000E+00       # Lab                   
      1.18700E-03      0.00000E+00      1.05400E+04      0.00000E+00       # Lab                   
      1.20600E-03      0.00000E+00      6.68800E+03      0.00000E+00       # Lab                   
      1.22700E-03      0.00000E+00      5.54100E+03      0.00000E+00       # Lab                   
      1.24700E-03      0.00000E+00      7.63200E+03      0.00000E+00       # Lab                   
      1.26800E-03      0.00000E+00      5.61500E+03      0.00000E+00       # Lab                   
      1.29000E-03      0.00000E+00      5.72700E+03      0.00000E+00       # Lab                   
      1.31200E-03      0.00000E+00      7.07500E+03      0.00000E+00       # Lab                   
      1.33500E-03      0.00000E+00      7.90700E+03      0.00000E+00       # Lab                   
      1.35900E-03      0.00000E+00      7.87000E+03      0.00000E+00       # Lab                   
      1.38300E-03      0.00000E+00      5.38900E+03      0.00000E+00       # Lab                   
      1.40700E-03      0.00000E+00      4.68400E+03      0.00000E+00       # Lab                   
      1.43300E-03      0.00000E+00      4.47000E+03      0.00000E+00       # Lab                   
      1.45900E-03      0.00000E+00      4.32600E+03      0.00000E+00       # Lab                   
      1.48600E-03      0.00000E+00      3.64700E+03      0.00000E+00       # Lab                   
      1.51300E-03      0.00000E+00      3.09700E+03      0.00000E+00       # Lab                   
      1.54100E-03      0.00000E+00      2.11400E+03      0.00000E+00       # Lab                   
      1.57000E-03      0.00000E+00      2.42400E+03      0.00000E+00       # Lab                   
      1.60000E-03      0.00000E+00      3.08600E+03      0.00000E+00       # Lab                   
      1.63100E-03      0.00000E+00      3.78600E+03      0.00000E+00       # Lab                   
      1.66300E-03      0.00000E+00      3.92100E+03      0.00000E+00       # Lab                   
      1.69600E-03      0.00000E+00      3.36600E+03      0.00000E+00       # Lab                   
      1.72900E-03      0.00000E+00      2.89500E+03      0.00000E+00       # Lab                   
      1.76400E-03      0.00000E+00      3.24000E+03      0.00000E+00       # Lab                   
      1.79900E-03      0.00000E+00      4.87200E+03      0.00000E+00       # Lab                   
      1.83600E-03      0.00000E+00      5.63800E+03      0.00000E+00       # Lab                   
      1.87400E-03      0.00000E+00      3.65100E+03      0.00000E+00       # Lab                   
      1.91300E-03      0.00000E+00      2.97800E+03      0.00000E+00       # Lab                   
      1.95300E-03      0.00000E+00      2.16500E+03      0.00000E+00       # Lab                   
      1.99500E-03      0.00000E+00      2.01700E+03      0.00000E+00       # Lab                   
      2.03800E-03      0.00000E+00      1.91600E+03      0.00000E+00       # Lab                   
      2.08200E-03      0.00000E+00      1.42900E+03      0.00000E+00       # Lab                   
      2.12800E-03      0.00000E+00      1.96700E+03      0.00000E+00       # Lab                   
      2.17500E-03      0.00000E+00      2.84500E+03      0.00000E+00       # Lab                   
      2.22400E-03      0.00000E+00      2.27600E+03      0.00000E+00       # Lab                   
      2.27500E-03      0.00000E+00      2.77200E+03      0.00000E+00       # Lab                   
      2.32700E-03      0.00000E+00      3.53000E+03      0.00000E+00       # Lab                   
      2.38100E-03      0.00000E+00      2.71600E+03      0.00000E+00       # Lab                   
      2.43700E-03      0.00000E+00      2.99200E+03      0.00000E+00       # Lab                   
      2.49500E-03      0.00000E+00      3.17700E+03      0.00000E+00       # Lab                   
      2.55500E-03      0.00000E+00      2.77300E+03      0.00000E+00       # Lab                   
      2.61800E-03      0.00000E+00      2.50200E+03      0.00000E+00       # Lab                   
      2.68200E-03      0.00000E+00      2.90700E+03      0.00000E+00       # Lab                   
      2.74900E-03      0.00000E+00      3.04200E+03      0.00000E+00       # Lab                   
      2.81900E-03      0.00000E+00      3.99200E+03      0.00000E+00       # Lab                   
      2.89100E-03      0.00000E+00      3.11000E+03      0.00000E+00       # Lab                   
      2.96700E-03      0.00000E+00      2.99200E+03      0.00000E+00       # Lab                   
      3.04500E-03      0.00000E+00      2.56900E+03      0.00000E+00       # Lab                   
      3.12600E-03      0.00000E+00      2.84000E+03      0.00000E+00       # Lab                   
      3.21000E-03      0.00000E+00      4.13000E+03      0.00000E+00       # Lab                   
      3.29800E-03      0.00000E+00      2.67000E+03      0.00000E+00       # Lab                   
      3.39000E-03      0.00000E+00      2.39000E+03      0.00000E+00       # Lab                   
      3.48600E-03      0.00000E+00      2.35600E+03      0.00000E+00       # Lab                   
      3.58500E-03      0.00000E+00      2.51400E+03      0.00000E+00       # Lab                   
      3.68900E-03      0.00000E+00      2.67400E+03      0.00000E+00       # Lab                   
      3.79800E-03      0.00000E+00      2.80600E+03      0.00000E+00       # Lab                   
      3.91100E-03      0.00000E+00      2.93900E+03      0.00000E+00       # Lab                   
      4.03000E-03      0.00000E+00      2.20800E+03      0.00000E+00       # Lab                   
      4.15400E-03      0.00000E+00      2.07400E+03      0.00000E+00       # Lab                   
      4.28400E-03      0.00000E+00      2.27700E+03      0.00000E+00       # Lab                   
      4.42000E-03      0.00000E+00      2.75700E+03      0.00000E+00       # Lab                   
      4.56200E-03      0.00000E+00      3.08700E+03      0.00000E+00       # Lab                   
      4.71200E-03      0.00000E+00      2.32900E+03      0.00000E+00       # Lab                   
      4.86900E-03      0.00000E+00      2.23900E+03      0.00000E+00       # Lab                   
      5.03400E-03      0.00000E+00      2.20900E+03      0.00000E+00       # Lab                   
      5.20800E-03      0.00000E+00      2.55700E+03      0.00000E+00       # Lab                   
      5.39000E-03      0.00000E+00      2.23000E+03      0.00000E+00       # Lab                   
      5.58300E-03      0.00000E+00      2.23600E+03      0.00000E+00       # Lab                   
      5.78600E-03      0.00000E+00      2.51800E+03      0.00000E+00       # Lab                   
      6.00100E-03      0.00000E+00      2.50300E+03      0.00000E+00       # Lab                   
      6.22700E-03      0.00000E+00      2.54900E+03      0.00000E+00       # Lab                   
      6.46700E-03      0.00000E+00      2.41800E+03      0.00000E+00       # Lab                   
      6.72000E-03      0.00000E+00      2.32400E+03      0.00000E+00       # Lab                   
      6.98900E-03      0.00000E+00      2.28500E+03      0.00000E+00       # Lab                   
