# entry       : 11329 
# subentry    : 067 
# pointer     : XX 
# reaction    : (79-AU-197(N,G)79-AU-198,,SIG) 
# year        : 1961 
# author      : J.H.Gibbons 
# institute   : 1USAORL 
# reference   : (J,PR,122,182,1961) 
# facility    : {'type': 'VDG', 'x4code': '1USAORL'} 
# frame       : Lab
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)
      9.40000E-03      0.00000E+00      1.50000E+03      0.00000E+00
      1.04000E-02      0.00000E+00      1.43000E+03      0.00000E+00
      1.15000E-02      0.00000E+00      1.20000E+03      0.00000E+00
      1.25000E-02      0.00000E+00      1.19000E+03      0.00000E+00
      1.34000E-02      0.00000E+00      1.25000E+03      0.00000E+00
      1.42000E-02      0.00000E+00      1.03000E+03      0.00000E+00
      1.53000E-02      0.00000E+00      9.00000E+02      0.00000E+00
      1.60000E-02      0.00000E+00      1.07000E+03      0.00000E+00
      1.64000E-02      0.00000E+00      9.10000E+02      0.00000E+00
      1.75000E-02      0.00000E+00      8.60000E+02      0.00000E+00
      1.83000E-02      0.00000E+00      7.70000E+02      0.00000E+00
      1.90000E-02      0.00000E+00      8.40000E+02      0.00000E+00
      1.95000E-02      0.00000E+00      6.90000E+02      0.00000E+00
      2.06000E-02      0.00000E+00      6.70000E+02      0.00000E+00
      2.16000E-02      0.00000E+00      6.25000E+02      0.00000E+00
      2.25000E-02      0.00000E+00      7.70000E+02      0.00000E+00
      2.30000E-02      0.00000E+00      6.50000E+02      0.00000E+00
      2.54000E-02      0.00000E+00      5.75000E+02      0.00000E+00
      2.65000E-02      0.00000E+00      6.10000E+02      0.00000E+00
      2.75000E-02      0.00000E+00      5.95000E+02      0.00000E+00
      2.85000E-02      0.00000E+00      5.30000E+02      0.00000E+00
      2.97000E-02      0.00000E+00      5.40000E+02      0.00000E+00
      3.10000E-02      0.00000E+00      5.10000E+02      0.00000E+00
      3.15000E-02      0.00000E+00      5.30000E+02      0.00000E+00
      3.16000E-02      0.00000E+00      5.05000E+02      0.00000E+00
      3.32000E-02      0.00000E+00      4.85000E+02      0.00000E+00
      3.55000E-02      0.00000E+00      5.00000E+02      0.00000E+00
      3.55000E-02      0.00000E+00      4.75000E+02      0.00000E+00
      3.80000E-02      0.00000E+00      4.40000E+02      0.00000E+00
      3.95000E-02      0.00000E+00      4.50000E+02      0.00000E+00
      4.13000E-02      0.00000E+00      3.90000E+02      0.00000E+00
      4.45000E-02      0.00000E+00      3.80000E+02      0.00000E+00
      4.50000E-02      0.00000E+00      4.15000E+02      0.00000E+00
      4.80000E-02      0.00000E+00      3.75000E+02      0.00000E+00
      5.00000E-02      0.00000E+00      3.85000E+02      0.00000E+00
      5.25000E-02      0.00000E+00      3.65000E+02      0.00000E+00
      5.65000E-02      0.00000E+00      3.45000E+02      0.00000E+00
      5.90000E-02      0.00000E+00      3.50000E+02      0.00000E+00
      6.00000E-02      0.00000E+00      3.40000E+02      0.00000E+00
      6.40000E-02      0.00000E+00      3.30000E+02      0.00000E+00
      6.80000E-02      0.00000E+00      3.25000E+02      0.00000E+00
      7.70000E-02      0.00000E+00      2.92000E+02      0.00000E+00
      8.40000E-02      0.00000E+00      2.77000E+02      0.00000E+00
      9.40000E-02      0.00000E+00      2.66000E+02      0.00000E+00
      1.00000E-01      0.00000E+00      2.84000E+02      0.00000E+00
      1.07000E-01      0.00000E+00      2.57000E+02      0.00000E+00
      1.15000E-01      0.00000E+00      2.60000E+02      0.00000E+00
      1.23000E-01      0.00000E+00      2.57000E+02      0.00000E+00
      1.38000E-01      0.00000E+00      2.61000E+02      0.00000E+00
      1.48000E-01      0.00000E+00      2.64000E+02      0.00000E+00
      1.60000E-01      0.00000E+00      2.72000E+02      0.00000E+00
      1.64000E-01      0.00000E+00      2.62000E+02      0.00000E+00
