# entry       : 10432 
# subentry    : 002 
# pointer     : XX 
# reaction    : (79-AU-197(N,G)79-AU-198,,SIG,,AV) 
# year        : 1975 
# author      : R.L.Macklin 
# institute   : 1USAORL 
# reference   : (J,PR/C,11,1270,197504) 
# facility    : {'type': 'LINAC', 'x4code': '1USAORL'} 
# frame       : Lab
#     E(MeV)          dE(MeV)           xs(mb)           dxs(mb)
      2.75000E-03      2.50000E-04      2.57510E+03      0.00000E+00
      3.00000E-03      2.50000E-04      2.02620E+03      0.00000E+00
      3.25000E-03      2.50000E-04      2.63610E+03      0.00000E+00
      3.50000E-03      2.50000E-04      2.84800E+03      0.00000E+00
      3.75000E-03      2.50000E-04      1.97610E+03      0.00000E+00
      4.00000E-03      2.50000E-04      3.01240E+03      0.00000E+00
      4.25000E-03      2.50000E-04      2.58200E+03      0.00000E+00
      4.50000E-03      2.50000E-04      1.73630E+03      0.00000E+00
      4.75000E-03      2.50000E-04      1.86440E+03      0.00000E+00
      5.00000E-03      2.50000E-04      1.60240E+03      0.00000E+00
      5.25000E-03      2.50000E-04      1.57760E+03      0.00000E+00
      5.50000E-03      2.50000E-04      2.17940E+03      0.00000E+00
      5.75000E-03      2.50000E-04      1.85310E+03      0.00000E+00
      6.00000E-03      2.50000E-04      2.07110E+03      0.00000E+00
      6.25000E-03      2.50000E-04      1.77600E+03      0.00000E+00
      6.50000E-03      2.50000E-04      1.57840E+03      0.00000E+00
      6.75000E-03      2.50000E-04      1.60240E+03      0.00000E+00
      7.00000E-03      2.50000E-04      1.78160E+03      0.00000E+00
      7.25000E-03      2.50000E-04      1.72080E+03      0.00000E+00
      7.50000E-03      2.50000E-04      1.60910E+03      0.00000E+00
      7.75000E-03      2.50000E-04      1.22270E+03      0.00000E+00
      8.00000E-03      2.50000E-04      1.49650E+03      0.00000E+00
      8.25000E-03      2.50000E-04      1.31060E+03      0.00000E+00
      8.50000E-03      2.50000E-04      1.24680E+03      0.00000E+00
      8.75000E-03      2.50000E-04      1.17100E+03      0.00000E+00
      9.00000E-03      2.50000E-04      1.29070E+03      0.00000E+00
      9.25000E-03      2.50000E-04      1.28640E+03      0.00000E+00
      9.50000E-03      2.50000E-04      9.81500E+02      0.00000E+00
      9.75000E-03      2.50000E-04      1.07230E+03      0.00000E+00
      1.00000E-02      2.50000E-04      1.22790E+03      0.00000E+00
      1.02500E-02      2.50000E-04      1.12690E+03      0.00000E+00
      1.05000E-02      2.50000E-04      9.20600E+02      0.00000E+00
      1.07500E-02      2.50000E-04      7.68300E+02      0.00000E+00
      1.10000E-02      2.50000E-04      1.31690E+03      0.00000E+00
      1.12500E-02      2.50000E-04      1.42610E+03      0.00000E+00
